,DAY_HOUR,H_M1005,A_M1005,H_M2005,A_M2005,H_M3005,A_M3005,H_M1010,A_M1010,H_M2010,A_M2010,H_M3010,A_M3010,H_M1020,A_M1020,H_M2020,A_M2020,H_M3020,A_M3020,H_M1050,A_M1050,H_M2050,A_M2050,H_M3050,A_M3050,H_M1100,A_M1100,H_M2100,A_M2100,H_M3100,A_M3100,P_OFFICIAL,MEAN_M_5,MEAN_M_10,MEAN_M_20,MEAN_M_50,MEAN_M_100
147,07-03,,,,0.35,0.364,,,,,0.372,0.344,,,0.403,0.318,,,0.42,,0.384,,,,,,0.357,,,,,0.0,0.357,0.358,0.3803333333333334,0.384,0.357
148,07-04,,,,0.35,0.364,,,,,0.372,0.344,,,0.402,0.318,,,0.42,,0.384,,,,,,0.357,,,,,0.0,0.357,0.358,0.3799999999999999,0.384,0.357
149,07-05,,,,0.35,0.364,,,,,0.372,0.345,,,0.402,0.319,,,0.42,,0.384,,,,,,0.357,,,,,0.0,0.357,0.3585,0.3803333333333334,0.384,0.357
150,07-06,,,,0.35,0.364,,,,,0.373,0.345,,,0.402,0.319,,,0.421,,0.384,,,,,,0.356,,,,,0.0,0.357,0.359,0.3806666666666667,0.384,0.356
151,07-07,,,,0.35,0.364,,,,,0.372,0.345,,,0.402,0.318,,,0.421,,0.384,,,,,,0.356,,,,,0.0,0.357,0.3585,0.3803333333333334,0.384,0.356
152,07-08,,,,0.35,0.364,,,,,0.373,0.345,,,0.402,0.319,,,0.42,,0.384,,,,,,0.356,,,,,0.0,0.357,0.359,0.3803333333333334,0.384,0.356
153,07-09,,,,0.351,0.364,,,,,0.373,0.345,,,0.402,0.319,,,0.42,,0.384,,,,,,0.356,,,,,0.0,0.3575,0.359,0.3803333333333334,0.384,0.356
154,07-10,,,,0.35,0.364,,,,,0.373,0.345,,,0.402,0.319,,,0.42,,0.384,,,,,,0.356,,,,,0.0,0.357,0.359,0.3803333333333334,0.384,0.356
155,07-11,,,,0.35,0.364,,,,,0.373,0.345,,,0.402,0.319,,,0.421,,0.384,,,,,,0.356,,,,,0.0,0.357,0.359,0.3806666666666667,0.384,0.356
156,07-12,,,,0.351,0.364,,,,,0.373,0.345,,,0.402,0.319,,,0.421,,0.384,,,,,,0.356,,,,,0.0,0.3575,0.359,0.3806666666666667,0.384,0.356
157,07-13,,,,0.35,0.364,,,,,0.373,0.345,,,0.403,0.319,,,0.421,,0.384,,,,,,0.356,,,,,0.0,0.357,0.359,0.381,0.384,0.356
158,07-14,,,,0.35,0.363,,,,,0.372,0.345,,,0.403,0.318,,,0.421,,0.385,,,,,,0.356,,,,,0.0,0.3565,0.3585,0.3806666666666667,0.385,0.356
159,07-15,,,,0.349,0.362,,,,,0.372,0.345,,,0.403,0.319,,,0.42,,0.384,,,,,,0.356,,,,,0.0,0.3555,0.3585,0.3806666666666667,0.384,0.356
160,07-16,,,,0.349,0.362,,,,,0.372,0.345,,,0.403,0.318,,,0.421,,0.385,,,,,,0.356,,,,,0.0,0.3555,0.3585,0.3806666666666667,0.385,0.356
161,07-17,,,,0.348,0.362,,,,,0.372,0.344,,,0.402,0.317,,,0.42,,0.384,,,,,,0.356,,,,,0.0,0.355,0.358,0.3796666666666667,0.384,0.356
162,07-18,,,,0.348,0.362,,,,,0.372,0.344,,,0.403,0.317,,,0.42,,0.384,,,,,,0.356,,,,,0.0,0.355,0.358,0.3799999999999999,0.384,0.356
163,07-19,,,,0.347,0.361,,,,,0.372,0.343,,,0.402,0.318,,,0.42,,0.384,,,,,,0.355,,,,,0.0,0.354,0.3575,0.3799999999999999,0.384,0.355
164,07-20,,,,0.346,0.36,,,,,0.372,0.343,,,0.402,0.317,,,0.419,,0.384,,,,,,0.356,,,,,0.0,0.353,0.3575,0.3793333333333334,0.384,0.356
165,07-21,,,,0.347,0.361,,,,,0.371,0.343,,,0.402,0.317,,,0.42,,0.384,,,,,,0.355,,,,,1.3,0.354,0.357,0.3796666666666667,0.384,0.355
166,07-22,,,,0.347,0.362,,,,,0.372,0.344,,,0.402,0.317,,,0.42,,0.384,,,,,,0.355,,,,,0.0,0.3545,0.358,0.3796666666666667,0.384,0.355
167,07-23,,,,0.348,0.361,,,,,0.372,0.344,,,0.402,0.317,,,0.42,,0.384,,,,,,0.356,,,,,0.0,0.3545,0.358,0.3796666666666667,0.384,0.356
168,08-00,,,,0.348,0.362,,,,,0.372,0.344,,,0.402,0.317,,,0.42,,0.383,,,,,,0.356,,,,,0.0,0.355,0.358,0.3796666666666667,0.383,0.356
169,08-01,,,,0.348,0.361,,,,,0.372,0.344,,,0.401,0.317,,,0.42,,0.384,,,,,,0.355,,,,,0.0,0.3545,0.358,0.3793333333333333,0.384,0.355
170,08-02,,,,0.348,0.362,,,,,0.372,0.344,,,0.401,0.317,,,0.42,,0.383,,,,,,0.356,,,,,0.0,0.355,0.358,0.3793333333333333,0.383,0.356
171,08-03,,,,0.348,0.362,,,,,0.372,0.344,,,0.401,0.317,,,0.42,,0.383,,,,,,0.355,,,,,0.0,0.355,0.358,0.3793333333333333,0.383,0.355
172,08-04,,,,0.348,0.362,,,,,0.372,0.344,,,0.402,0.317,,,0.42,,0.384,,,,,,0.355,,,,,0.0,0.355,0.358,0.3796666666666667,0.384,0.355
173,08-05,,,,0.348,0.362,,,,,0.372,0.344,,,0.402,0.317,,,0.42,,0.384,,,,,,0.355,,,,,0.0,0.355,0.358,0.3796666666666667,0.384,0.355
174,08-06,,,,0.348,0.362,,,,,0.372,0.344,,,0.402,0.317,,,0.42,,0.384,,,,,,0.356,,,,,0.0,0.355,0.358,0.3796666666666667,0.384,0.356
175,08-07,,,,0.349,0.362,,,,,0.373,0.344,,,0.402,0.317,,,0.42,,0.383,,,,,,0.355,,,,,0.0,0.3555,0.3585,0.3796666666666667,0.383,0.355
176,08-08,,,,0.349,0.362,,,,,0.372,0.344,,,0.402,0.317,,,0.42,,0.383,,,,,,0.355,,,,,0.0,0.3555,0.358,0.3796666666666667,0.383,0.355
177,08-09,,,,0.349,0.362,,,,,0.372,0.345,,,0.402,0.317,,,0.419,,0.384,,,,,,0.355,,,,,0.0,0.3555,0.3585,0.3793333333333334,0.384,0.355
178,08-10,,,,0.349,0.362,,,,,0.372,0.345,,,0.402,0.317,,,0.42,,0.383,,,,,,0.355,,,,,0.0,0.3555,0.3585,0.3796666666666667,0.383,0.355
179,08-11,,,,0.35,0.362,,,,,0.372,0.345,,,0.402,0.317,,,0.42,,0.384,,,,,,0.355,,,,,0.0,0.356,0.3585,0.3796666666666667,0.384,0.355
180,08-12,,,,0.349,0.362,,,,,0.372,0.345,,,0.402,0.317,,,0.42,,0.384,,,,,,0.355,,,,,0.0,0.3555,0.3585,0.3796666666666667,0.384,0.355
181,08-13,,,,3.22,0.362,,,,,0.372,0.345,,,0.402,0.317,,,0.42,,0.384,,,,,,0.355,,,,,0.0,1.791,0.3585,0.3796666666666667,0.384,0.355
182,08-14,,,,0.348,0.363,,,,,0.372,0.345,,,0.402,0.317,,,0.421,,0.384,,,,,,0.355,,,,,0.0,0.3555,0.3585,0.3800000000000001,0.384,0.355
183,08-15,,,,0.348,0.362,,,,,0.372,0.345,,,0.402,0.316,,,0.42,,0.383,,,,,,0.355,,,,,0.0,0.355,0.3585,0.3793333333333333,0.383,0.355
184,08-16,,,,0.348,0.362,,,,,0.372,0.345,,,0.403,0.317,,,0.42,,0.383,,,,,,0.354,,,,,0.0,0.355,0.3585,0.3799999999999999,0.383,0.354
185,08-17,,,,0.347,0.362,,,,,0.372,0.344,,,0.402,0.317,,,0.42,,0.383,,,,,,0.354,,,,,0.0,0.3545,0.358,0.3796666666666667,0.383,0.354
186,08-18,,,,0.347,0.36,,,,,0.372,0.344,,,0.402,0.317,,,0.42,,0.384,,,,,,0.354,,,,,0.0,0.3535,0.358,0.3796666666666667,0.384,0.354
187,08-19,,,,0.346,0.36,,,,,0.372,0.343,,,0.402,0.316,,,0.42,,0.384,,,,,,0.354,,,,,0.0,0.353,0.3575,0.3793333333333333,0.384,0.354
188,08-20,,,,0.346,0.359,,,,,0.372,0.342,,,0.401,0.316,,,0.42,,0.384,,,,,,0.354,,,,,0.0,0.3525,0.357,0.379,0.384,0.354
189,08-21,,,,0.346,0.359,,,,,0.372,0.342,,,0.401,0.316,,,0.42,,0.384,,,,,,0.353,,,,,0.0,0.3525,0.357,0.379,0.384,0.353
190,08-22,,,,0.345,0.359,,,,,0.371,0.343,,,0.401,0.316,,,0.42,,0.384,,,,,,0.354,,,,,0.0,0.352,0.357,0.379,0.384,0.354
191,08-23,,,,0.345,0.358,,,,,0.37,0.343,,,0.401,0.315,,,0.42,,0.383,,,,,,0.354,,,,,0.0,0.3515,0.3565,0.3786666666666667,0.383,0.354
192,09-00,,,,0.345,0.358,,,,,0.37,0.342,,,0.401,0.315,,,0.42,,0.383,,,,,,0.353,,,,,0.0,0.3515,0.356,0.3786666666666667,0.383,0.353
193,09-01,,,,0.345,0.358,,,,,0.37,0.342,,,0.4,0.315,,,0.42,,0.383,,,,,,0.354,,,,,0.0,0.3515,0.356,0.3783333333333334,0.383,0.354
194,09-02,,,,0.345,0.358,,,,,0.371,0.342,,,0.401,0.315,,,0.419,,0.383,,,,,,0.354,,,,,0.0,0.3515,0.3565,0.3783333333333334,0.383,0.354
195,09-03,,,,0.345,0.358,,,,,0.371,0.342,,,0.401,0.315,,,0.419,,0.383,,,,,,0.354,,,,,0.0,0.3515,0.3565,0.3783333333333334,0.383,0.354
196,09-04,,,,0.345,0.358,,,,,0.371,0.342,,,0.401,0.315,,,0.42,,0.383,,,,,,0.354,,,,,0.0,0.3515,0.3565,0.3786666666666667,0.383,0.354
197,09-05,,,,0.345,0.357,,,,,0.371,0.342,,,0.401,0.315,,,0.42,,0.383,,,,,,0.354,,,,,0.0,0.351,0.3565,0.3786666666666667,0.383,0.354
198,09-06,,,,0.345,0.357,,,,,0.37,0.342,,,0.402,0.315,,,0.419,,0.383,,,,,,0.354,,,,,0.0,0.351,0.356,0.3786666666666667,0.383,0.354
199,09-07,,,,0.345,0.357,,,,,0.371,0.342,,,0.401,0.315,,,0.419,,0.383,,,,,,0.354,,,,,0.0,0.351,0.3565,0.3783333333333334,0.383,0.354
200,09-08,,,,0.345,0.356,,,,,0.37,0.342,,,0.401,0.315,,,0.42,,0.383,,,,,,0.353,,,,,0.0,0.3505,0.356,0.3786666666666667,0.383,0.353
201,09-09,,,,0.345,0.357,,,,,0.37,0.342,,,0.401,0.315,,,0.42,,0.383,,,,,,0.354,,,,,0.0,0.351,0.356,0.3786666666666667,0.383,0.354
202,09-10,,,,0.345,0.357,,,,,0.37,0.342,,,0.401,0.315,,,0.42,,0.383,,,,,,0.354,,,,,0.0,0.351,0.356,0.3786666666666667,0.383,0.354
203,09-11,,,,0.346,0.357,,,,,0.37,0.342,,,0.401,0.315,,,0.419,,0.383,,,,,,0.354,,,,,0.0,0.3515,0.356,0.3783333333333334,0.383,0.354
204,09-12,,,,0.346,0.357,,,,,0.37,0.342,,,0.402,0.315,,,0.42,,0.383,,,,,,0.354,,,,,0.0,0.3515,0.356,0.379,0.383,0.354
205,09-13,,,,0.345,0.357,,,,,0.37,0.342,,,0.402,0.315,,,0.42,,0.383,,,,,,0.353,,,,,0.0,0.351,0.356,0.379,0.383,0.353
206,09-14,,,,0.345,0.357,,,,,0.37,0.342,,,0.402,0.316,,,0.42,,0.383,,,,,,0.354,,,,,0.0,0.351,0.356,0.3793333333333333,0.383,0.354
207,09-15,,,,0.344,0.357,,,,,0.37,0.342,,,0.402,0.315,,,0.42,,0.383,,,,,,0.354,,,,,0.0,0.3505,0.356,0.379,0.383,0.354
208,09-16,,,,0.345,0.356,,,,,0.37,0.341,,,0.401,0.315,,,0.419,,0.383,,,,,,0.354,,,,,0.0,0.3505,0.3555,0.3783333333333334,0.383,0.354
209,09-17,,,,0.344,0.356,,,,,0.37,0.34,,,0.402,0.315,,,0.42,,0.382,,,,,,0.353,,,,,0.0,0.35,0.355,0.379,0.382,0.353
210,09-18,,,,0.342,0.355,,,,,0.369,0.34,,,0.401,0.315,,,0.419,,0.383,,,,,,0.354,,,,,0.0,0.3485,0.3545,0.3783333333333334,0.383,0.354
211,09-19,,,,0.341,0.353,,,,,0.368,0.338,,,0.401,0.315,,,0.42,,0.383,,,,,,0.353,,,,,0.0,0.347,0.353,0.3786666666666667,0.383,0.353
212,09-20,,,,0.339,0.353,,,,,0.367,0.338,,,0.401,0.314,,,0.42,,0.382,,,,,,0.353,,,,,0.0,0.346,0.3525,0.3783333333333334,0.382,0.353
213,09-21,,,,0.339,0.352,,,,,0.367,0.337,,,0.401,0.313,,,0.419,,0.383,,,,,,0.353,,,,,0.0,0.3455,0.352,0.3776666666666667,0.383,0.353
214,09-22,,,,0.339,0.351,,,,,0.366,0.336,,,0.4,0.312,,,0.419,,0.382,,,,,,0.353,,,,,0.0,0.345,0.351,0.377,0.382,0.353
215,09-23,,,,0.338,0.35,,,,,0.366,0.336,,,0.4,0.312,,,0.419,,0.382,,,,,,0.353,,,,,0.0,0.344,0.351,0.377,0.382,0.353
216,10-00,,,,0.339,0.35,,,,,0.366,0.337,,,0.4,0.312,,,0.419,,0.382,,,,,,0.353,,,,,0.0,0.3445,0.3515,0.377,0.382,0.353
217,10-01,,,,0.339,0.351,,,,,0.366,0.336,,,0.401,0.312,,,0.419,,0.382,,,,,,0.353,,,,,0.0,0.345,0.351,0.3773333333333334,0.382,0.353
218,10-02,,,,0.338,0.35,,,,,0.366,0.335,,,0.4,0.312,,,0.418,,0.382,,,,,,0.353,,,,,0.0,0.344,0.3505,0.3766666666666666,0.382,0.353
219,10-03,,,,0.339,0.349,,,,,0.365,0.335,,,0.4,0.312,,,0.418,,0.382,,,,,,0.353,,,,,0.0,0.344,0.35,0.3766666666666666,0.382,0.353
220,10-04,,,,0.345,0.36,,,,,0.371,0.343,,,0.402,0.314,,,0.419,,0.383,,,,,,0.354,,,,,16.1,0.3525,0.357,0.3783333333333334,0.383,0.354
221,10-05,,,,0.363,0.39,,,,,0.391,0.362,,,0.432,0.318,,,0.435,,0.385,,,,,,0.358,,,,,2.4,0.3765,0.3765,0.395,0.385,0.358
222,10-06,,,,0.367,0.394,,,,,0.397,0.364,,,0.436,0.319,,,0.441,,0.385,,,,,,0.358,,,,,0.0,0.3805,0.3805,0.3986666666666667,0.385,0.358
223,10-07,,,,0.369,0.396,,,,,0.399,0.365,,,0.437,0.319,,,0.442,,0.386,,,,,,0.358,,,,,0.0,0.3825,0.382,0.3993333333333333,0.386,0.358
224,10-08,,,,0.373,0.398,,,,,0.401,0.366,,,0.438,0.319,,,0.443,,0.385,,,,,,0.358,,,,,5.7,0.3855,0.3835,0.4,0.385,0.358
225,10-09,,,,0.451,0.404,,,,,0.457,0.368,,,0.438,0.321,,,0.444,,0.386,,,,,,0.359,,,,,5.4,0.4275,0.4125,0.401,0.386,0.359
226,10-10,,,,0.46,0.405,,,,,0.459,0.369,,,0.439,0.321,,,0.444,,0.386,,,,,,0.359,,,,,0.0,0.4325,0.414,0.4013333333333333,0.386,0.359
227,10-11,,,,0.453,0.407,,,,,0.446,0.369,,,0.438,0.321,,,0.445,,0.386,,,,,,0.359,,,,,0.3,0.43,0.4075,0.4013333333333333,0.386,0.359
228,10-12,,,,0.445,0.407,,,,,0.445,0.371,,,0.439,0.321,,,0.445,,0.386,,,,,,0.359,,,,,0.0,0.426,0.408,0.4016666666666667,0.386,0.359
229,10-13,,,,0.442,0.406,,,,,0.445,0.371,,,0.439,0.321,,,0.445,,0.386,,,,,,0.359,,,,,0.0,0.424,0.408,0.4016666666666667,0.386,0.359
230,10-14,,,,0.441,0.406,,,,,0.445,0.372,,,0.44,0.321,,,0.445,,0.386,,,,,,0.359,,,,,0.0,0.4235,0.4085,0.402,0.386,0.359
231,10-15,,,,0.441,0.408,,,,,0.445,0.372,,,0.44,0.321,,,0.446,,0.387,,,,,,0.359,,,,,0.0,0.4245,0.4085,0.4023333333333334,0.387,0.359
232,10-16,,,,0.44,0.408,,,,,0.446,0.373,,,0.441,0.322,,,0.445,,0.386,,,,,,0.359,,,,,0.0,0.424,0.4095,0.4026666666666667,0.386,0.359
233,10-17,,,,0.431,0.407,,,,,0.446,0.373,,,4.095,0.322,,,0.446,,3.571,,,,,,0.359,,,,,0.0,0.419,0.4095,1.621,3.571,0.359
234,10-18,,,,0.428,0.408,,,,,0.447,0.373,,,0.44,0.323,,,0.446,,0.386,,,,,,0.358,,,,,0.0,0.418,0.41,0.403,0.386,0.358
235,10-19,,,,0.427,0.409,,,,,0.446,0.375,,,0.44,0.323,,,0.446,,0.386,,,,,,0.359,,,,,0.0,0.418,0.4105,0.403,0.386,0.359
236,10-20,,,,0.426,0.409,,,,,0.445,0.375,,,0.44,0.322,,,0.446,,0.386,,,,,,0.359,,,,,0.0,0.4175,0.41,0.4026666666666667,0.386,0.359
237,10-21,,,,0.426,0.409,,,,,0.445,0.375,,,0.44,0.323,,,0.446,,0.386,,,,,,0.359,,,,,0.0,0.4175,0.41,0.403,0.386,0.359
238,10-22,,,,0.425,0.409,,,,,0.444,0.374,,,0.441,0.323,,,0.446,,0.386,,,,,,0.358,,,,,0.0,0.417,0.409,0.4033333333333333,0.386,0.358
239,10-23,,,,0.425,0.409,,,,,0.443,0.374,,,0.439,0.323,,,0.447,,0.387,,,,,,0.359,,,,,0.0,0.417,0.4085,0.403,0.387,0.359
240,11-00,,,,0.424,0.409,,,,,0.442,0.373,,,0.44,0.323,,,0.447,,0.387,,,,,,0.358,,,,,0.0,0.4165,0.4075,0.4033333333333333,0.387,0.358
241,11-01,,,,0.424,0.409,,,,,0.443,0.374,,,0.44,0.323,,,0.446,,0.387,,,,,,0.358,,,,,0.0,0.4165,0.4085,0.403,0.387,0.358
242,11-02,,,,0.425,0.409,,,,,0.442,0.375,,,0.44,0.323,,,0.446,,0.387,,,,,,0.358,,,,,0.0,0.417,0.4085,0.403,0.387,0.358
243,11-03,,,,0.424,0.409,,,,,0.441,0.375,,,0.441,0.323,,,0.447,,0.386,,,,,,0.359,,,,,0.0,0.4165,0.408,0.4036666666666667,0.386,0.359
244,11-04,,,,0.424,0.409,,,,,0.441,0.375,,,0.44,0.323,,,0.446,,0.386,,,,,,0.359,,,,,0.0,0.4165,0.408,0.403,0.386,0.359
245,11-05,,,,0.424,0.41,,,,,0.441,0.375,,,0.44,0.323,,,0.447,,0.386,,,,,,0.358,,,,,0.0,0.417,0.408,0.4033333333333333,0.386,0.358
246,11-06,,,,0.425,0.41,,,,,0.44,0.375,,,0.44,0.323,,,0.447,,0.386,,,,,,0.358,,,,,0.0,0.4175,0.4075,0.4033333333333333,0.386,0.358
247,11-07,,,,0.425,0.411,,,,,0.44,0.375,,,0.441,0.323,,,0.447,,0.386,,,,,,0.358,,,,,0.0,0.418,0.4075,0.4036666666666667,0.386,0.358
248,11-08,,,,0.425,0.411,,,,,0.439,0.375,,,0.441,0.323,,,0.447,,0.386,,,,,,0.358,,,,,0.0,0.418,0.407,0.4036666666666667,0.386,0.358
249,11-09,,,,0.425,0.41,,,,,0.439,0.374,,,0.441,0.323,,,0.447,,0.387,,,,,,0.358,,,,,0.0,0.4175,0.4065,0.4036666666666667,0.387,0.358
250,11-10,,,,0.424,0.41,,,,,0.438,0.374,,,0.441,0.324,,,0.447,,0.386,,,,,,0.358,,,,,0.0,0.417,0.406,0.404,0.386,0.358
251,11-11,,,,0.424,0.41,,,,,0.438,0.374,,,0.44,0.324,,,0.447,,0.386,,,,,,0.358,,,,,0.0,0.417,0.406,0.4036666666666667,0.386,0.358
252,11-12,,,,0.424,0.41,,,,,0.438,0.374,,,0.441,0.324,,,0.448,,0.386,,,,,,0.359,,,,,0.0,0.417,0.406,0.4043333333333334,0.386,0.359
253,11-13,,,,0.424,0.41,,,,,0.437,0.374,,,0.44,0.324,,,0.448,,0.387,,,,,,0.359,,,,,0.0,0.417,0.4055,0.404,0.387,0.359
254,11-14,,,,0.424,0.411,,,,,0.438,0.374,,,0.441,0.323,,,0.448,,0.387,,,,,,0.358,,,,,0.0,0.4175,0.406,0.404,0.387,0.358
255,11-15,,,,0.423,0.411,,,,,0.437,0.374,,,0.442,0.324,,,0.448,,0.386,,,,,,0.358,,,,,0.0,0.417,0.4055,0.4046666666666667,0.386,0.358
256,11-16,,,,0.423,0.411,,,,,0.437,0.374,,,0.441,0.324,,,0.448,,0.387,,,,,,0.358,,,,,0.3,0.417,0.4055,0.4043333333333334,0.387,0.358
257,11-17,,,,0.422,0.412,,,,,0.437,0.374,,,0.441,0.323,,,0.448,,0.387,,,,,,0.359,,,,,0.6,0.417,0.4055,0.404,0.387,0.359
258,11-18,,,,0.422,0.412,,,,,0.438,0.374,,,0.441,0.323,,,0.448,,0.387,,,,,,0.359,,,,,0.0,0.417,0.406,0.404,0.387,0.359
259,11-19,,,,0.423,0.412,,,,,0.437,0.374,,,0.441,0.323,,,0.449,,0.387,,,,,,0.359,,,,,0.0,0.4175,0.4055,0.4043333333333334,0.387,0.359
260,11-20,,,,0.422,0.412,,,,,0.438,0.374,,,0.441,0.323,,,0.448,,0.386,,,,,,0.358,,,,,0.0,0.417,0.406,0.404,0.386,0.358
261,11-21,,,,0.422,0.412,,,,,0.438,0.375,,,0.441,0.324,,,0.448,,0.386,,,,,,0.358,,,,,0.0,0.417,0.4065,0.4043333333333334,0.386,0.358
262,11-22,,,,0.423,0.412,,,,,0.438,0.375,,,0.441,0.324,,,0.448,,0.386,,,,,,0.358,,,,,0.0,0.4175,0.4065,0.4043333333333334,0.386,0.358
263,11-23,,,,0.422,0.413,,,,,0.437,0.375,,,0.442,0.324,,,0.448,,0.387,,,,,,0.358,,,,,0.0,0.4175,0.406,0.4046666666666667,0.387,0.358
264,12-00,,,,0.422,0.412,,,,,0.437,0.375,,,0.44,0.323,,,0.448,,0.386,,,,,,0.358,,,,,0.0,0.417,0.406,0.4036666666666667,0.386,0.358
265,12-01,,,,0.422,0.412,,,,,0.437,0.376,,,0.442,0.323,,,0.448,,0.386,,,,,,0.358,,,,,0.0,0.417,0.4065,0.4043333333333334,0.386,0.358
266,12-02,,,,0.422,0.413,,,,,0.438,0.376,,,0.441,0.324,,,0.448,,0.386,,,,,,0.358,,,,,0.0,0.4175,0.407,0.4043333333333334,0.386,0.358
267,12-03,,,,0.423,0.412,,,,,0.438,0.376,,,0.441,0.323,,,0.448,,0.386,,,,,,0.358,,,,,0.0,0.4175,0.407,0.404,0.386,0.358
268,12-04,,,,0.422,0.413,,,,,0.438,0.376,,,0.441,0.323,,,0.448,,0.386,,,,,,0.359,,,,,0.0,0.4175,0.407,0.404,0.386,0.359
269,12-05,,,,0.422,0.413,,,,,0.438,0.376,,,0.441,0.324,,,0.448,,0.387,,,,,,0.358,,,,,0.0,0.4175,0.407,0.4043333333333334,0.387,0.358
270,12-06,,,,0.423,0.413,,,,,0.438,0.376,,,0.441,0.323,,,0.448,,0.387,,,,,,0.358,,,,,0.0,0.418,0.407,0.404,0.387,0.358
271,12-07,,,,0.423,0.413,,,,,0.439,0.376,,,0.44,0.324,,,0.448,,0.386,,,,,,0.358,,,,,0.0,0.418,0.4075,0.404,0.386,0.358
272,12-08,,,,0.424,0.413,,,,,0.439,0.376,,,0.441,0.324,,,0.449,,0.387,,,,,,0.358,,,,,0.0,0.4185,0.4075,0.4046666666666667,0.387,0.358
273,12-09,,,,0.423,0.413,,,,,0.438,0.377,,,0.442,0.323,,,0.449,,0.387,,,,,,0.358,,,,,0.0,0.418,0.4075,0.4046666666666667,0.387,0.358
274,12-10,,,,0.422,0.413,,,,,0.439,0.378,,,0.441,0.323,,,0.449,,0.386,,,,,,0.358,,,,,0.0,0.4175,0.4085,0.4043333333333334,0.386,0.358
275,12-11,,,,0.423,0.414,,,,,0.439,0.377,,,0.441,0.323,,,0.45,,0.387,,,,,,0.358,,,,,0.0,0.4185,0.408,0.4046666666666667,0.387,0.358
276,12-12,,,,0.423,0.415,,,,,0.439,0.377,,,0.441,0.323,,,0.448,,0.387,,,,,,0.358,,,,,0.0,0.419,0.408,0.404,0.387,0.358
277,12-13,,,,0.423,0.415,,,,,0.439,0.377,,,0.441,0.323,,,0.449,,0.387,,,,,,0.358,,,,,0.0,0.419,0.408,0.4043333333333334,0.387,0.358
278,12-14,,,,0.423,0.415,,,,,0.439,0.377,,,0.44,0.323,,,0.448,,0.387,,,,,,0.358,,,,,0.0,0.419,0.408,0.4036666666666667,0.387,0.358
279,12-15,,,,0.422,0.415,,,,,0.439,0.377,,,0.44,0.323,,,0.448,,0.386,,,,,,0.358,,,,,0.0,0.4185,0.408,0.4036666666666667,0.386,0.358
280,12-16,,,,0.42,0.414,,,,,0.438,0.378,,,0.44,0.323,,,0.448,,0.386,,,,,,0.358,,,,,0.0,0.417,0.408,0.4036666666666667,0.386,0.358
281,12-17,,,,0.418,0.414,,,,,0.439,0.378,,,0.437,0.323,,,0.449,,0.386,,,,,,0.357,,,,,0.0,0.416,0.4085,0.403,0.386,0.357
282,12-18,,,,0.415,0.413,,,,,0.437,0.377,,,0.413,0.323,,,0.446,,0.386,,,,,,0.358,,,,,0.0,0.414,0.407,0.394,0.386,0.358
283,12-19,,,,0.41,0.414,,,,,0.436,0.376,,,0.413,0.323,,,0.446,,0.386,,,,,,0.358,,,,,0.0,0.412,0.406,0.394,0.386,0.358
284,12-20,,,,0.41,0.412,,,,,0.435,0.376,,,0.412,0.323,,,0.444,,0.386,,,,,,0.357,,,,,0.0,0.411,0.4055,0.393,0.386,0.357
285,12-21,,,,0.409,0.412,,,,,0.434,0.375,,,0.412,0.323,,,0.444,,0.386,,,,,,0.357,,,,,0.0,0.4105,0.4045,0.393,0.386,0.357
286,12-22,,,,0.408,0.412,,,,,0.434,0.375,,,0.411,0.322,,,0.443,,0.386,,,,,,0.357,,,,,0.0,0.41,0.4045,0.392,0.386,0.357
287,12-23,,,,0.408,0.412,,,,,0.434,0.374,,,0.41,0.323,,,0.442,,0.386,,,,,,0.357,,,,,0.0,0.41,0.404,0.3916666666666667,0.386,0.357
288,13-00,,,,0.409,0.412,,,,,0.434,0.374,,,3.931,0.322,,,0.441,,0.386,,,,,,0.357,,,,,0.0,0.4105,0.404,1.564666666666667,0.386,0.357
289,13-01,,,,0.409,0.412,,,,,0.435,0.374,,,0.41,0.322,,,0.44,,0.386,,,,,,0.357,,,,,0.0,0.4105,0.4045,0.3906666666666667,0.386,0.357
290,13-02,,,,0.399,0.412,,,,,0.434,0.375,,,0.41,0.322,,,0.44,,0.386,,,,,,0.357,,,,,0.0,0.4055,0.4045,0.3906666666666667,0.386,0.357
291,13-03,,,,0.398,0.414,,,,,0.433,0.376,,,0.41,0.323,,,0.44,,0.386,,,,,,0.357,,,,,0.2,0.406,0.4045,0.391,0.386,0.357
292,13-04,,,,0.399,0.414,,,,,0.434,0.376,,,0.41,0.323,,,0.44,,0.386,,,,,,0.357,,,,,0.0,0.4065,0.405,0.391,0.386,0.357
293,13-05,,,,0.399,0.413,,,,,0.435,0.376,,,0.41,0.322,,,0.439,,0.386,,,,,,0.357,,,,,0.0,0.406,0.4055,0.3903333333333334,0.386,0.357
294,13-06,,,,0.399,0.413,,,,,0.436,0.376,,,0.41,0.322,,,0.44,,0.386,,,,,,0.357,,,,,0.0,0.406,0.406,0.3906666666666667,0.386,0.357
295,13-07,,,,0.4,0.415,,,,,0.435,0.378,,,0.41,0.323,,,0.441,,0.386,,,,,,0.357,,,,,0.0,0.4075,0.4065,0.3913333333333333,0.386,0.357
296,13-08,,,,0.4,0.415,,,,,0.437,0.378,,,0.411,0.323,,,0.441,,0.386,,,,,,0.357,,,,,0.0,0.4075,0.4075,0.3916666666666667,0.386,0.357
