,DAY_HOUR,H_M1005,A_M1005,H_M2005,A_M2005,H_M3005,A_M3005,H_M1010,A_M1010,H_M2010,A_M2010,H_M3010,A_M3010,H_M1020,A_M1020,H_M2020,A_M2020,H_M3020,A_M3020,H_M1050,A_M1050,H_M2050,A_M2050,H_M3050,A_M3050,H_M1100,A_M1100,H_M2100,A_M2100,H_M3100,A_M3100,P_OFFICIAL,MEAN_M_5,MEAN_M_10,MEAN_M_20,MEAN_M_50,MEAN_M_100
237,10-21,,,,,,,,,,,0.365,,,,0.341,,,,,,,,,,,,,,,,0.0,,0.365,0.341,,
238,10-22,,,,,,,,,,,0.364,,,,0.342,,,,,,,,,,,,,,,,0.0,,0.364,0.342,,
239,10-23,,,,,,,,,,,0.363,,,,0.342,,,,,,,,,,,,,,,,0.0,,0.363,0.342,,
240,11-00,,,,,,,,,,,0.363,,,,0.34,,,,,,,,,,,,,,,,0.0,,0.363,0.34,,
241,11-01,,,,,,,,,,,0.363,,,,0.34,,,,,,,,,,,,,,,,0.0,,0.363,0.34,,
242,11-02,,,,,,,,,,,0.363,,,,0.34,,,,,,,,,,,,,,,,0.0,,0.363,0.34,,
243,11-03,,,,,,,,,,,0.363,,,,0.34,,,,,,,,,,,,,,,,0.0,,0.363,0.34,,
244,11-04,,,,,,,,,,,0.363,,,,0.34,,,,,,,,,,,,,,,,0.0,,0.363,0.34,,
245,11-05,,,,,,,,,,,0.363,,,,0.34,,,,,,,,,,,,,,,,0.0,,0.363,0.34,,
246,11-06,,,,,,,,,,,0.363,,,,0.34,,,,,,,,,,,,,,,,0.0,,0.363,0.34,,
247,11-07,,,,,,,,,,,0.363,,,,0.34,,,,,,,,,,,,,,,,0.0,,0.363,0.34,,
248,11-08,,,,,,,,,,,0.363,,,,0.339,,,,,,,,,,,,,,,,0.0,,0.363,0.339,,
249,11-09,,,,,,,,,,,0.363,,,,0.338,,,,,,,,,,,,,,,,0.0,,0.363,0.338,,
250,11-10,,,,,,,,,,,0.363,,,,0.338,,,,,,,,,,,,,,,,0.0,,0.363,0.338,,
251,11-11,,,,,,,,,,,0.363,,,,0.339,,,,,,,,,,,,,,,,0.0,,0.363,0.339,,
252,11-12,,,,,,,,,,,0.363,,,,0.339,,,,,,,,,,,,,,,,0.0,,0.363,0.339,,
253,11-13,,,,,,,,,,,0.363,,,,0.338,,,,,,,,,,,,,,,,0.0,,0.363,0.338,,
254,11-14,,,,,,,,,,,0.363,,,,0.338,,,,,,,,,,,,,,,,0.4,,0.363,0.338,,
255,11-15,,,,,,,,,,,0.363,,,,0.339,,,,,,,,,,,,,,,,0.6,,0.363,0.339,,
256,11-16,,,,,,,,,,,0.363,,,,0.339,,,,,,,,,,,,,,,,0.0,,0.363,0.339,,
257,11-17,,,,,,,,,,,0.362,,,,0.339,,,,,,,,,,,,,,,,0.2,,0.362,0.339,,
258,11-18,,,,,,,,,,,0.362,,,,0.339,,,,,,,,,,,,,,,,0.0,,0.362,0.339,,
259,11-19,,,,,,,,,,,0.362,,,,0.339,,,,,,,,,,,,,,,,0.0,,0.362,0.339,,
260,11-20,,,,,,,,,,,0.36,,,,0.338,,,,,,,,,,,,,,,,0.0,,0.36,0.338,,
261,11-21,,,,,,,,,,,0.36,,,,0.338,,,,,,,,,,,,,,,,0.0,,0.36,0.338,,
262,11-22,,,,,,,,,,,0.36,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.36,0.337,,
263,11-23,,,,,,,,,,,0.36,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.36,0.337,,
264,12-00,,,,,,,,,,,0.36,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.36,0.337,,
265,12-01,,,,,,,,,,,0.36,,,,0.337,,,,,,,,,,,,,,,,0.5,,0.36,0.337,,
266,12-02,,,,,,,,,,,0.36,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.36,0.337,,
267,12-03,,,,,,,,,,,0.36,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.36,0.336,,
268,12-04,,,,,,,,,,,0.36,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.36,0.336,,
269,12-05,,,,,,,,,,,0.36,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.36,0.336,,
270,12-06,,,,,,,,,,,0.36,,,,0.336,,,,,,,,,,,,,,,,0.4,,0.36,0.336,,
271,12-07,,,,,,,,,,,0.359,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.359,0.336,,
272,12-08,,,,,,,,,,,0.359,,,,0.336,,,,,,,,,,,,,,,,0.2,,0.359,0.336,,
273,12-09,,,,,,,,,,,0.359,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.359,0.336,,
274,12-10,,,,,,,,,,,0.36,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.36,0.336,,
275,12-11,,,,,,,,,,,0.36,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.36,0.336,,
276,12-12,,,,,,,,,,,0.36,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.36,0.337,,
277,12-13,,,,,,,,,,,0.36,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.36,0.337,,
278,12-14,,,,,,,,,,,0.361,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.361,0.337,,
279,12-15,,,,,,,,,,,0.362,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.362,0.337,,
280,12-16,,,,,,,,,,,0.362,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.362,0.337,,
281,12-17,,,,,,,,,,,0.362,,,,0.337,,,,,,,,,,,,,,,,0.3,,0.362,0.337,,
282,12-18,,,,,,,,,,,0.362,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.362,0.337,,
283,12-19,,,,,,,,,,,0.361,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.361,0.337,,
284,12-20,,,,,,,,,,,0.361,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.361,0.337,,
285,12-21,,,,,,,,,,,0.36,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.36,0.337,,
286,12-22,,,,,,,,,,,0.359,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.359,0.337,,
287,12-23,,,,,,,,,,,0.359,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.359,0.337,,
288,13-00,,,,,,,,,,,0.359,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.359,0.337,,
289,13-01,,,,,,,,,,,0.36,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.36,0.336,,
290,13-02,,,,,,,,,,,0.361,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.361,0.337,,
291,13-03,,,,,,,,,,,0.361,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.361,0.337,,
292,13-04,,,,,,,,,,,0.362,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.362,0.337,,
293,13-05,,,,,,,,,,,0.361,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.361,0.337,,
294,13-06,,,,,,,,,,,0.361,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.361,0.337,,
295,13-07,,,,,,,,,,,0.362,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.362,0.337,,
296,13-08,,,,,,,,,,,0.362,,,,0.338,,,,,,,,,,,,,,,,0.0,,0.362,0.338,,
297,13-09,,,,,,,,,,,0.363,,,,0.338,,,,,,,,,,,,,,,,0.0,,0.363,0.338,,
298,13-10,,,,,,,,,,,0.364,,,,0.338,,,,,,,,,,,,,,,,0.0,,0.364,0.338,,
299,13-11,,,,,,,,,,,0.364,,,,0.338,,,,,,,,,,,,,,,,0.0,,0.364,0.338,,
300,13-12,,,,,,,,,,,0.364,,,,0.339,,,,,,,,,,,,,,,,0.0,,0.364,0.339,,
301,13-13,,,,,,,,,,,0.364,,,,0.339,,,,,,,,,,,,,,,,0.9,,0.364,0.339,,
302,13-14,,,,,,,,,,,0.365,,,,0.339,,,,,,,,,,,,,,,,0.3,,0.365,0.339,,
303,13-15,,,,,,,,,,,0.365,,,,0.34,,,,,,,,,,,,,,,,0.4,,0.365,0.34,,
304,13-16,,,,,,,,,,,0.365,,,,0.34,,,,,,,,,,,,,,,,0.0,,0.365,0.34,,
305,13-17,,,,,,,,,,,0.364,,,,0.34,,,,,,,,,,,,,,,,0.0,,0.364,0.34,,
306,13-18,,,,,,,,,,,0.364,,,,0.34,,,,,,,,,,,,,,,,0.0,,0.364,0.34,,
307,13-19,,,,,,,,,,,0.363,,,,0.34,,,,,,,,,,,,,,,,0.0,,0.363,0.34,,
308,13-20,,,,,,,,,,,0.362,,,,0.339,,,,,,,,,,,,,,,,0.0,,0.362,0.339,,
309,13-21,,,,,,,,,,,0.362,,,,0.339,,,,,,,,,,,,,,,,0.0,,0.362,0.339,,
310,13-22,,,,,,,,,,,0.361,,,,0.339,,,,,,,,,,,,,,,,0.0,,0.361,0.339,,
311,13-23,,,,,,,,,,,0.361,,,,0.338,,,,,,,,,,,,,,,,0.0,,0.361,0.338,,
312,14-00,,,,,,,,,,,0.361,,,,0.338,,,,,,,,,,,,,,,,0.0,,0.361,0.338,,
313,14-01,,,,,,,,,,,0.361,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.361,0.337,,
314,14-02,,,,,,,,,,,0.361,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.361,0.337,,
315,14-03,,,,,,,,,,,0.36,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.36,0.337,,
316,14-04,,,,,,,,,,,0.36,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.36,0.337,,
317,14-05,,,,,,,,,,,0.361,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.361,0.337,,
318,14-06,,,,,,,,,,,0.362,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.362,0.337,,
319,14-07,,,,,,,,,,,0.362,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.362,0.337,,
320,14-08,,,,,,,,,,,0.362,,,,0.338,,,,,,,,,,,,,,,,0.0,,0.362,0.338,,
321,14-09,,,,,,,,,,,0.361,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.361,0.337,,
322,14-10,,,,,,,,,,,0.362,,,,0.338,,,,,,,,,,,,,,,,0.0,,0.362,0.338,,
323,14-11,,,,,,,,,,,0.362,,,,0.338,,,,,,,,,,,,,,,,0.0,,0.362,0.338,,
324,14-12,,,,,,,,,,,0.362,,,,0.338,,,,,,,,,,,,,,,,0.0,,0.362,0.338,,
325,14-13,,,,,,,,,,,0.362,,,,0.338,,,,,,,,,,,,,,,,0.0,,0.362,0.338,,
326,14-14,,,,,,,,,,,0.362,,,,0.338,,,,,,,,,,,,,,,,0.3,,0.362,0.338,,
327,14-15,,,,,,,,,,,0.362,,,,0.338,,,,,,,,,,,,,,,,0.4,,0.362,0.338,,
328,14-16,,,,,,,,,,,0.362,,,,0.338,,,,,,,,,,,,,,,,0.0,,0.362,0.338,,
329,14-17,,,,,,,,,,,0.362,,,,0.338,,,,,,,,,,,,,,,,0.0,,0.362,0.338,,
330,14-18,,,,,,,,,,,0.362,,,,0.338,,,,,,,,,,,,,,,,0.0,,0.362,0.338,,
331,14-19,,,,,,,,,,,0.361,,,,0.338,,,,,,,,,,,,,,,,0.0,,0.361,0.338,,
332,14-20,,,,,,,,,,,0.36,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.36,0.337,,
333,14-21,,,,,,,,,,,0.36,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.36,0.337,,
334,14-22,,,,,,,,,,,0.359,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.359,0.336,,
335,14-23,,,,,,,,,,,0.359,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.359,0.336,,
336,15-00,,,,,,,,,,,0.359,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.359,0.336,,
337,15-01,,,,,,,,,,,0.359,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.359,0.336,,
338,15-02,,,,,,,,,,,0.359,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.359,0.335,,
339,15-03,,,,,,,,,,,0.359,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.359,0.335,,
340,15-04,,,,,,,,,,,0.36,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.36,0.335,,
341,15-05,,,,,,,,,,,0.36,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.36,0.335,,
342,15-06,,,,,,,,,,,0.36,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.36,0.335,,
343,15-07,,,,,,,,,,,0.36,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.36,0.336,,
344,15-08,,,,,,,,,,,0.359,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.359,0.335,,
345,15-09,,,,,,,,,,,0.359,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.359,0.335,,
346,15-10,,,,,,,,,,,0.359,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.359,0.335,,
347,15-11,,,,,,,,,,,0.359,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.359,0.335,,
348,15-12,,,,,,,,,,,0.359,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.359,0.336,,
349,15-13,,,,,,,,,,,0.36,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.36,0.336,,
350,15-14,,,,,,,,,,,0.36,,,,0.336,,,,,,,,,,,,,,,,0.2,,0.36,0.336,,
351,15-15,,,,,,,,,,,0.36,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.36,0.336,,
352,15-16,,,,,,,,,,,0.359,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.359,0.336,,
353,15-17,,,,,,,,,,,0.359,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.359,0.335,,
354,15-18,,,,,,,,,,,0.36,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.36,0.335,,
355,15-19,,,,,,,,,,,0.359,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.359,0.335,,
356,15-20,,,,,,,,,,,0.359,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.359,0.335,,
357,15-21,,,,,,,,,,,0.357,,,,0.334,,,,,,,,,,,,,,,,0.0,,0.357,0.334,,
358,15-22,,,,,,,,,,,0.358,,,,0.334,,,,,,,,,,,,,,,,0.0,,0.358,0.334,,
359,15-23,,,,,,,,,,,0.357,,,,0.334,,,,,,,,,,,,,,,,0.0,,0.357,0.334,,
360,16-00,,,,,,,,,,,0.357,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.357,0.333,,
361,16-01,,,,,,,,,,,0.357,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.357,0.333,,
362,16-02,,,,,,,,,,,0.358,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.358,0.333,,
363,16-03,,,,,,,,,,,0.358,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.358,0.333,,
364,16-04,,,,,,,,,,,0.358,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.358,0.333,,
365,16-05,,,,,,,,,,,0.357,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.357,0.333,,
366,16-06,,,,,,,,,,,0.357,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.357,0.333,,
367,16-07,,,,,,,,,,,0.357,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.357,0.333,,
368,16-08,,,,,,,,,,,0.357,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.357,0.333,,
369,16-09,,,,,,,,,,,0.358,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.358,0.333,,
370,16-10,,,,,,,,,,,0.357,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.357,0.333,,
371,16-11,,,,,,,,,,,0.357,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.357,0.333,,
372,16-12,,,,,,,,,,,0.357,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.357,0.333,,
373,16-13,,,,,,,,,,,0.357,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.357,0.333,,
374,16-14,,,,,,,,,,,0.357,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.357,0.333,,
375,16-15,,,,,,,,,,,0.357,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.357,0.333,,
376,16-16,,,,,,,,,,,0.357,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.357,0.333,,
377,16-17,,,,,,,,,,,0.357,,,,0.333,,,,,,,,,,,,,,,,0.2,,0.357,0.333,,
378,16-18,,,,,,,,,,,0.357,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.357,0.333,,
379,16-19,,,,,,,,,,,0.358,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.358,0.333,,
380,16-20,,,,,,,,,,,0.357,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.357,0.332,,
381,16-21,,,,,,,,,,,0.357,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.357,0.332,,
382,16-22,,,,,,,,,,,0.357,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.357,0.332,,
383,16-23,,,,,,,,,,,0.357,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.357,0.332,,
384,17-00,,,,,,,,,,,0.357,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.357,0.332,,
385,17-01,,,,,,,,,,,0.357,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.357,0.332,,
386,17-02,,,,,,,,,,,0.358,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.358,0.332,,
387,17-03,,,,,,,,,,,0.358,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.358,0.332,,
388,17-04,,,,,,,,,,,0.358,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.358,0.332,,
389,17-05,,,,,,,,,,,0.357,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.357,0.332,,
390,17-06,,,,,,,,,,,0.357,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.357,0.332,,
391,17-07,,,,,,,,,,,0.357,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.357,0.332,,
392,17-08,,,,,,,,,,,0.357,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.357,0.332,,
393,17-09,,,,,,,,,,,0.357,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.357,0.332,,
394,17-10,,,,,,,,,,,0.357,,,,0.332,,,,,,,,,,,,,,,,0.2,,0.357,0.332,,
395,17-11,,,,,,,,,,,0.358,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.358,0.332,,
396,17-12,,,,,,,,,,,0.359,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.359,0.332,,
397,17-13,,,,,,,,,,,0.359,,,,0.333,,,,,,,,,,,,,,,,0.3,,0.359,0.333,,
398,17-14,,,,,,,,,,,0.359,,,,0.333,,,,,,,,,,,,,,,,0.9,,0.359,0.333,,
399,17-15,,,,,,,,,,,0.359,,,,0.333,,,,,,,,,,,,,,,,0.5,,0.359,0.333,,
400,17-16,,,,,,,,,,,0.359,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.359,0.333,,
401,17-17,,,,,,,,,,,0.359,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.359,0.333,,
402,17-18,,,,,,,,,,,0.359,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.359,0.333,,
403,17-19,,,,,,,,,,,0.359,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.359,0.333,,
404,17-20,,,,,,,,,,,0.359,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.359,0.333,,
405,17-21,,,,,,,,,,,0.358,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.358,0.333,,
406,17-22,,,,,,,,,,,0.357,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.357,0.332,,
407,17-23,,,,,,,,,,,0.357,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.357,0.332,,
408,18-00,,,,,,,,,,,0.358,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.358,0.332,,
409,18-01,,,,,,,,,,,0.358,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.358,0.333,,
410,18-02,,,,,,,,,,,0.359,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.359,0.333,,
411,18-03,,,,,,,,,,,0.359,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.359,0.333,,
412,18-04,,,,,,,,,,,0.359,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.359,0.333,,
413,18-05,,,,,,,,,,,0.359,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.359,0.333,,
414,18-06,,,,,,,,,,,0.36,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.36,0.333,,
415,18-07,,,,,,,,,,,0.361,,,,0.333,,,,,,,,,,,,,,,,0.0,,0.361,0.333,,
416,18-08,,,,,,,,,,,0.361,,,,0.334,,,,,,,,,,,,,,,,0.0,,0.361,0.334,,
417,18-09,,,,,,,,,,,0.361,,,,0.334,,,,,,,,,,,,,,,,0.0,,0.361,0.334,,
418,18-10,,,,,,,,,,,0.361,,,,0.334,,,,,,,,,,,,,,,,0.0,,0.361,0.334,,
419,18-11,,,,,,,,,,,0.361,,,,0.334,,,,,,,,,,,,,,,,0.0,,0.361,0.334,,
420,18-12,,,,,,,,,,,0.362,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.362,0.335,,
421,18-13,,,,,,,,,,,0.363,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.363,0.335,,
422,18-14,,,,,,,,,,,0.363,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.363,0.335,,
423,18-15,,,,,,,,,,,0.363,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.363,0.335,,
424,18-16,,,,,,,,,,,0.363,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.363,0.335,,
425,18-17,,,,,,,,,,,0.363,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.363,0.336,,
426,18-18,,,,,,,,,,,0.363,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.363,0.336,,
427,18-19,,,,,,,,,,,0.361,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.361,0.335,,
428,18-20,,,,,,,,,,,0.361,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.361,0.335,,
429,18-21,,,,,,,,,,,0.361,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.361,0.335,,
430,18-22,,,,,,,,,,,0.36,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.36,0.335,,
431,18-23,,,,,,,,,,,0.36,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.36,0.335,,
432,19-00,,,,,,,,,,,0.36,,,,0.334,,,,,,,,,,,,,,,,0.0,,0.36,0.334,,
433,19-01,,,,,,,,,,,0.36,,,,0.334,,,,,,,,,,,,,,,,0.0,,0.36,0.334,,
434,19-02,,,,,,,,,,,0.36,,,,0.334,,,,,,,,,,,,,,,,0.0,,0.36,0.334,,
435,19-03,,,,,,,,,,,0.361,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.361,0.335,,
436,19-04,,,,,,,,,,,0.361,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.361,0.335,,
437,19-05,,,,,,,,,,,0.361,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.361,0.335,,
438,19-06,,,,,,,,,,,0.36,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.36,0.335,,
439,19-07,,,,,,,,,,,0.361,,,,0.335,,,,,,,,,,,,,,,,1.1,,0.361,0.335,,
440,19-08,,,,,,,,,,,0.361,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.361,0.335,,
441,19-09,,,,,,,,,,,0.361,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.361,0.335,,
442,19-10,,,,,,,,,,,0.361,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.361,0.335,,
443,19-11,,,,,,,,,,,0.361,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.361,0.335,,
444,19-12,,,,,,,,,,,0.361,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.361,0.335,,
445,19-13,,,,,,,,,,,0.362,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.362,0.335,,
446,19-14,,,,,,,,,,,0.363,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.363,0.335,,
447,19-15,,,,,,,,,,,0.363,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.363,0.335,,
448,19-16,,,,,,,,,,,0.363,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.363,0.335,,
449,19-17,,,,,,,,,,,0.363,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.363,0.335,,
450,19-18,,,,,,,,,,,0.363,,,,0.334,,,,,,,,,,,,,,,,0.0,,0.363,0.334,,
451,19-19,,,,,,,,,,,0.363,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.363,0.335,,
452,19-20,,,,,,,,,,,0.363,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.363,0.335,,
453,19-21,,,,,,,,,,,0.363,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.363,0.335,,
454,19-22,,,,,,,,,,,0.363,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.363,0.335,,
455,19-23,,,,,,,,,,,0.363,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.363,0.335,,
456,20-00,,,,,,,,,,,0.363,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.363,0.335,,
457,20-01,,,,,,,,,,,0.363,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.363,0.335,,
458,20-02,,,,,,,,,,,0.363,,,,0.335,,,,,,,,,,,,,,,,0.0,,0.363,0.335,,
459,20-03,,,,,,,,,,,0.364,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.364,0.336,,
460,20-04,,,,,,,,,,,0.364,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.364,0.336,,
461,20-05,,,,,,,,,,,0.363,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.363,0.336,,
462,20-06,,,,,,,,,,,0.363,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.363,0.336,,
463,20-07,,,,,,,,,,,0.364,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.364,0.336,,
464,20-08,,,,,,,,,,,0.364,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.364,0.336,,
465,20-09,,,,,,,,,,,0.364,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.364,0.336,,
466,20-10,,,,,,,,,,,0.364,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.364,0.336,,
467,20-11,,,,,,,,,,,0.365,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.365,0.337,,
468,20-12,,,,,,,,,,,0.366,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.366,0.337,,
469,20-13,,,,,,,,,,,0.366,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.366,0.337,,
470,20-14,,,,,,,,,,,0.366,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.366,0.337,,
471,20-15,,,,,,,,,,,0.366,,,,0.337,,,,,,,,,,,,,,,,0.2,,0.366,0.337,,
472,20-16,,,,,,,,,,,0.367,,,,0.336,,,,,,,,,,,,,,,,0.4,,0.367,0.336,,
473,20-17,,,,,,,,,,,0.366,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.366,0.337,,
474,20-18,,,,,,,,,,,0.366,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.366,0.336,,
475,20-19,,,,,,,,,,,0.365,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.365,0.336,,
476,20-20,,,,,,,,,,,0.364,,,,0.337,,,,,,,,,,,,,,,,0.0,,0.364,0.337,,
477,20-21,,,,,,,,,,,0.363,,,,0.336,,,,,,,,,,,,,,,,0.0,,0.363,0.336,,
