,DAY_HOUR,H_M1005,A_M1005,H_M2005,A_M2005,H_M3005,A_M3005,H_M1010,A_M1010,H_M2010,A_M2010,H_M3010,A_M3010,H_M1020,A_M1020,H_M2020,A_M2020,H_M3020,A_M3020,H_M1050,A_M1050,H_M2050,A_M2050,H_M3050,A_M3050,H_M1100,A_M1100,H_M2100,A_M2100,H_M3100,A_M3100,P_OFFICIAL,MEAN_M_5,MEAN_M_10,MEAN_M_20,MEAN_M_50,MEAN_M_100
324,14-12,,,,0.156,,,,,,0.425,,,,0.287,0.061,,,0.06,,1.001,,,,,,,,,,,0.0,0.156,0.425,0.136,1.001,
325,14-13,,,,0.016,,,,,,0.023,,,,0.567,0.061,,,0.06,,1.005,,,,,,0.33,,,,,0.0,0.016,0.023,0.2293333333333333,1.005,0.33
326,14-14,,,,0.148,0.018,,,,,0.213,,,,0.858,0.06,,,0.06,,1.855,,,,,,3.052,,,,,0.0,0.08299999999999999,0.213,0.326,1.855,3.052
327,14-15,,,,0.016,0.017,,,,,0.023,,,,1.24,0.059,,,0.059,,2.75,,,,,,0.329,,,,,0.0,0.0165,0.023,0.4526666666666666,2.75,0.329
328,14-16,,,,0.016,0.017,,,,,0.023,,,,,0.059,,,0.519,,2.704,,,,,,,,,,,0.0,0.0165,0.023,0.289,2.704,
329,14-17,,,,0.016,0.016,,,,,0.023,,,,0.24,0.059,,,0.055,,0.105,,,,,,0.328,,,,,0.0,0.016,0.023,0.118,0.105,0.328
330,14-18,,,,0.148,0.016,,,,,0.213,,,,,0.056,,,0.053,,,,,,,,0.328,,,,,0.0,0.08199999999999999,0.213,0.0545,,0.328
331,14-19,,,,0.016,,,,,,0.023,,,,0.24,0.055,,,0.051,,0.387,,,,,,0.328,,,,,0.0,0.016,0.023,0.1153333333333333,0.387,0.328
332,14-20,,,,0.016,0.019,,,,,0.023,,,,0.02,0.053,,,0.049,,0.103,,,,,,0.327,,,,,0.0,0.0175,0.023,0.04066666666666666,0.103,0.327
333,14-21,,,,0.016,,,,,,0.022,,,,0.02,,,,0.048,,0.102,,,,,,0.327,,,,,0.0,0.016,0.022,0.034,0.102,0.327
334,14-22,,,,0.016,,,,,,0.022,,,,0.019,0.051,,,0.047,,0.102,,,,,,0.326,,,,,0.0,0.016,0.022,0.039,0.102,0.326
335,14-23,,,,0.28,,,,,,0.022,,,,0.333,0.049,,,0.046,,2.618,,,,,,,,,,,0.0,0.28,0.022,0.1426666666666667,2.618,
336,15-00,,,,0.016,,,,,,0.022,,,,0.019,0.05,,,0.046,,0.102,,,,,,0.326,,,,,0.0,0.016,0.022,0.03833333333333334,0.102,0.326
337,15-01,,,,0.148,,,,,,0.022,,,,0.019,0.05,,,0.046,,0.943,,,,,,3.006,,,,,0.0,0.148,0.022,0.03833333333333334,0.943,3.006
338,15-02,,,,0.28,0.018,,,,,0.204,,,,0.333,0.05,,,0.046,,2.627,,,,,,,,,,,0.0,0.149,0.204,0.143,2.627,
339,15-03,,,,0.016,,,,,,0.022,,,,,0.05,,,0.047,,,,,,,,0.325,,,,,0.0,0.016,0.022,0.0485,,0.325
340,15-04,,,,0.016,,,,,,0.022,,,,0.55,0.049,,,0.443,,2.077,,,,,,2.998,,,,,0.0,0.016,0.022,0.3473333333333333,2.077,2.998
341,15-05,,,,0.148,,,,,,0.204,,,,0.489,0.05,,,0.047,,0.952,,,,,,,,,,,0.0,0.148,0.204,0.1953333333333334,0.952,
342,15-06,,,,0.148,,,,,,0.022,,,,0.341,0.049,,,0.047,,1.802,,,,,,,,,,,0.0,0.148,0.022,0.1456666666666667,1.802,
343,15-07,,,,0.148,,,,,,0.204,,,,0.333,0.052,,,0.047,,0.103,,,,,,2.989,,,,,0.0,0.148,0.204,0.144,0.103,2.989
344,15-08,,,,0.016,,,,,,0.022,,,,0.019,0.052,,,0.048,,0.103,,,,,,0.324,,,,,0.0,0.016,0.022,0.03966666666666666,0.103,0.324
345,15-09,,,,0.016,,,,,,0.022,,,,0.019,0.052,,,,,0.103,,,,,,0.324,,,,,0.0,0.016,0.022,0.0355,0.103,0.324
346,15-10,,,,0.016,0.018,,,,,0.022,,,,0.176,0.053,,,,,0.953,,,,,,2.997,,,,,0.0,0.017,0.022,0.1145,0.953,2.997
347,15-11,,,,0.148,,,,,,0.022,,,,0.341,0.054,,,0.183,,2.661,,,,,,,,,,,0.0,0.148,0.022,0.1926666666666667,2.661,
348,15-12,,,,0.412,,,,,,0.567,,,,0.96,0.055,,,0.453,,2.653,,,,,,,,,,,0.0,0.412,0.567,0.4893333333333333,2.653,
349,15-13,,,,0.016,,,,,,0.022,,,,0.019,0.052,,,0.444,,0.103,,,,,,0.325,,,,,0.0,0.016,0.022,0.1716666666666667,0.103,0.325
350,15-14,,,,0.016,,,,,,0.022,,,,0.361,0.052,,,0.049,,0.953,,,,,,0.324,,,,,0.0,0.016,0.022,0.154,0.953,0.324
351,15-15,,,,0.016,,,,,,0.022,,,,0.176,0.053,,,0.049,,1.04,,,,,,0.324,,,,,0.0,0.016,0.022,0.09266666666666666,1.04,0.324
352,15-16,,,,0.016,,,,,,0.022,,,,0.019,0.051,,,0.049,,0.103,,,,,,0.324,,,,,0.0,0.016,0.022,0.03966666666666666,0.103,0.324
353,15-17,,,,0.016,0.018,,,,,0.022,,,,0.176,0.052,,,0.049,,0.961,,,,,,0.324,,,,,0.0,0.017,0.022,0.09233333333333332,0.961,0.324
354,15-18,,,,0.016,0.017,,,,,0.022,,,,0.019,0.055,,,0.048,,0.103,,,,,,0.323,,,,,0.0,0.0165,0.022,0.04066666666666666,0.103,0.323
355,15-19,,,,0.16,,,,,,0.22,,,,0.395,0.052,,,0.409,,1.957,,,,,,3.23,,,,,0.0,0.16,0.22,0.2853333333333333,1.957,3.23
356,15-20,,,,0.148,,,,,,0.022,,,,0.019,0.049,,,0.044,,0.944,,,,,,2.979,,,,,0.0,0.148,0.022,0.03733333333333334,0.944,2.979
357,15-21,,,,0.148,,,,,,0.022,,,,0.176,0.049,,,0.043,,0.944,,,,,,2.987,,,,,0.0,0.148,0.022,0.08933333333333332,0.944,2.987
358,15-22,,,,0.016,,,,,,0.214,,,,0.019,0.048,,,0.397,,0.101,,,,,,0.322,,,,,0.0,0.016,0.214,0.1546666666666667,0.101,0.322
359,15-23,,,,0.016,,,,,,0.022,,,,0.019,0.048,,,0.38,,0.101,,,,,,0.321,,,,,0.0,0.016,0.022,0.149,0.101,0.321
360,16-00,,,,0.148,,,,,,0.203,,,,,0.048,,,0.042,,0.934,,,,,,0.321,,,,,0.0,0.148,0.203,0.045,0.934,0.321
361,16-01,,,,0.016,,,,,,0.022,,,,0.071,0.048,,,0.042,,0.101,,,,,,0.321,,,,,0.0,0.016,0.022,0.05366666666666667,0.101,0.321
362,16-02,,,,0.016,,,,,,0.203,,,,0.019,0.049,,,0.042,,0.102,,,,,,0.32,,,,,0.0,0.016,0.203,0.03666666666666667,0.102,0.32
363,16-03,,,,0.147,,,,,,0.203,,,,0.332,0.05,,,0.042,,0.943,,,,,,0.32,,,,,0.0,0.147,0.203,0.1413333333333333,0.943,0.32
364,16-04,,,,0.016,,,,,,0.022,,,,,0.049,,,0.381,,,,,,,,,,,,,0.0,0.016,0.022,0.215,,
365,16-05,,,,0.016,0.017,,,,,0.022,,,,0.071,0.05,,,0.042,,0.383,,,,,,1.2,,,,,0.0,0.0165,0.022,0.05433333333333334,0.383,1.2
366,16-06,,,,0.016,0.017,,,,,0.022,,,,0.181,0.049,,,0.043,,0.102,,,,,,0.32,,,,,0.0,0.0165,0.022,0.09099999999999998,0.102,0.32
367,16-07,,,,0.016,0.017,,,,,0.022,,,,0.332,0.049,,,0.043,,1.794,,,,,,0.32,,,,,0.0,0.0165,0.022,0.1413333333333333,1.794,0.32
368,16-08,,,,0.016,0.018,,,,,0.022,,,,0.019,0.052,,,0.043,,0.102,,,,,,0.32,,,,,0.0,0.017,0.022,0.038,0.102,0.32
369,16-09,,,,0.016,0.018,,,,,0.022,,,,0.019,0.05,,,0.043,,0.103,,,,,,0.32,,,,,0.0,0.017,0.022,0.03733333333333334,0.103,0.32
370,16-10,,,,0.016,0.018,,,,,0.022,,,,0.329,0.049,,,0.043,,0.944,,,,,,0.32,,,,,0.0,0.017,0.022,0.1403333333333333,0.944,0.32
371,16-11,,,,,0.018,,,,,0.022,,,,,0.052,,,0.043,,,,,,,,,,,,,0.0,0.018,0.022,0.0475,,
372,16-12,,,,0.057,0.02,,,,,0.022,,,,0.225,0.052,,,0.043,,0.386,,,,,,1.2,,,,,0.0,0.0385,0.022,0.1066666666666667,0.386,1.2
373,16-13,,,,0.015,0.019,,,,,0.022,,,,0.019,0.05,,,0.043,,0.103,,,,,,0.319,,,,,0.0,0.017,0.022,0.03733333333333334,0.103,0.319
374,16-14,,,,0.016,0.02,,,,,0.022,,,,0.019,0.05,,,0.043,,0.103,,,,,,0.319,,,,,0.0,0.018,0.022,0.03733333333333334,0.103,0.319
375,16-15,,,,0.016,,,,,,0.022,,,,0.019,0.052,,,0.042,,0.102,,,,,,0.32,,,,,0.0,0.016,0.022,0.03766666666666666,0.102,0.32
376,16-16,,,,0.15,,,,,,0.203,,,,0.324,0.05,,,0.041,,1.947,,,,,,,,,,,0.0,0.15,0.203,0.1383333333333333,1.947,
377,16-17,,,,0.015,,,,,,0.195,,,,0.018,0.049,,,0.039,,0.102,,,,,,0.318,,,,,0.0,0.015,0.195,0.03533333333333333,0.102,0.318
378,16-18,,,,0.015,,,,,,0.021,,,,0.175,0.048,,,0.037,,0.934,,,,,,0.318,,,,,0.0,0.015,0.021,0.08666666666666666,0.934,0.318
379,16-19,,,,,0.018,,,,,0.021,,,,0.167,0.045,,,0.036,,,,,,,,,,,,,0.0,0.018,0.021,0.08266666666666668,,
380,16-20,,,,0.057,,,,,,0.021,,,,0.166,0.045,,,0.665,,1.196,,,,,,1.191,,,,,0.0,0.057,0.021,0.292,1.196,1.191
381,16-21,,,,0.139,,,,,,0.186,,,,0.018,0.044,,,0.323,,0.099,,,,,,0.316,,,,,0.0,0.139,0.186,0.1283333333333333,0.099,0.316
382,16-22,,,,,,,,,,,,,,0.166,,,,0.29,,0.915,,,,,,0.315,,,,,0.0,,,0.228,0.915,0.315
383,16-23,,,,0.06,,,,,,0.08,,,,0.447,0.044,,,0.033,,1.862,,,,,,2.922,,,,,0.0,0.06,0.08,0.1746666666666667,1.862,2.922
384,17-00,,,,0.139,,,,,,0.02,,,,0.306,0.045,,,0.322,,1.715,,,,,,2.914,,,,,0.0,0.139,0.02,0.2243333333333334,1.715,2.914
385,17-01,,,,0.015,,,,,,0.02,,,,0.648,0.044,,,0.034,,0.907,,,,,,3.15,,,,,0.0,0.015,0.02,0.242,0.907,3.15
386,17-02,,,,0.015,0.016,,,,,0.02,,,,0.158,0.044,,,0.033,,0.098,,,,,,0.315,,,,,0.0,0.0155,0.02,0.07833333333333334,0.098,0.315
387,17-03,,,,0.015,0.015,,,,,0.02,,,,0.158,0.045,,,0.033,,0.099,,,,,,0.314,,,,,0.0,0.015,0.02,0.07866666666666668,0.099,0.314
388,17-04,,,,0.015,,,,,,0.021,,,,0.314,0.044,,,0.034,,0.916,,,,,,0.314,,,,,0.0,0.015,0.021,0.1306666666666667,0.916,0.314
389,17-05,,,,0.015,,,,,,0.02,,,,0.166,0.042,,,0.034,,0.924,,,,,,0.314,,,,,0.0,0.015,0.02,0.08066666666666668,0.924,0.314
390,17-06,,,,0.015,,,,,,0.021,,,,0.018,0.044,,,0.034,,0.099,,,,,,0.315,,,,,0.0,0.015,0.021,0.032,0.099,0.315
391,17-07,,,,0.015,,,,,,0.02,,,,0.017,0.045,,,0.034,,0.099,,,,,,0.314,,,,,0.0,0.015,0.02,0.032,0.099,0.314
392,17-08,,,,0.015,,,,,,0.02,,,,0.157,0.044,,,0.034,,0.916,,,,,,0.314,,,,,0.0,0.015,0.02,0.07833333333333334,0.916,0.314
393,17-09,,,,0.015,,,,,,0.186,,,,0.306,0.042,,,0.034,,0.916,,,,,,2.904,,,,,0.0,0.015,0.186,0.1273333333333333,0.916,2.904
394,18-17,,,,0.13,,,,,,0.02,,,,0.017,0.037,,,0.023,,0.888,,,,,,2.822,,,,,,0.13,0.02,0.02566666666666667,0.888,2.822
395,18-18,,,,0.015,,,,,,0.02,,,,0.149,0.038,,,0.023,,0.88,,,,,,0.304,,,,,0.0,0.015,0.02,0.06999999999999999,0.88,0.304
396,18-19,,,,0.014,,,,,,0.02,,,,0.017,0.036,,,0.023,,0.095,,,,,,0.303,,,,,0.0,0.014,0.02,0.02533333333333333,0.095,0.303
397,18-20,,,,0.015,,,,,,0.02,,,,0.017,0.036,,,0.023,,0.094,,,,,,0.303,,,,,0.0,0.015,0.02,0.02533333333333333,0.094,0.303
398,18-21,,,,0.015,,,,,,0.02,,,,,0.035,,,0.022,,0.093,,,,,,0.302,,,,,0.0,0.015,0.02,0.0285,0.093,0.302
399,18-22,,,,0.014,,,,,,0.02,,,,0.588,0.033,,,0.022,,0.093,,,,,,0.301,,,,,0.0,0.014,0.02,0.2143333333333333,0.093,0.301
400,18-23,,,,0.014,,,,,,0.02,,,,0.28,0.032,,,0.022,,0.092,,,,,,0.3,,,,,0.0,0.014,0.02,0.1113333333333334,0.092,0.3
401,19-00,,,,0.014,,,,,,0.019,,,,,0.032,,,0.022,,2.369,,,,,,0.3,,,,,0.0,0.014,0.019,0.027,2.369,0.3
402,19-01,,,,0.014,,,,,,0.019,,,,0.465,0.034,,,0.022,,1.627,,,,,,0.3,,,,,0.0,0.014,0.019,0.1736666666666667,1.627,0.3
403,19-02,,,,0.13,,,,,,0.176,,,,0.421,0.033,,,0.212,,0.852,,,,,,2.782,,,,,0.0,0.13,0.176,0.222,0.852,2.782
404,19-03,,,,0.014,,,,,,0.02,,,,1.072,0.032,,,0.022,,3.938,,,,,,2.857,,,,,0.0,0.014,0.02,0.3753333333333334,3.938,2.857
405,19-04,,,,0.138,,,,,,0.176,,,,0.833,0.033,,,0.022,,3.162,,,,,,2.774,,,,,0.0,0.138,0.176,0.296,3.162,2.774
406,19-05,,,,0.014,,,,,,0.02,,,,,0.032,,,0.022,,,,,,,,0.299,,,,,0.0,0.014,0.02,0.027,,0.299
407,19-06,,,,0.13,,,,,,0.185,,,,0.861,0.033,,,0.022,,0.349,,,,,,2.766,,,,,0.0,0.13,0.185,0.3053333333333333,0.349,2.766
408,19-07,,,,0.014,,,,,,0.02,,,,0.544,0.033,,,0.022,,1.636,,,,,,2.766,,,,,0.0,0.014,0.02,0.1996666666666667,1.636,2.766
409,19-08,,,,0.014,,,,,,0.02,,,,0.148,0.035,,,0.023,,0.094,,,,,,0.299,,,,,0.0,0.014,0.02,0.06866666666666667,0.094,0.299
410,19-09,,,,0.014,,,,,,0.02,,,,,0.033,,,0.023,,,,,,,,0.299,,,,,0.0,0.014,0.02,0.028,,0.299
411,19-10,,,,0.014,,,,,,0.02,,,,0.06,0.036,,,0.023,,0.371,,,,,,0.299,,,,,0.0,0.014,0.02,0.03966666666666666,0.371,0.299
412,19-11,,,,0.014,,,,,,0.02,,,,,0.037,,,0.023,,0.095,,,,,,0.299,,,,,0.0,0.014,0.02,0.03,0.095,0.299
413,19-12,,,,0.014,,,,,,0.02,,,,0.2,0.037,,,0.023,,0.878,,,,,,0.299,,,,,0.0,0.014,0.02,0.08666666666666667,0.878,0.299
414,19-13,,,,0.014,,,,,,0.02,,,,0.148,0.035,,,0.023,,0.095,,,,,,0.299,,,,,0.9,0.014,0.02,0.06866666666666667,0.095,0.299
415,19-14,,,,0.138,,,,,,0.185,,,,0.148,0.035,,,0.402,,0.095,,,,,,0.299,,,,,0.0,0.138,0.185,0.195,0.095,0.299
416,19-15,,,,0.014,,,,,,0.176,,,,0.157,0.037,,,0.022,,0.87,,,,,,0.298,,,,,0.0,0.014,0.176,0.072,0.87,0.298
417,19-16,,,,0.014,,,,,,0.176,,,,0.016,0.036,,,0.022,,0.094,,,,,,0.298,,,,,0.0,0.014,0.176,0.02466666666666667,0.094,0.298
418,19-17,,,,0.014,,,,,,0.185,0.015,,,0.148,0.032,,,0.022,,0.869,,,,,,0.298,,,,,0.0,0.014,0.1,0.06733333333333333,0.869,0.298
419,19-18,,,,0.014,,,,,,0.02,,,,0.016,0.033,,,0.204,,0.093,,,,,,0.297,,,,,0.0,0.014,0.02,0.08433333333333333,0.093,0.297
420,19-19,,,,0.014,,,,,,0.019,,,,0.016,0.033,,,0.021,,0.092,,,,,,0.296,,,,,0.0,0.014,0.019,0.02333333333333333,0.092,0.296
421,19-20,,,,0.014,,,,,,0.019,,,,0.148,0.03,,,0.021,,0.092,,,,,,0.296,,,,,0.0,0.014,0.019,0.06633333333333333,0.092,0.296
422,19-21,,,,0.014,,,,,,0.019,,,,0.28,0.033,,,0.021,,0.842,,,,,,0.296,,,,,0.0,0.014,0.019,0.1113333333333334,0.842,0.296
423,19-22,,,,0.014,,,,,,0.019,,,,0.412,0.03,,,0.021,,0.091,,,,,,0.296,,,,,0.0,0.014,0.019,0.1543333333333333,0.091,0.296
424,19-23,,,,0.014,,,,,,0.019,,,,0.016,0.029,,,0.02,,0.09,,,,,,0.295,,,,,0.0,0.014,0.019,0.02166666666666667,0.09,0.295
425,20-00,,,,0.138,,,,,,0.176,,,,0.148,0.028,,,0.021,,0.09,,,,,,2.72,,,,,0.0,0.138,0.176,0.06566666666666666,0.09,2.72
426,20-01,,,,0.14,,,,,,0.176,,,,,0.03,,,0.21,,,,,,,,,,,,,0.0,0.14,0.176,0.12,,
427,20-02,,,,0.014,,,,,,0.176,,,,0.192,0.029,,,0.021,,0.341,,,,,,1.103,,,,,0.0,0.014,0.176,0.08066666666666666,0.341,1.103
428,20-03,,,,0.014,,,,,,0.019,,,,,0.028,,,0.021,,0.842,,,,,,0.295,,,,,0.0,0.014,0.019,0.0245,0.842,0.295
429,20-04,,,,0.014,,,,,,0.176,,,,0.324,0.03,,,0.021,,1.593,,,,,,0.294,,,,,0.0,0.014,0.176,0.125,1.593,0.294
430,20-05,,,,0.014,,,,,,0.019,,,,0.016,,,,0.021,,0.092,,,,,,0.295,,,,,0.0,0.014,0.019,0.0185,0.092,0.295
431,20-06,,,,0.014,,,,,,0.019,,,,0.676,0.03,,,0.021,,1.61,,,,,,2.737,,,,,0.0,0.014,0.019,0.2423333333333334,1.61,2.737
432,20-07,,,,0.014,,,,,,0.019,,,,0.28,0.032,,,0.021,,0.092,,,,,,0.295,,,,,0.0,0.014,0.019,0.111,0.092,0.295
433,20-08,,,,0.014,,,,,,0.019,,,,0.016,0.033,,,0.021,,0.092,,,,,,0.294,,,,,0.0,0.014,0.019,0.02333333333333333,0.092,0.294
434,20-09,,,,0.13,,,,,,0.176,,,,0.148,0.032,,,0.021,,0.092,,,,,,2.72,,,,,0.0,0.13,0.176,0.06699999999999999,0.092,2.72
435,20-10,,,,0.014,,,,,,0.019,,,,0.148,0.032,,,0.021,,0.092,,,,,,0.294,,,,,0.0,0.014,0.019,0.06699999999999999,0.092,0.294
436,20-11,,,,0.014,,,,,,0.019,,,,0.016,0.031,,,0.021,,0.092,,,,,,0.294,,,,,0.0,0.014,0.019,0.02266666666666667,0.092,0.294
437,20-12,,,,0.014,,,,,,0.019,,,,0.016,0.03,,,0.195,,0.093,,,,,,0.294,,,,,0.2,0.014,0.019,0.08033333333333333,0.093,0.294
438,20-13,,,,0.014,,,,,,0.019,,,,0.148,0.032,,,0.021,,0.093,,,,,,0.294,,,,,0.0,0.014,0.019,0.06699999999999999,0.093,0.294
439,20-14,,,,0.014,,,,,,0.019,,,,0.148,0.03,,,0.021,,0.093,,,,,,0.293,,,,,0.0,0.014,0.019,0.06633333333333333,0.093,0.293
440,20-15,,,,0.13,,,,,,0.176,,,,0.28,0.031,,,0.021,,0.852,,,,,,2.711,,,,,0.0,0.13,0.176,0.1106666666666667,0.852,2.711
441,20-16,,,,0.014,,,,,,0.019,,,,0.148,0.03,,,0.021,,0.092,,,,,,0.293,,,,,0.0,0.014,0.019,0.06633333333333333,0.092,0.293
442,20-17,,,,0.014,,,,,,0.019,,,,0.016,0.03,,,0.02,,0.091,,,,,,0.292,,,,,0.0,0.014,0.019,0.022,0.091,0.292
443,20-18,,,,0.014,,,,,,0.019,,,,,0.028,,,0.02,,,,,,,,,,,,,0.0,0.014,0.019,0.024,,
444,20-19,,,,0.126,,,,,,0.327,,,,,0.03,,,0.02,,,,,,,,3.422,,,,,0.0,0.126,0.327,0.025,,3.422
445,20-20,,,,0.014,,,,,,0.019,,,,0.588,0.029,,,0.02,,1.793,,,,,,2.682,,,,,0.0,0.014,0.019,0.2123333333333333,1.793,2.682
446,20-21,,,,0.126,,,,,,0.171,,,,0.28,0.026,,,0.019,,0.087,,,,,,2.618,,,,,0.0,0.126,0.171,0.1083333333333334,0.087,2.618
447,20-22,,,,0.014,,,,,,0.019,,,,0.651,0.028,,,,,2.958,,,,,,2.665,,,,,0.0,0.014,0.019,0.3395,2.958,2.665
448,20-23,,,,0.014,,,,,,0.019,,,,0.659,0.028,,,0.074,,0.087,,,,,,0.289,,,,,0.0,0.014,0.019,0.2536666666666667,0.087,0.289
449,21-00,,,,0.014,,,,,,0.019,,,,0.148,0.027,,,0.019,,0.805,,,,,,2.665,,,,,0.0,0.014,0.019,0.06466666666666666,0.805,2.665
450,21-01,,,,,,,,,,,,,,0.016,0.028,,,0.02,,0.087,,,,,,,,,,,0.0,,,0.02133333333333333,0.087,
451,21-02,,,,0.053,,,,,,0.071,,,,0.016,0.027,,,0.019,,0.087,,,,,,1.083,,,,,0.0,0.053,0.071,0.02066666666666667,0.087,1.083
452,21-03,,,,0.014,,,,,,0.019,,,,0.016,0.028,,,0.02,,0.087,,,,,,0.288,,,,,0.0,0.014,0.019,0.02133333333333333,0.087,0.288
453,21-04,,,,0.13,,,,,,0.019,,,,0.016,0.026,,,0.02,,0.805,,,,,,2.656,,,,,0.0,0.13,0.019,0.02066666666666667,0.805,2.656
454,21-05,,,,0.13,,,,,,0.176,,,,0.148,0.028,,,0.02,,0.088,,,,,,0.288,,,,,0.0,0.13,0.176,0.06533333333333333,0.088,0.288
455,21-06,,,,0.13,,,,,,0.019,,,,0.016,0.028,,,0.02,,0.814,,,,,,2.647,,,,,0.0,0.13,0.019,0.02133333333333333,0.814,2.647
456,21-07,,,,0.014,,,,,,0.019,,,,0.016,0.027,,,0.019,,0.088,,,,,,0.287,,,,,0.0,0.014,0.019,0.02066666666666667,0.088,0.287
457,21-08,,,,0.014,,,,,,0.019,,,,0.016,0.026,,,0.02,,0.088,,,,,,0.287,,,,,0.0,0.014,0.019,0.02066666666666667,0.088,0.287
458,21-09,,,,0.014,,,,,,0.019,,,,0.016,0.027,,,0.02,,0.088,,,,,,0.288,,,,,0.0,0.014,0.019,0.021,0.088,0.288
459,21-10,,,,0.014,,,,,,0.019,,,,0.016,0.027,,,0.02,,0.089,,,,,,0.287,,,,,0.0,0.014,0.019,0.021,0.089,0.287
460,21-11,,,,0.014,,,,,,0.019,,,,0.016,0.028,,,0.02,,0.089,,,,,,0.287,,,,,0.0,0.014,0.019,0.02133333333333333,0.089,0.287
461,21-12,,,,0.014,,,,,,0.019,,,,0.016,0.028,,,0.02,,0.089,,,,,,0.287,,,,,0.0,0.014,0.019,0.02133333333333333,0.089,0.287
462,21-13,,,,0.014,0.018,,,,,0.019,,,,0.016,0.027,,,0.185,,0.089,,,,,,0.287,,,,,0.0,0.016,0.019,0.076,0.089,0.287
463,21-14,,,,0.014,,,,,,0.019,,,,0.016,0.026,,,0.02,,0.089,,,,,,0.287,,,,,0.0,0.014,0.019,0.02066666666666667,0.089,0.287
464,21-15,,,,0.014,,,,,,0.019,,,,0.016,0.026,,,0.02,,0.089,,,,,,0.286,,,,,0.0,0.014,0.019,0.02066666666666667,0.089,0.286
465,21-16,,,,0.014,,,,,,0.019,,,,0.016,0.025,,,0.019,,0.089,,,,,,0.286,,,,,0.0,0.014,0.019,0.02,0.089,0.286
466,21-17,,,,0.014,,,,,,0.019,,,,0.016,0.028,,,0.176,,0.088,,,,,,0.285,,,,,0.0,0.014,0.019,0.07333333333333332,0.088,0.285
467,21-18,,,,0.014,,,,,,0.019,,,,0.016,0.028,,,0.019,,0.087,,,,,,0.285,,,,,0.0,0.014,0.019,0.021,0.087,0.285
468,21-19,,,,0.014,,,,,,0.019,,,,0.015,0.027,,,0.019,,0.086,,,,,,0.284,,,,,0.0,0.014,0.019,0.02033333333333333,0.086,0.284
469,21-20,,,,0.014,,,,,,0.019,,,,0.015,0.025,,,0.019,,0.085,,,,,,0.283,,,,,0.0,0.014,0.019,0.01966666666666667,0.085,0.283
470,21-21,,,,0.014,,,,,,0.018,,,,0.015,0.024,,,0.019,,0.085,,,,,,0.283,,,,,0.0,0.014,0.018,0.01933333333333333,0.085,0.283
471,21-22,,,,0.014,,,,,,0.019,,,,0.015,0.025,,,0.019,,0.084,,,,,,0.281,,,,,0.0,0.014,0.019,0.01966666666666667,0.084,0.281
472,21-23,,,,0.014,,,,,,0.019,0.01,,,0.634,0.026,,,0.324,,2.351,,,,,,4.918,,,,,0.0,0.014,0.0145,0.328,2.351,4.918
473,22-00,,,,0.014,,,,,,0.018,,,,0.015,0.024,,,0.175,,0.083,,,,,,0.281,,,,,0.0,0.014,0.018,0.07133333333333333,0.083,0.281
474,22-01,,,,0.129,,,,,,0.167,,,,,0.026,,,0.019,,0.083,,,,,,2.59,,,,,0.0,0.129,0.167,0.0225,0.083,2.59
475,22-02,,,,0.014,,,,,,0.018,,,,,0.025,,,0.019,,1.439,,,,,,4.832,,,,,0.0,0.014,0.018,0.022,1.439,4.832
476,22-03,,,,0.014,,,,,,0.166,,,,0.424,0.025,,,0.019,,1.487,,,,,,0.281,,,,,0.0,0.014,0.166,0.156,1.487,0.281
477,22-04,,,,0.014,,,,,,0.018,,,,0.139,0.024,,,0.019,,0.085,,,,,,0.28,,,,,0.0,0.014,0.018,0.06066666666666667,0.085,0.28
478,22-05,,,,0.014,,,,,,0.018,,,,0.139,0.025,,,0.019,,0.778,,,,,,0.28,,,,,0.0,0.014,0.018,0.061,0.778,0.28
479,22-06,,,,0.13,,,,,,0.167,,,,,0.025,,,0.019,,,,,,,,0.28,,,,,0.0,0.13,0.167,0.022,,0.28
480,22-07,,,,0.121,,,,,,0.167,,,,0.557,0.025,,,0.019,,1.02,,,,,,4.883,,,,,0.0,0.121,0.167,0.2003333333333334,1.02,4.883
481,22-08,,,,0.014,0.017,,,,,0.018,,,,0.147,0.025,,,0.176,,0.787,,,,,,0.28,,,,,0.0,0.0155,0.018,0.116,0.787,0.28
482,22-09,,,,0.13,,,,,,0.167,,,,0.139,0.025,,,0.019,,0.085,,,,,,0.279,,,,,0.0,0.13,0.167,0.061,0.085,0.279
483,22-10,,,,0.014,,,,,,0.018,,,,0.139,0.024,,,0.019,,0.795,,,,,,0.28,,,,,0.0,0.014,0.018,0.06066666666666667,0.795,0.28
484,22-11,,,,0.014,,,,,,0.018,,,,0.015,0.025,,,0.019,,0.086,,,,,,0.279,,,,,0.0,0.014,0.018,0.01966666666666667,0.086,0.279
485,22-12,,,,0.13,,,,,,0.175,,,,0.387,0.026,,,0.019,,1.497,,,,,,2.589,,,,,0.0,0.13,0.175,0.144,1.497,2.589
486,22-13,,,,0.014,,,,,,0.316,0.018,,,0.395,0.024,,,0.019,,1.505,,,,,,0.279,,,,,0.3,0.014,0.167,0.146,1.505,0.279
487,22-14,,,,0.014,,,,,,0.018,,,,0.015,0.026,,,0.019,,0.086,,,,,,0.279,,,,,0.0,0.014,0.018,0.02,0.086,0.279
