,DAY_HOUR,H_M1005,A_M1005,H_M2005,A_M2005,H_M3005,A_M3005,H_M1010,A_M1010,H_M2010,A_M2010,H_M3010,A_M3010,H_M1020,A_M1020,H_M2020,A_M2020,H_M3020,A_M3020,H_M1050,A_M1050,H_M2050,A_M2050,H_M3050,A_M3050,H_M1100,A_M1100,H_M2100,A_M2100,H_M3100,A_M3100,P_OFFICIAL,MEAN_M_5,MEAN_M_10,MEAN_M_20,MEAN_M_50,MEAN_M_100
159,07-15,,,,0.099,,,,,,0.108,,,,0.112,0.079,,,0.104,,0.108,,,,,,0.184,,,,,0.0,0.099,0.108,0.09833333333333333,0.108,0.184
160,07-16,,,,0.099,,,,,,0.108,,,,0.109,0.079,,,0.103,,0.107,,,,,,0.184,,,,,0.0,0.099,0.108,0.09699999999999999,0.107,0.184
161,07-17,,,,0.099,,,,,,0.107,,,,0.107,0.079,,,0.103,,0.107,,,,,,0.183,,,,,0.0,0.099,0.107,0.09633333333333333,0.107,0.183
162,07-18,,,,0.098,,,,,,0.107,,,,0.107,0.081,,,0.102,,0.107,,,,,,0.183,,,,,0.0,0.098,0.107,0.09666666666666666,0.107,0.183
163,07-19,,,,0.098,,,,,,0.106,,,,0.107,0.078,,,0.102,,0.106,,,,,,0.183,,,,,0.0,0.098,0.106,0.09566666666666666,0.106,0.183
164,07-20,,,,0.097,,,,,,0.106,,,,0.106,0.076,,,0.101,,0.106,,,,,,0.183,,,,,0.0,0.097,0.106,0.09433333333333334,0.106,0.183
165,07-21,,,,0.097,,,,,,0.105,,,,0.106,0.077,,,0.101,,0.105,,,,,,0.183,,,,,0.0,0.097,0.105,0.09466666666666668,0.105,0.183
166,07-22,,,,0.096,,,,,,0.104,,,,0.105,0.075,,,0.101,,0.105,,,,,,0.183,,,,,0.0,0.096,0.104,0.09366666666666668,0.105,0.183
167,07-23,,,,0.096,,,,,,0.104,,,,0.105,0.074,,,0.1,,0.105,,,,,,0.183,,,,,0.0,0.096,0.104,0.09300000000000001,0.105,0.183
168,08-00,,,,0.096,,,,,,0.103,,,,0.105,0.075,,,0.1,,0.103,,,,,,0.183,,,,,0.0,0.096,0.103,0.09333333333333334,0.103,0.183
169,08-01,,,,0.096,,,,,,0.103,,,,0.105,0.075,,,0.1,,0.103,,,,,,0.184,,,,,0.0,0.096,0.103,0.09333333333333334,0.103,0.184
170,08-02,,,,0.096,,,,,,0.103,,,,0.104,0.074,,,0.099,,0.103,,,,,,0.184,,,,,0.0,0.096,0.103,0.09233333333333334,0.103,0.184
171,08-03,,,,0.095,,,,,,0.103,,,,0.104,0.075,,,0.099,,0.103,,,,,,0.184,,,,,0.0,0.095,0.103,0.09266666666666667,0.103,0.184
172,08-04,,,,0.095,,,,,,0.102,,,,0.104,0.076,,,0.099,,0.103,,,,,,0.184,,,,,0.0,0.095,0.102,0.09300000000000001,0.103,0.184
173,08-05,,,,0.095,,,,,,0.103,,,,0.104,0.074,,,0.099,,0.103,,,,,,0.184,,,,,0.0,0.095,0.103,0.09233333333333334,0.103,0.184
174,08-06,,,,0.095,,,,,,0.102,,,,0.104,0.074,,,0.099,,0.102,,,,,,0.184,,,,,0.0,0.095,0.102,0.09233333333333334,0.102,0.184
175,08-07,,,,0.094,,,,,,0.102,,,,0.103,0.074,,,0.098,,0.102,,,,,,0.184,,,,,0.0,0.094,0.102,0.09166666666666667,0.102,0.184
176,08-08,,,,0.094,,,,,,0.102,,,,0.103,0.074,,,0.098,,0.102,,,,,,0.184,,,,,0.0,0.094,0.102,0.09166666666666667,0.102,0.184
177,08-09,,,,0.095,,,,,,0.102,,,,0.103,0.071,,,0.098,,0.102,,,,,,0.185,,,,,0.0,0.095,0.102,0.09066666666666667,0.102,0.185
178,08-10,,,,0.094,,,,,,0.102,,,,0.103,0.074,,,0.098,,0.102,,,,,,0.184,,,,,0.0,0.094,0.102,0.09166666666666667,0.102,0.184
179,08-11,,,,0.094,,,,,,0.102,,,,0.103,0.075,,,0.098,,0.101,,,,,,0.184,,,,,0.0,0.094,0.102,0.09200000000000001,0.101,0.184
180,08-12,,,,0.094,,,,,,0.101,,,,0.103,0.074,,,0.098,,0.101,,,,,,0.185,,,,,0.0,0.094,0.101,0.09166666666666667,0.101,0.185
181,08-13,,,,0.094,,,,,,0.101,,,,0.103,0.072,,,0.098,,0.101,,,,,,0.185,,,,,0.0,0.094,0.101,0.09100000000000001,0.101,0.185
182,08-14,,,,0.094,,,,,,0.101,,,,0.103,0.073,,,0.098,,0.101,,,,,,0.184,,,,,0.0,0.094,0.101,0.09133333333333334,0.101,0.184
183,08-15,,,,0.093,,,,,,0.101,,,,0.102,0.072,,,0.097,,0.101,,,,,,0.184,,,,,0.0,0.093,0.101,0.09033333333333333,0.101,0.184
184,08-16,,,,0.093,,,,,,0.1,,,,0.102,0.074,,,0.097,,0.101,,,,,,0.184,,,,,0.0,0.093,0.1,0.09100000000000001,0.101,0.184
185,08-17,,,,0.093,,,,,,0.099,,,,0.101,0.073,,,0.097,,0.1,,,,,,0.183,,,,,0.0,0.093,0.099,0.09033333333333333,0.1,0.183
186,08-18,,,,0.093,,,,,,0.099,,,,0.101,0.072,,,0.096,,0.099,,,,,,0.183,,,,,0.0,0.093,0.099,0.08966666666666667,0.099,0.183
187,08-19,,,,0.092,,,,,,0.098,,,,0.1,0.07,,,0.096,,0.099,,,,,,0.183,,,,,0.0,0.092,0.098,0.08866666666666667,0.099,0.183
188,08-20,,,,0.091,,,,,,0.098,,,,0.1,0.07,,,0.095,,0.098,,,,,,0.183,,,,,0.0,0.091,0.098,0.08833333333333333,0.098,0.183
189,08-21,,,,0.091,,,,,,0.097,,,,0.098,0.07,,,0.094,,0.098,,,,,,0.183,,,,,0.0,0.091,0.097,0.08733333333333333,0.098,0.183
190,08-22,,,,0.091,,,,,,0.097,,,,0.098,0.069,,,0.093,,0.098,,,,,,0.183,,,,,0.0,0.091,0.097,0.08666666666666667,0.098,0.183
191,08-23,,,,0.09,,,,,,0.096,,,,0.098,0.071,,,0.093,,0.097,,,,,,0.183,,,,,0.0,0.09,0.096,0.08733333333333333,0.097,0.183
192,09-00,,,,0.09,,,,,,0.096,,,,0.097,0.07,,,0.093,,0.097,,,,,,0.183,,,,,0.0,0.09,0.096,0.08666666666666667,0.097,0.183
193,09-01,,,,0.09,,,,,,0.096,,,,0.098,0.069,,,0.093,,0.097,,,,,,0.183,,,,,0.0,0.09,0.096,0.08666666666666667,0.097,0.183
194,09-02,,,,0.089,,,,,,0.096,,,,0.097,0.07,,,0.093,,0.097,,,,,,0.183,,,,,0.0,0.089,0.096,0.08666666666666667,0.097,0.183
195,09-03,,,,0.089,,,,,,0.096,,,,0.097,0.069,,,0.092,,0.097,,,,,,0.183,,,,,0.0,0.089,0.096,0.08600000000000001,0.097,0.183
196,09-04,,,,0.09,,,,,,0.096,,,,0.097,0.069,,,0.092,,0.096,,,,,,0.183,,,,,0.0,0.09,0.096,0.08600000000000001,0.096,0.183
197,09-05,,,,0.089,,,,,,0.095,,,,0.097,0.066,,,0.092,,0.096,,,,,,0.183,,,,,0.0,0.089,0.095,0.085,0.096,0.183
198,09-06,,,,0.089,,,,,,0.096,,,,0.097,0.068,,,0.092,,0.096,,,,,,0.183,,,,,0.0,0.089,0.096,0.08566666666666667,0.096,0.183
199,09-07,,,,0.089,,,,,,0.095,,,,0.096,0.067,,,0.092,,0.096,,,,,,0.182,,,,,0.0,0.089,0.095,0.085,0.096,0.182
200,09-08,,,,0.089,,,,,,0.095,,,,0.097,0.068,,,0.092,,0.096,,,,,,0.183,,,,,0.0,0.089,0.095,0.08566666666666667,0.096,0.183
201,09-09,,,,0.089,,,,,,0.095,,,,0.097,0.067,,,0.091,,0.096,,,,,,0.183,,,,,0.0,0.089,0.095,0.085,0.096,0.183
202,09-10,,,,0.089,,,,,,0.095,,,,0.097,0.066,,,0.092,,0.095,,,,,,0.183,,,,,0.0,0.089,0.095,0.085,0.095,0.183
203,09-11,,,,0.089,,,,,,0.095,,,,0.096,0.067,,,0.091,,0.095,,,,,,0.183,,,,,0.2,0.089,0.095,0.08466666666666667,0.095,0.183
204,09-12,,,,0.089,,,,,,0.095,,,,0.097,0.068,,,0.091,,0.095,,,,,,0.183,,,,,0.0,0.089,0.095,0.08533333333333333,0.095,0.183
205,09-13,,,,0.089,,,,,,0.095,,,,0.096,0.069,,,0.091,,0.095,,,,,,0.183,,,,,0.0,0.089,0.095,0.08533333333333333,0.095,0.183
206,09-14,,,,0.088,,,,,,0.094,,,,0.096,0.067,,,0.091,,0.095,,,,,,0.183,,,,,0.0,0.088,0.094,0.08466666666666667,0.095,0.183
207,09-15,,,,0.088,,,,,,0.094,,,,0.096,0.067,,,0.09,,0.095,,,,,,0.183,,,,,0.0,0.088,0.094,0.08433333333333333,0.095,0.183
208,09-16,,,,0.088,,,,,,0.093,,,,0.095,0.068,,,0.09,,0.094,,,,,,0.182,,,,,0.0,0.088,0.093,0.08433333333333333,0.094,0.182
209,09-17,,,,0.087,,,,,,0.092,,,,0.094,0.066,,,0.089,,0.094,,,,,,0.182,,,,,0.0,0.087,0.092,0.083,0.094,0.182
210,09-18,,,,0.086,,,,,,0.092,,,,0.094,,,,0.088,,0.093,,,,,,0.182,,,,,,0.086,0.092,0.091,0.093,0.182
211,09-19,,,,0.086,,,,,,0.091,,,,0.093,,,,0.088,,0.093,,,,,,0.181,,,,,,0.086,0.091,0.0905,0.093,0.181
212,09-20,,,,0.086,,,,,,0.09,,,,0.092,0.061,,,0.087,,0.092,,,,,,0.181,,,,,0.0,0.086,0.09,0.08,0.092,0.181
213,09-21,,,,0.085,,,,,,0.089,,,,0.091,0.06,,,0.086,,0.092,,,,,,0.181,,,,,0.0,0.085,0.089,0.079,0.092,0.181
214,09-22,,,,0.085,,,,,,0.089,,,,0.09,0.061,,,0.086,,0.092,,,,,,0.181,,,,,0.0,0.085,0.089,0.079,0.092,0.181
215,09-23,,,,0.084,,,,,,0.088,,,,0.09,0.062,,,0.086,,0.091,,,,,,0.181,,,,,0.0,0.084,0.088,0.07933333333333333,0.091,0.181
216,10-00,,,,0.083,,,,,,0.088,,,,0.09,0.061,,,0.085,,0.091,,,,,,0.182,,,,,0.0,0.083,0.088,0.07866666666666666,0.091,0.182
217,10-01,,,,0.083,,,,,,0.088,,,,0.089,0.06,,,0.085,,0.09,,,,,,0.182,,,,,0.0,0.083,0.088,0.078,0.09,0.182
218,10-02,,,,0.083,,,,,,0.088,,,,0.089,0.061,,,0.085,,0.091,,,,,,0.181,,,,,0.0,0.083,0.088,0.07833333333333332,0.091,0.181
219,10-03,,,,0.083,,,,,,0.088,,,,0.089,0.06,,,0.084,,0.09,,,,,,0.182,,,,,0.0,0.083,0.088,0.07766666666666666,0.09,0.182
220,10-04,,,,0.083,,,,,,0.088,,,,0.089,0.06,,,0.085,,0.09,,,,,,0.181,,,,,0.0,0.083,0.088,0.078,0.09,0.181
221,10-05,,,,0.083,,,,,,0.088,,,,0.089,0.06,,,0.085,,0.09,,,,,,0.182,,,,,0.0,0.083,0.088,0.078,0.09,0.182
222,10-06,,,,0.083,,,,,,0.088,,,,0.089,0.06,,,0.084,,0.09,,,,,,0.181,,,,,0.0,0.083,0.088,0.07766666666666666,0.09,0.181
223,10-07,,,,0.083,,,,,,0.088,,,,0.088,0.06,,,0.084,,0.089,,,,,,0.181,,,,,0.0,0.083,0.088,0.07733333333333332,0.089,0.181
224,10-08,,,,0.082,,,,,,0.088,,,,0.089,0.06,,,0.083,,0.089,,,,,,0.181,,,,,0.0,0.082,0.088,0.07733333333333332,0.089,0.181
225,10-09,,,,0.082,,,,,,0.087,,,,0.089,0.06,,,0.083,,0.089,,,,,,0.181,,,,,0.2,0.082,0.087,0.07733333333333332,0.089,0.181
226,10-10,,,,0.082,,,,,,0.087,,,,0.089,0.06,,,0.084,,0.089,,,,,,0.181,,,,,0.2,0.082,0.087,0.07766666666666666,0.089,0.181
227,10-11,,,,0.082,,,,,,0.087,,,,0.089,0.06,,,0.083,,0.089,,,,,,0.182,,,,,0.0,0.082,0.087,0.07733333333333332,0.089,0.182
228,10-12,,,,0.082,,,,,,0.088,,,,0.088,0.06,,,0.084,,0.089,,,,,,0.181,,,,,0.0,0.082,0.088,0.07733333333333332,0.089,0.181
229,10-13,,,,0.082,,,,,,0.087,,,,0.088,0.06,,,0.083,,0.089,,,,,,0.181,,,,,0.0,0.082,0.087,0.077,0.089,0.181
230,10-14,,,,0.082,,,,,,0.087,,,,0.088,0.061,,,0.083,,0.089,,,,,,0.181,,,,,0.0,0.082,0.087,0.07733333333333332,0.089,0.181
231,10-15,,,,0.082,,,,,,0.087,,,,0.087,0.06,,,0.083,,0.089,,,,,,0.181,,,,,0.0,0.082,0.087,0.07666666666666666,0.089,0.181
232,10-16,,,,0.081,,,,,,0.086,,,,0.087,0.062,,,0.082,,0.088,,,,,,0.181,,,,,0.0,0.081,0.086,0.077,0.088,0.181
233,10-17,,,,0.081,,,,,,0.085,,,,0.086,0.06,,,0.081,,0.089,,,,,,0.18,,,,,0.0,0.081,0.085,0.07566666666666666,0.089,0.18
234,10-18,,,,0.08,,,,,,0.084,,,,0.085,0.059,,,0.081,,0.088,,,,,,0.18,,,,,0.0,0.08,0.084,0.07500000000000001,0.088,0.18
235,10-19,,,,0.079,,,,,,0.084,,,,0.084,0.058,,,0.08,,0.087,,,,,,0.18,,,,,0.0,0.079,0.084,0.07400000000000001,0.087,0.18
236,10-20,,,,0.079,,,,,,0.083,,,,0.083,0.056,,,0.079,,0.087,,,,,,0.18,,,,,0.0,0.079,0.083,0.07266666666666667,0.087,0.18
237,10-21,,,,0.078,,,,,,0.082,,,,0.083,0.057,,,0.079,,0.087,,,,,,0.18,,,,,0.0,0.078,0.082,0.07300000000000001,0.087,0.18
238,10-22,,,,0.078,,,,,,0.082,,,,0.082,0.057,,,0.079,,0.086,,,,,,0.18,,,,,0.0,0.078,0.082,0.07266666666666667,0.086,0.18
239,10-23,,,,0.078,,,,,,0.082,,,,0.081,0.056,,,0.079,,0.086,,,,,,0.18,,,,,0.0,0.078,0.082,0.07200000000000001,0.086,0.18
240,11-00,,,,0.078,,,,,,0.082,,,,0.081,0.056,,,0.705,,0.086,,,,,,0.18,,,,,0.0,0.078,0.082,0.2806666666666667,0.086,0.18
241,11-01,,,,0.078,,,,,,0.082,,,,0.081,0.059,,,0.079,,0.086,,,,,,0.18,,,,,0.2,0.078,0.082,0.07300000000000001,0.086,0.18
242,11-02,,,,0.077,,,,,,0.082,,,,0.081,0.058,,,0.078,,0.086,,,,,,0.18,,,,,0.0,0.077,0.082,0.07233333333333335,0.086,0.18
243,11-03,,,,0.077,,,,,,0.081,,,,0.081,0.059,,,0.078,,0.086,,,,,,0.18,,,,,0.0,0.077,0.081,0.07266666666666667,0.086,0.18
244,11-04,,,,0.077,,,,,,0.081,,,,0.08,0.059,,,0.078,,0.086,,,,,,0.179,,,,,0.0,0.077,0.081,0.07233333333333335,0.086,0.179
245,11-05,,,,0.077,,,,,,0.081,,,,0.081,0.058,,,0.077,,0.086,,,,,,0.18,,,,,0.0,0.077,0.081,0.07200000000000001,0.086,0.18
246,11-06,,,,0.076,,,,,,0.081,,,,0.08,0.058,,,0.077,,0.086,,,,,,0.179,,,,,0.0,0.076,0.081,0.07166666666666667,0.086,0.179
247,11-07,,,,0.077,,,,,,0.081,,,,0.08,0.057,,,0.076,,0.085,,,,,,0.18,,,,,0.0,0.077,0.081,0.07100000000000001,0.085,0.18
248,11-08,,,,0.077,,,,,,0.081,,,,0.08,0.059,,,0.077,,0.085,,,,,,0.18,,,,,0.0,0.077,0.081,0.07200000000000001,0.085,0.18
249,11-09,,,,0.076,,,,,,0.081,,,,0.079,0.057,,,0.077,,0.085,,,,,,0.18,,,,,0.0,0.076,0.081,0.07100000000000001,0.085,0.18
250,11-10,,,,0.076,,,,,,0.081,,,,0.08,0.058,,,0.077,,0.085,,,,,,0.18,,,,,0.0,0.076,0.081,0.07166666666666667,0.085,0.18
251,11-11,,,,0.076,,,,,,0.081,,,,0.08,0.058,,,0.076,,0.085,,,,,,0.18,,,,,0.0,0.076,0.081,0.07133333333333335,0.085,0.18
252,11-12,,,,0.076,,,,,,0.081,,,,0.723,0.058,,,0.077,,0.787,,,,,,0.179,,,,,0.0,0.076,0.081,0.286,0.787,0.179
253,11-13,,,,0.076,,,,,,0.08,,,,0.079,0.058,,,0.076,,0.085,,,,,,0.179,,,,,0.0,0.076,0.08,0.07100000000000001,0.085,0.179
254,11-14,,,,0.076,,,,,,0.08,,,,0.079,0.059,,,0.075,,0.085,,,,,,0.179,,,,,0.0,0.076,0.08,0.07100000000000001,0.085,0.179
255,11-15,,,,0.075,,,,,,0.079,,,,0.078,0.057,,,0.075,,0.085,,,,,,0.179,,,,,0.0,0.075,0.079,0.07,0.085,0.179
256,11-16,,,,0.074,,,,,,0.078,,,,0.076,0.057,,,0.073,,0.084,,,,,,0.179,,,,,0.0,0.074,0.078,0.06866666666666667,0.084,0.179
257,11-17,,,,0.073,,,,,,0.076,,,,0.073,0.056,,,0.072,,0.084,,,,,,0.178,,,,,0.0,0.073,0.076,0.067,0.084,0.178
258,11-18,,,,0.072,,,,,,0.074,,,,0.067,0.054,,,0.072,,0.083,,,,,,0.178,,,,,0.0,0.072,0.074,0.06433333333333334,0.083,0.178
259,11-19,,,,0.07,,,,,,0.074,,,,0.065,0.052,,,0.072,,0.083,,,,,,0.178,,,,,0.5,0.07,0.074,0.063,0.083,0.178
260,11-20,,,,0.07,,,,,,0.074,,,,0.065,0.052,,,0.071,,0.083,,,,,,0.178,,,,,0.0,0.07,0.074,0.06266666666666666,0.083,0.178
261,11-21,,,,0.068,,,,,,0.074,,,,0.064,0.052,,,0.071,,0.082,,,,,,0.178,,,,,0.0,0.068,0.074,0.06233333333333333,0.082,0.178
262,11-22,,,,0.068,,,,,,0.074,,,,0.064,0.053,,,0.071,,0.082,,,,,,0.178,,,,,0.0,0.068,0.074,0.06266666666666666,0.082,0.178
263,11-23,,,,0.068,,,,,,0.073,,,,0.064,0.053,,,0.071,,0.082,,,,,,0.178,,,,,0.0,0.068,0.073,0.06266666666666666,0.082,0.178
264,12-00,,,,0.064,,,,,,0.074,,,,0.064,0.052,,,0.071,,0.083,,,,,,0.178,,,,,0.0,0.064,0.074,0.06233333333333333,0.083,0.178
265,12-01,,,,0.066,,,,,,0.073,,,,0.064,0.052,,,0.071,,0.082,,,,,,0.178,,,,,0.0,0.066,0.073,0.06233333333333333,0.082,0.178
266,12-02,,,,0.063,,,,,,0.073,,,,0.064,0.053,,,0.071,,0.082,,,,,,0.178,,,,,0.0,0.063,0.073,0.06266666666666666,0.082,0.178
267,12-03,,,,0.064,,,,,,0.073,,,,0.064,0.054,,,0.071,,0.082,,,,,,0.178,,,,,0.0,0.064,0.073,0.063,0.082,0.178
268,12-04,,,,0.063,,,,,,0.073,,,,0.064,0.055,,,0.071,,0.082,,,,,,0.178,,,,,0.0,0.063,0.073,0.06333333333333334,0.082,0.178
269,12-05,,,,0.064,,,,,,0.073,,,,0.064,0.056,,,0.071,,0.082,,,,,,0.179,,,,,0.0,0.064,0.073,0.06366666666666666,0.082,0.179
270,12-06,,,,0.063,,,,,,0.073,,,,1.111,0.056,,,0.657,,1.443,,,,,,3.132,,,,,0.0,0.063,0.073,0.608,1.443,3.132
271,12-07,,,,0.063,,,,,,0.073,,,,1.111,0.055,,,0.071,,0.082,,,,,,0.179,,,,,0.0,0.063,0.073,0.4123333333333333,0.082,0.179
272,12-08,,,,0.063,,,,,,0.073,,,,0.064,0.055,,,0.071,,0.082,,,,,,0.179,,,,,0.0,0.063,0.073,0.06333333333333334,0.082,0.179
273,12-09,,,,0.063,,,,,,0.073,,,,1.111,0.055,,,0.071,,0.767,,,,,,1.647,,,,,0.0,0.063,0.073,0.4123333333333333,0.767,1.647
274,12-10,,,,0.063,,,,,,0.073,,,,0.063,0.055,,,0.07,,0.082,,,,,,0.178,,,,,0.0,0.063,0.073,0.06266666666666666,0.082,0.178
275,12-11,,,,0.063,,,,,,0.073,,,,,0.053,,,0.071,,0.082,,,,,,0.179,,,,,0.0,0.063,0.073,0.062,0.082,0.179
276,12-12,,,,0.063,,,,,,0.073,,,,0.756,0.053,,,0.071,,0.758,,,,,,1.655,,,,,0.0,0.063,0.073,0.2933333333333333,0.758,1.655
277,12-13,,,,0.063,,,,,,0.073,,,,1.622,0.052,,,0.07,,0.082,,,,,,0.178,,,,,0.0,0.063,0.073,0.5813333333333334,0.082,0.178
278,12-14,,,,0.063,,,,,,0.073,,,,,0.053,,,0.07,,,,,,,,0.178,,,,,0.0,0.063,0.073,0.0615,,0.178
279,12-15,,,,0.062,,,,,,0.073,,,,0.236,0.055,,,0.07,,0.304,,,,,,0.178,,,,,0.0,0.062,0.073,0.1203333333333333,0.304,0.178
280,12-16,,,,0.062,,,,,,0.073,,,,0.062,0.051,,,0.07,,0.082,,,,,,0.178,,,,,0.3,0.062,0.073,0.061,0.082,0.178
281,12-17,,,,0.061,,,,,,0.072,,,,0.061,0.052,,,0.069,,0.081,,,,,,0.177,,,,,0.0,0.061,0.072,0.06066666666666667,0.081,0.177
282,12-18,,,,0.061,,,,,,0.071,,,,0.061,0.052,,,0.068,,0.081,,,,,,0.177,,,,,0.0,0.061,0.071,0.06033333333333333,0.081,0.177
283,12-19,,,,0.564,,,,,,0.657,,,,0.06,0.05,,,,,0.08,,,,,,1.637,,,,,0.0,0.564,0.657,0.055,0.08,1.637
284,12-20,,,,0.06,,,,,,0.07,,,,0.059,0.049,,,0.254,,0.08,,,,,,0.176,,,,,0.0,0.06,0.07,0.1206666666666667,0.08,0.176
285,12-21,,,,0.059,,,,,,0.07,,,,0.058,0.046,,,0.067,,0.079,,,,,,0.176,,,,,0.0,0.059,0.07,0.057,0.079,0.176
286,12-22,,,,0.059,,,,,,0.069,,,,0.057,0.045,,,0.067,,0.078,,,,,,0.177,,,,,0.0,0.059,0.069,0.05633333333333334,0.078,0.177
287,12-23,,,,0.059,,,,,,0.069,,,,0.057,0.046,,,0.066,,0.078,,,,,,0.177,,,,,0.0,0.059,0.069,0.05633333333333334,0.078,0.177
288,13-00,,,,0.059,,,,,,0.069,,,,0.056,0.045,,,0.066,,0.078,,,,,,0.176,,,,,0.0,0.059,0.069,0.05566666666666667,0.078,0.176
289,13-01,,,,0.059,,,,,,0.069,,,,0.526,0.046,,,0.066,,0.078,,,,,,0.176,,,,,0.0,0.059,0.069,0.2126666666666667,0.078,0.176
290,13-02,,,,0.058,,,,,,0.068,,,,0.056,0.046,,,0.066,,0.077,,,,,,0.176,,,,,0.0,0.058,0.068,0.056,0.077,0.176
291,13-03,,,,0.058,,,,,,0.068,,,,0.526,0.046,,,0.066,,0.721,,,,,,0.176,,,,,0.0,0.058,0.068,0.2126666666666667,0.721,0.176
292,13-04,,,,0.059,,,,,,0.068,,,,0.056,0.043,,,0.066,,0.077,,,,,,0.176,,,,,0.0,0.059,0.068,0.055,0.077,0.176
293,13-05,,,,0.058,,,,,,0.068,,,,0.056,0.046,,,0.61,,0.076,,,,,,0.177,,,,,0.0,0.058,0.068,0.2373333333333333,0.076,0.177
294,13-06,,,,0.058,,,,,,0.068,,,,0.501,0.045,,,0.065,,0.721,,,,,,1.628,,,,,0.0,0.058,0.068,0.2036666666666667,0.721,1.628
295,13-07,,,,0.058,,,,,,0.068,,,,0.055,0.045,,,0.065,,0.077,,,,,,0.176,,,,,0.0,0.058,0.068,0.055,0.077,0.176
296,13-08,,,,0.058,,,,,,0.068,,,,0.056,0.047,,,0.065,,0.077,,,,,,0.176,,,,,0.0,0.058,0.068,0.056,0.077,0.176
297,13-09,,,,0.058,,,,,,0.068,,,,0.055,0.049,,,0.065,,0.077,,,,,,0.176,,,,,0.0,0.058,0.068,0.05633333333333334,0.077,0.176
298,13-10,,,,0.057,,,,,,0.068,,,,0.055,0.046,,,0.065,,0.076,,,,,,0.176,,,,,0.0,0.057,0.068,0.05533333333333334,0.076,0.176
299,14-15,,,,0.05,,,,,,0.061,,,,0.046,0.037,,,0.058,,0.071,,,,,,0.173,,,,,,0.05,0.061,0.04699999999999999,0.071,0.173
300,14-16,,,,0.049,,,,,,0.061,,,,0.425,0.037,,,0.058,,0.657,,,,,,0.173,,,,,0.0,0.049,0.061,0.1733333333333333,0.657,0.173
301,14-17,,,,0.049,,,,,,0.059,,,,1.133,0.037,,,0.989,,1.234,,,,,,0.172,,,,,0.0,0.049,0.059,0.7196666666666666,1.234,0.172
302,14-18,,,,0.453,,,,,,0.058,,,,0.399,0.035,,,0.056,,0.648,,,,,,1.599,,,,,0.0,0.453,0.058,0.1633333333333334,0.648,1.599
303,14-19,,,,0.047,,,,,,0.057,,,,0.043,0.033,,,0.055,,0.069,,,,,,0.171,,,,,0.0,0.047,0.057,0.04366666666666667,0.069,0.171
304,14-20,,,,0.046,,,,,,0.056,,,,0.042,0.033,,,0.054,,0.069,,,,,,0.171,,,,,0.0,0.046,0.056,0.043,0.069,0.171
305,14-21,,,,0.046,,,,,,0.055,,,,0.042,0.033,,,0.053,,0.068,,,,,,0.171,,,,,0.0,0.046,0.055,0.04266666666666667,0.068,0.171
306,14-22,,,,0.045,,,,,,0.054,,,,0.042,0.033,,,0.052,,0.068,,,,,,0.17,,,,,0.0,0.045,0.054,0.04233333333333333,0.068,0.17
307,14-23,,,,0.044,,,,,,0.054,,,,0.041,0.032,,,0.052,,0.068,,,,,,0.17,,,,,0.0,0.044,0.054,0.04166666666666666,0.068,0.17
308,15-00,,,,0.044,,,,,,0.054,,,,0.041,0.032,,,0.052,,0.068,,,,,,0.17,,,,,0.0,0.044,0.054,0.04166666666666666,0.068,0.17
309,15-01,,,,0.044,,,,,,0.054,,,,0.041,0.032,,,0.051,,0.068,,,,,,0.17,,,,,0.0,0.044,0.054,0.04133333333333333,0.068,0.17
310,15-02,,,,0.044,,,,,,0.053,,,,0.684,0.032,,,0.051,,0.629,,,,,,0.17,,,,,0.0,0.044,0.053,0.2556666666666667,0.629,0.17
311,15-03,,,,0.044,,,,,,0.054,,,,0.041,0.032,,,0.051,,0.068,,,,,,0.17,,,,,0.0,0.044,0.054,0.04133333333333333,0.068,0.17
312,15-04,,,,0.044,,,,,,0.053,,,,0.041,0.033,,,0.051,,0.068,,,,,,0.17,,,,,0.0,0.044,0.053,0.04166666666666666,0.068,0.17
313,15-05,,,,0.044,,,,,,0.054,,,,0.04,0.03,,,0.051,,0.068,,,,,,0.17,,,,,0.0,0.044,0.054,0.04033333333333333,0.068,0.17
314,15-06,,,,0.044,,,,,,0.054,,,,0.041,0.033,,,0.051,,0.068,,,,,,0.17,,,,,0.0,0.044,0.054,0.04166666666666666,0.068,0.17
315,15-07,,,,0.044,,,,,,0.053,,,,0.04,0.034,,,0.051,,0.068,,,,,,0.17,,,,,0.0,0.044,0.053,0.04166666666666666,0.068,0.17
316,15-08,,,,0.044,,,,,,0.054,,,,0.04,0.031,,,0.051,,0.068,,,,,,0.17,,,,,0.0,0.044,0.054,0.04066666666666666,0.068,0.17
317,15-09,,,,0.044,,,,,,0.053,,,,0.04,0.033,,,0.051,,0.067,,,,,,0.17,,,,,0.0,0.044,0.053,0.04133333333333333,0.067,0.17
318,15-10,,,,0.044,,,,,,0.053,,,,0.04,0.034,,,0.051,,0.068,,,,,,0.17,,,,,0.0,0.044,0.053,0.04166666666666666,0.068,0.17
319,15-11,,,,0.044,,,,,,0.053,,,,0.04,0.033,,,0.05,,0.068,,,,,,0.17,,,,,0.0,0.044,0.053,0.041,0.068,0.17
320,15-12,,,,0.044,,,,,,0.053,,,,0.04,0.032,,,0.051,,0.068,,,,,,0.17,,,,,0.0,0.044,0.053,0.041,0.068,0.17
