,DAY_HOUR,H_M1005,A_M1005,H_M2005,A_M2005,H_M3005,A_M3005,H_M1010,A_M1010,H_M2010,A_M2010,H_M3010,A_M3010,H_M1020,A_M1020,H_M2020,A_M2020,H_M3020,A_M3020,H_M1050,A_M1050,H_M2050,A_M2050,H_M3050,A_M3050,H_M1100,A_M1100,H_M2100,A_M2100,H_M3100,A_M3100,P_OFFICIAL,MEAN_M_5,MEAN_M_10,MEAN_M_20,MEAN_M_50,MEAN_M_100
237,10-21,,,,,,,,,,,0.374,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.374,0.329,,
238,10-22,,,,,,,,,,,0.374,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.374,0.329,,
239,10-23,,,,,,,,,,,0.373,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.373,0.329,,
240,11-00,,,,,,,,,,,0.373,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.373,0.329,,
241,11-01,,,,,,,,,,,0.374,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.374,0.329,,
242,11-02,,,,,,,,,,,0.374,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.374,0.329,,
243,11-03,,,,,,,,,,,0.374,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.374,0.329,,
244,11-04,,,,,,,,,,,0.374,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.374,0.329,,
245,11-05,,,,,,,,,,,0.374,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.374,0.329,,
246,11-06,,,,,,,,,,,0.374,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.374,0.329,,
247,11-07,,,,,,,,,,,0.374,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.374,0.329,,
248,11-08,,,,,,,,,,,0.374,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.374,0.329,,
249,11-09,,,,,,,,,,,0.374,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.374,0.329,,
250,11-10,,,,,,,,,,,0.374,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.374,0.329,,
251,11-11,,,,,,,,,,,0.374,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.374,0.329,,
252,11-12,,,,,,,,,,,0.375,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.375,0.329,,
253,11-13,,,,,,,,,,,0.375,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.375,0.329,,
254,11-14,,,,,,,,,,,0.375,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.375,0.329,,
255,11-15,,,,,,,,,,,0.375,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.375,0.329,,
256,11-16,,,,,,,,,,,0.375,,,,0.329,,,,,,,,,,,,,,,,0.3,,0.375,0.329,,
257,11-17,,,,,,,,,,,0.375,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.375,0.329,,
258,11-18,,,,,,,,,,,0.374,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.374,0.329,,
259,11-19,,,,,,,,,,,0.374,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.374,0.329,,
260,11-20,,,,,,,,,,,0.374,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.374,0.329,,
261,11-21,,,,,,,,,,,0.374,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.374,0.329,,
262,11-22,,,,,,,,,,,0.374,,,,0.328,,,,,,,,,,,,,,,,0.0,,0.374,0.328,,
263,11-23,,,,,,,,,,,0.374,,,,0.328,,,,,,,,,,,,,,,,0.0,,0.374,0.328,,
264,12-00,,,,,,,,,,,0.373,,,,0.328,,,,,,,,,,,,,,,,0.0,,0.373,0.328,,
265,12-01,,,,,,,,,,,0.374,,,,0.328,,,,,,,,,,,,,,,,0.0,,0.374,0.328,,
266,12-02,,,,,,,,,,,0.374,,,,0.328,,,,,,,,,,,,,,,,0.0,,0.374,0.328,,
267,12-03,,,,,,,,,,,0.374,,,,0.328,,,,,,,,,,,,,,,,0.0,,0.374,0.328,,
268,12-04,,,,,,,,,,,0.374,,,,0.328,,,,,,,,,,,,,,,,0.0,,0.374,0.328,,
269,12-05,,,,,,,,,,,0.374,,,,0.328,,,,,,,,,,,,,,,,0.0,,0.374,0.328,,
270,12-06,,,,,,,,,,,0.374,,,,0.328,,,,,,,,,,,,,,,,0.0,,0.374,0.328,,
271,12-07,,,,,,,,,,,0.374,,,,0.328,,,,,,,,,,,,,,,,0.0,,0.374,0.328,,
272,12-08,,,,,,,,,,,0.374,,,,0.328,,,,,,,,,,,,,,,,0.0,,0.374,0.328,,
273,12-09,,,,,,,,,,,0.374,,,,0.328,,,,,,,,,,,,,,,,0.0,,0.374,0.328,,
274,12-10,,,,,,,,,,,0.374,,,,0.328,,,,,,,,,,,,,,,,0.0,,0.374,0.328,,
275,12-11,,,,,,,,,,,0.374,,,,0.328,,,,,,,,,,,,,,,,0.0,,0.374,0.328,,
276,12-12,,,,,,,,,,,0.374,,,,0.328,,,,,,,,,,,,,,,,0.0,,0.374,0.328,,
277,12-13,,,,,,,,,,,0.375,,,,0.328,,,,,,,,,,,,,,,,0.0,,0.375,0.328,,
278,12-14,,,,,,,,,,,0.375,,,,0.327,,,,,,,,,,,,,,,,0.0,,0.375,0.327,,
279,12-15,,,,,,,,,,,0.376,,,,0.328,,,,,,,,,,,,,,,,0.0,,0.376,0.328,,
280,12-16,,,,,,,,,,,0.376,,,,0.328,,,,,,,,,,,,,,,,0.0,,0.376,0.328,,
281,12-17,,,,,,,,,,,0.374,,,,0.328,,,,,,,,,,,,,,,,0.0,,0.374,0.328,,
282,12-18,,,,,,,,,,,0.374,,,,0.328,,,,,,,,,,,,,,,,0.0,,0.374,0.328,,
283,12-19,,,,,,,,,,,0.374,,,,0.328,,,,,,,,,,,,,,,,0.0,,0.374,0.328,,
284,12-20,,,,,,,,,,,0.373,,,,0.327,,,,,,,,,,,,,,,,0.0,,0.373,0.327,,
285,12-21,,,,,,,,,,,0.373,,,,0.327,,,,,,,,,,,,,,,,0.0,,0.373,0.327,,
286,12-22,,,,,,,,,,,0.373,,,,0.327,,,,,,,,,,,,,,,,0.0,,0.373,0.327,,
287,12-23,,,,,,,,,,,0.372,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.372,0.326,,
288,13-00,,,,,,,,,,,0.372,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.372,0.326,,
289,13-01,,,,,,,,,,,0.372,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.372,0.326,,
290,13-02,,,,,,,,,,,0.373,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.373,0.326,,
291,13-03,,,,,,,,,,,0.373,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.373,0.326,,
292,13-04,,,,,,,,,,,0.373,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.373,0.326,,
293,13-05,,,,,,,,,,,0.373,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.373,0.326,,
294,13-06,,,,,,,,,,,0.373,,,,0.325,,,,,,,,,,,,,,,,0.0,,0.373,0.325,,
295,13-07,,,,,,,,,,,0.373,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.373,0.326,,
296,13-08,,,,,,,,,,,0.373,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.373,0.326,,
297,13-09,,,,,,,,,,,0.373,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.373,0.326,,
298,13-10,,,,,,,,,,,0.373,,,,0.327,,,,,,,,,,,,,,,,0.0,,0.373,0.327,,
299,13-11,,,,,,,,,,,0.373,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.373,0.326,,
300,13-12,,,,,,,,,,,0.373,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.373,0.326,,
301,13-13,,,,,,,,,,,0.373,,,,0.325,,,,,,,,,,,,,,,,0.0,,0.373,0.325,,
302,13-14,,,,,,,,,,,0.373,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.373,0.326,,
303,13-15,,,,,,,,,,,0.373,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.373,0.326,,
304,13-16,,,,,,,,,,,0.373,,,,0.327,,,,,,,,,,,,,,,,0.2,,0.373,0.327,,
305,13-17,,,,,,,,,,,0.373,,,,0.327,,,,,,,,,,,,,,,,0.0,,0.373,0.327,,
306,13-18,,,,,,,,,,,0.373,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.373,0.326,,
307,13-19,,,,,,,,,,,0.373,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.373,0.326,,
308,13-20,,,,,,,,,,,0.373,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.373,0.326,,
309,13-21,,,,,,,,,,,0.373,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.373,0.326,,
310,13-22,,,,,,,,,,,0.372,,,,0.325,,,,,,,,,,,,,,,,0.0,,0.372,0.325,,
311,13-23,,,,,,,,,,,0.372,,,,0.325,,,,,,,,,,,,,,,,0.0,,0.372,0.325,,
312,14-00,,,,,,,,,,,0.372,,,,0.325,,,,,,,,,,,,,,,,0.0,,0.372,0.325,,
313,14-01,,,,,,,,,,,0.372,,,,0.325,,,,,,,,,,,,,,,,0.0,,0.372,0.325,,
314,14-02,,,,,,,,,,,0.372,,,,0.325,,,,,,,,,,,,,,,,0.0,,0.372,0.325,,
315,14-03,,,,,,,,,,,0.372,,,,0.325,,,,,,,,,,,,,,,,0.0,,0.372,0.325,,
316,14-04,,,,,,,,,,,0.372,,,,0.325,,,,,,,,,,,,,,,,0.0,,0.372,0.325,,
317,14-05,,,,,,,,,,,0.372,,,,0.325,,,,,,,,,,,,,,,,0.0,,0.372,0.325,,
318,14-06,,,,,,,,,,,0.372,,,,0.325,,,,,,,,,,,,,,,,0.0,,0.372,0.325,,
319,14-07,,,,,,,,,,,0.373,,,,0.325,,,,,,,,,,,,,,,,0.0,,0.373,0.325,,
320,14-08,,,,,,,,,,,0.373,,,,0.325,,,,,,,,,,,,,,,,0.0,,0.373,0.325,,
321,14-09,,,,,,,,,,,0.373,,,,0.325,,,,,,,,,,,,,,,,0.0,,0.373,0.325,,
322,14-10,,,,,,,,,,,0.373,,,,0.325,,,,,,,,,,,,,,,,0.0,,0.373,0.325,,
323,14-11,,,,,,,,,,,0.373,,,,0.325,,,,,,,,,,,,,,,,0.0,,0.373,0.325,,
324,14-12,,,,,,,,,,,0.373,,,,0.325,,,,,,,,,,,,,,,,0.0,,0.373,0.325,,
325,14-13,,,,,,,,,,,0.373,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.373,0.326,,
326,14-14,,,,,,,,,,,0.373,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.373,0.326,,
327,14-15,,,,,,,,,,,0.373,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.373,0.326,,
328,14-16,,,,,,,,,,,0.373,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.373,0.326,,
329,14-17,,,,,,,,,,,0.373,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.373,0.326,,
330,14-18,,,,,,,,,,,0.373,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.373,0.326,,
331,14-19,,,,,,,,,,,0.373,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.373,0.326,,
332,14-20,,,,,,,,,,,0.373,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.373,0.326,,
333,14-21,,,,,,,,,,,0.373,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.373,0.326,,
334,14-22,,,,,,,,,,,0.373,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.373,0.326,,
335,14-23,,,,,,,,,,,0.373,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.373,0.326,,
336,15-00,,,,,,,,,,,0.373,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.373,0.326,,
337,15-01,,,,,,,,,,,0.373,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.373,0.326,,
338,15-02,,,,,,,,,,,0.373,,,,0.326,,,,,,,,,,,,,,,,0.0,,0.373,0.326,,
339,15-03,,,,,,,,,,,0.373,,,,0.327,,,,,,,,,,,,,,,,0.0,,0.373,0.327,,
340,15-04,,,,,,,,,,,0.374,,,,0.327,,,,,,,,,,,,,,,,0.0,,0.374,0.327,,
341,15-05,,,,,,,,,,,0.374,,,,0.327,,,,,,,,,,,,,,,,0.0,,0.374,0.327,,
342,15-06,,,,,,,,,,,0.374,,,,0.327,,,,,,,,,,,,,,,,0.0,,0.374,0.327,,
343,15-07,,,,,,,,,,,0.374,,,,0.327,,,,,,,,,,,,,,,,0.0,,0.374,0.327,,
344,15-08,,,,,,,,,,,0.374,,,,0.327,,,,,,,,,,,,,,,,0.0,,0.374,0.327,,
345,15-09,,,,,,,,,,,0.376,,,,0.328,,,,,,,,,,,,,,,,0.0,,0.376,0.328,,
346,15-10,,,,,,,,,,,0.376,,,,0.328,,,,,,,,,,,,,,,,0.0,,0.376,0.328,,
347,15-11,,,,,,,,,,,0.375,,,,0.328,,,,,,,,,,,,,,,,0.0,,0.375,0.328,,
348,15-12,,,,,,,,,,,0.376,,,,0.328,,,,,,,,,,,,,,,,0.0,,0.376,0.328,,
349,15-13,,,,,,,,,,,0.376,,,,0.328,,,,,,,,,,,,,,,,0.0,,0.376,0.328,,
350,15-14,,,,,,,,,,,0.376,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.376,0.329,,
351,15-15,,,,,,,,,,,0.376,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.376,0.329,,
352,15-16,,,,,,,,,,,0.378,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.378,0.329,,
353,15-17,,,,,,,,,,,0.378,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.378,0.329,,
354,15-18,,,,,,,,,,,0.378,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.378,0.329,,
355,15-19,,,,,,,,,,,0.378,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.378,0.329,,
356,15-20,,,,,,,,,,,0.378,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.378,0.329,,
357,15-21,,,,,,,,,,,0.378,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.378,0.329,,
358,15-22,,,,,,,,,,,0.378,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.378,0.329,,
359,15-23,,,,,,,,,,,0.378,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.378,0.329,,
360,16-00,,,,,,,,,,,0.378,,,,0.33,,,,,,,,,,,,,,,,0.0,,0.378,0.33,,
361,16-01,,,,,,,,,,,0.378,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.378,0.329,,
362,16-02,,,,,,,,,,,0.379,,,,0.33,,,,,,,,,,,,,,,,0.0,,0.379,0.33,,
363,16-03,,,,,,,,,,,0.379,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.379,0.329,,
364,16-04,,,,,,,,,,,0.379,,,,0.33,,,,,,,,,,,,,,,,0.0,,0.379,0.33,,
365,16-05,,,,,,,,,,,0.378,,,,0.33,,,,,,,,,,,,,,,,0.0,,0.378,0.33,,
366,16-06,,,,,,,,,,,0.378,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.378,0.329,,
367,16-07,,,,,,,,,,,0.379,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.379,0.329,,
368,16-08,,,,,,,,,,,0.38,,,,0.329,,,,,,,,,,,,,,,,0.0,,0.38,0.329,,
369,16-09,,,,,,,,,,,0.38,,,,0.33,,,,,,,,,,,,,,,,0.0,,0.38,0.33,,
370,16-10,,,,,,,,,,,0.38,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.38,0.331,,
371,16-11,,,,,,,,,,,0.38,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.38,0.331,,
372,16-12,,,,,,,,,,,0.381,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.381,0.331,,
373,16-13,,,,,,,,,,,0.381,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.381,0.331,,
374,16-14,,,,,,,,,,,0.381,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.381,0.331,,
375,16-15,,,,,,,,,,,0.381,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.381,0.331,,
376,16-16,,,,,,,,,,,0.381,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.381,0.331,,
377,16-17,,,,,,,,,,,0.381,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.381,0.332,,
378,16-18,,,,,,,,,,,0.381,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.381,0.332,,
379,16-19,,,,,,,,,,,0.381,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.381,0.332,,
380,16-20,,,,,,,,,,,0.381,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.381,0.332,,
381,16-21,,,,,,,,,,,0.381,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.381,0.332,,
382,16-22,,,,,,,,,,,0.381,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.381,0.332,,
383,16-23,,,,,,,,,,,0.381,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.381,0.332,,
384,17-00,,,,,,,,,,,0.381,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.381,0.332,,
385,17-01,,,,,,,,,,,0.381,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.381,0.332,,
386,17-02,,,,,,,,,,,0.382,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.382,0.332,,
387,17-03,,,,,,,,,,,0.382,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.382,0.332,,
388,17-04,,,,,,,,,,,0.382,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.382,0.332,,
389,17-05,,,,,,,,,,,0.382,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.382,0.332,,
390,17-06,,,,,,,,,,,0.382,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.382,0.332,,
391,17-07,,,,,,,,,,,0.382,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.382,0.332,,
392,17-08,,,,,,,,,,,0.382,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.382,0.332,,
393,17-09,,,,,,,,,,,0.382,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.382,0.331,,
394,17-10,,,,,,,,,,,0.383,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.383,0.332,,
395,17-11,,,,,,,,,,,0.383,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.383,0.332,,
396,17-12,,,,,,,,,,,0.383,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.383,0.332,,
397,17-13,,,,,,,,,,,0.383,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.383,0.332,,
398,17-14,,,,,,,,,,,0.383,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.383,0.332,,
399,17-15,,,,,,,,,,,0.383,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.383,0.332,,
400,17-16,,,,,,,,,,,0.383,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.383,0.332,,
401,17-17,,,,,,,,,,,0.383,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.383,0.332,,
402,17-18,,,,,,,,,,,0.383,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.383,0.332,,
403,17-19,,,,,,,,,,,0.383,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.383,0.332,,
404,17-20,,,,,,,,,,,0.382,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.382,0.331,,
405,17-21,,,,,,,,,,,0.382,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.382,0.332,,
406,17-22,,,,,,,,,,,0.381,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.381,0.331,,
407,17-23,,,,,,,,,,,0.38,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.38,0.331,,
408,18-00,,,,,,,,,,,0.38,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.38,0.331,,
409,18-01,,,,,,,,,,,0.381,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.381,0.331,,
410,18-02,,,,,,,,,,,0.382,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.382,0.331,,
411,18-03,,,,,,,,,,,0.382,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.382,0.331,,
412,18-04,,,,,,,,,,,0.382,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.382,0.331,,
413,18-05,,,,,,,,,,,0.382,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.382,0.331,,
414,18-06,,,,,,,,,,,0.382,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.382,0.331,,
415,18-07,,,,,,,,,,,0.383,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.383,0.332,,
416,18-08,,,,,,,,,,,0.383,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.383,0.332,,
417,18-09,,,,,,,,,,,0.383,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.383,0.332,,
418,18-10,,,,,,,,,,,0.383,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.383,0.331,,
419,18-11,,,,,,,,,,,0.383,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.383,0.331,,
420,18-12,,,,,,,,,,,0.383,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.383,0.332,,
421,18-13,,,,,,,,,,,0.384,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.384,0.332,,
422,18-14,,,,,,,,,,,0.384,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.384,0.332,,
423,18-15,,,,,,,,,,,0.384,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.384,0.332,,
424,18-16,,,,,,,,,,,0.384,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.384,0.332,,
425,18-17,,,,,,,,,,,0.384,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.384,0.332,,
426,18-18,,,,,,,,,,,0.384,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.384,0.332,,
427,18-19,,,,,,,,,,,0.383,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.383,0.332,,
428,18-20,,,,,,,,,,,0.383,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.383,0.331,,
429,18-21,,,,,,,,,,,0.383,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.383,0.332,,
430,18-22,,,,,,,,,,,0.383,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.383,0.332,,
431,18-23,,,,,,,,,,,0.382,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.382,0.331,,
432,19-00,,,,,,,,,,,0.382,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.382,0.331,,
433,19-01,,,,,,,,,,,0.382,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.382,0.331,,
434,19-02,,,,,,,,,,,0.382,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.382,0.331,,
435,19-03,,,,,,,,,,,0.384,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.384,0.331,,
436,19-04,,,,,,,,,,,0.383,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.383,0.331,,
437,19-05,,,,,,,,,,,0.383,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.383,0.331,,
438,19-06,,,,,,,,,,,0.383,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.383,0.331,,
439,19-07,,,,,,,,,,,0.383,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.383,0.332,,
440,19-08,,,,,,,,,,,0.383,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.383,0.332,,
441,19-09,,,,,,,,,,,0.383,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.383,0.331,,
442,19-10,,,,,,,,,,,0.384,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.384,0.331,,
443,19-11,,,,,,,,,,,0.384,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.384,0.331,,
444,19-12,,,,,,,,,,,0.384,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.384,0.331,,
445,19-13,,,,,,,,,,,0.384,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.384,0.331,,
446,19-14,,,,,,,,,,,0.384,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.384,0.332,,
447,19-15,,,,,,,,,,,0.384,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.384,0.332,,
448,19-16,,,,,,,,,,,0.384,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.384,0.332,,
449,19-17,,,,,,,,,,,0.384,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.384,0.332,,
450,19-18,,,,,,,,,,,0.384,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.384,0.331,,
451,19-19,,,,,,,,,,,0.384,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.384,0.331,,
452,19-20,,,,,,,,,,,0.384,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.384,0.332,,
453,19-21,,,,,,,,,,,0.384,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.384,0.332,,
454,19-22,,,,,,,,,,,0.383,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.383,0.332,,
455,19-23,,,,,,,,,,,0.383,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.383,0.331,,
456,20-00,,,,,,,,,,,0.383,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.383,0.331,,
457,20-01,,,,,,,,,,,0.383,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.383,0.331,,
458,20-02,,,,,,,,,,,0.383,,,,0.331,,,,,,,,,,,,,,,,0.2,,0.383,0.331,,
459,20-03,,,,,,,,,,,0.383,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.383,0.331,,
460,20-04,,,,,,,,,,,0.384,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.384,0.331,,
461,20-05,,,,,,,,,,,0.384,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.384,0.331,,
462,20-06,,,,,,,,,,,0.384,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.384,0.332,,
463,20-07,,,,,,,,,,,0.384,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.384,0.332,,
464,20-08,,,,,,,,,,,0.384,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.384,0.332,,
465,20-09,,,,,,,,,,,0.385,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.385,0.332,,
466,20-10,,,,,,,,,,,0.385,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.385,0.332,,
467,20-11,,,,,,,,,,,0.386,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.386,0.331,,
468,20-12,,,,,,,,,,,0.386,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.386,0.331,,
469,20-13,,,,,,,,,,,0.385,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.385,0.331,,
470,20-14,,,,,,,,,,,0.385,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.385,0.331,,
471,20-15,,,,,,,,,,,0.385,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.385,0.331,,
472,20-16,,,,,,,,,,,0.385,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.385,0.331,,
473,20-17,,,,,,,,,,,0.385,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.385,0.332,,
474,20-18,,,,,,,,,,,0.384,,,,0.332,,,,,,,,,,,,,,,,0.0,,0.384,0.332,,
475,20-19,,,,,,,,,,,0.385,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.385,0.331,,
476,20-20,,,,,,,,,,,0.383,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.383,0.331,,
477,20-21,,,,,,,,,,,0.383,,,,0.331,,,,,,,,,,,,,,,,0.0,,0.383,0.331,,
