,DAY_HOUR,H_M1005,A_M1005,H_M2005,A_M2005,H_M3005,A_M3005,H_M1010,A_M1010,H_M2010,A_M2010,H_M3010,A_M3010,H_M1020,A_M1020,H_M2020,A_M2020,H_M3020,A_M3020,H_M1050,A_M1050,H_M2050,A_M2050,H_M3050,A_M3050,H_M1100,A_M1100,H_M2100,A_M2100,H_M3100,A_M3100,P_OFFICIAL,MEAN_M_5,MEAN_M_10,MEAN_M_20,MEAN_M_50,MEAN_M_100
297,13-09,,,,0.417,0.436,,,,,0.455,0.4,,,0.4,0.323,,,0.426,,0.389,,,,,,0.37,,,,,0.0,0.4265,0.4275,0.383,0.389,0.37
298,13-10,,,,0.416,0.436,,,,,0.454,0.4,,,0.4,0.323,,,0.426,,0.39,,,,,,0.37,,,,,0.0,0.426,0.427,0.383,0.39,0.37
299,13-11,,,,0.416,0.436,,,,,0.454,0.4,,,0.401,0.323,,,0.426,,0.39,,,,,,0.369,,,,,0.0,0.426,0.427,0.3833333333333333,0.39,0.369
300,13-12,,,,0.416,0.436,,,,,0.454,0.4,,,0.402,0.323,,,0.427,,0.389,,,,,,0.37,,,,,0.0,0.426,0.427,0.3840000000000001,0.389,0.37
301,13-13,,,,0.417,0.436,,,,,0.454,0.399,,,0.402,0.323,,,0.426,,0.39,,,,,,0.369,,,,,0.0,0.4265,0.4265,0.3836666666666667,0.39,0.369
302,13-14,,,,0.416,0.436,,,,,0.454,0.399,,,0.403,0.323,,,0.426,,0.389,,,,,,0.369,,,,,0.0,0.426,0.4265,0.384,0.389,0.369
303,13-15,,,,0.416,0.436,,,,,0.454,0.4,,,0.402,0.323,,,0.426,,0.389,,,,,,0.369,,,,,0.0,0.426,0.427,0.3836666666666667,0.389,0.369
304,13-16,,,,0.414,0.436,,,,,0.453,0.4,,,0.402,0.323,,,0.426,,0.389,,,,,,0.37,,,,,0.0,0.425,0.4265,0.3836666666666667,0.389,0.37
305,13-17,,,,0.413,0.435,,,,,0.453,0.4,,,0.399,0.322,,,0.426,,0.389,,,,,,0.369,,,,,0.0,0.424,0.4265,0.3823333333333334,0.389,0.369
306,13-18,,,,0.412,0.435,,,,,0.452,0.399,,,0.401,0.322,,,0.426,,0.389,,,,,,0.37,,,,,0.0,0.4235,0.4255,0.383,0.389,0.37
307,13-19,,,,0.411,0.435,,,,,0.451,0.398,,,0.4,0.322,,,0.426,,0.39,,,,,,0.369,,,,,0.0,0.423,0.4245,0.3826666666666667,0.39,0.369
308,13-20,,,,0.41,0.435,,,,,0.451,0.398,,,0.398,0.322,,,0.425,,0.389,,,,,,0.369,,,,,0.0,0.4225,0.4245,0.3816666666666667,0.389,0.369
309,13-21,,,,0.409,0.434,,,,,0.45,0.398,,,0.397,0.321,,,0.425,,0.389,,,,,,0.369,,,,,0.0,0.4215,0.424,0.381,0.389,0.369
310,13-22,,,,0.409,0.434,,,,,0.449,0.398,,,0.397,0.321,,,0.425,,0.389,,,,,,0.369,,,,,0.0,0.4215,0.4235,0.381,0.389,0.369
311,13-23,,,,0.41,0.434,,,,,0.449,0.398,,,0.397,0.321,,,0.424,,0.389,,,,,,0.369,,,,,0.0,0.422,0.4235,0.3806666666666667,0.389,0.369
312,14-00,,,,0.41,0.434,,,,,0.45,0.398,,,0.397,0.321,,,0.423,,0.39,,,,,,0.369,,,,,0.0,0.422,0.424,0.3803333333333334,0.39,0.369
313,14-01,,,,0.411,0.434,,,,,0.45,0.398,,,0.397,0.321,,,0.424,,0.389,,,,,,0.369,,,,,0.0,0.4225,0.424,0.3806666666666667,0.389,0.369
314,14-02,,,,0.411,0.435,,,,,0.45,0.399,,,0.397,0.322,,,0.423,,0.389,,,,,,0.369,,,,,0.0,0.423,0.4245,0.3806666666666667,0.389,0.369
315,14-03,,,,0.412,0.434,,,,,0.45,0.399,,,0.397,0.322,,,0.423,,0.39,,,,,,0.368,,,,,0.0,0.423,0.4245,0.3806666666666667,0.39,0.368
316,14-04,,,,0.412,0.434,,,,,0.452,0.399,,,0.397,0.322,,,0.423,,0.39,,,,,,0.369,,,,,0.0,0.423,0.4255,0.3806666666666667,0.39,0.369
317,14-05,,,,0.413,0.434,,,,,0.452,0.399,,,0.396,0.323,,,0.424,,0.389,,,,,,0.369,,,,,0.0,0.4235,0.4255,0.381,0.389,0.369
318,14-06,,,,0.414,0.435,,,,,0.451,0.4,,,0.397,0.323,,,0.424,,0.389,,,,,,0.369,,,,,0.0,0.4245,0.4255,0.3813333333333333,0.389,0.369
319,14-07,,,,0.413,0.436,,,,,0.452,0.4,,,0.397,0.323,,,0.424,,0.389,,,,,,0.369,,,,,0.0,0.4245,0.426,0.3813333333333333,0.389,0.369
320,14-08,,,,0.414,0.436,,,,,0.453,0.4,,,0.398,0.323,,,0.423,,0.389,,,,,,0.369,,,,,0.0,0.425,0.4265,0.3813333333333334,0.389,0.369
321,14-09,,,,0.415,0.436,,,,,0.453,0.401,,,0.398,0.324,,,0.424,,0.39,,,,,,0.369,,,,,0.0,0.4255,0.427,0.382,0.39,0.369
322,14-10,,,,0.415,0.436,,,,,0.455,0.402,,,0.398,0.324,,,0.424,,0.39,,,,,,0.369,,,,,0.0,0.4255,0.4285,0.382,0.39,0.369
323,14-11,,,,0.415,0.436,,,,,0.455,0.402,,,0.398,0.324,,,0.425,,0.389,,,,,,0.369,,,,,0.0,0.4255,0.4285,0.3823333333333334,0.389,0.369
324,14-12,,,,0.416,0.436,,,,,0.454,0.402,,,0.398,0.325,,,0.425,,0.39,,,,,,0.369,,,,,0.0,0.426,0.428,0.3826666666666667,0.39,0.369
325,14-13,,,,0.416,0.435,,,,,0.455,0.402,,,0.398,0.325,,,0.425,,0.39,,,,,,0.369,,,,,0.0,0.4255,0.4285,0.3826666666666667,0.39,0.369
326,14-14,,,,0.416,0.435,,,,,0.455,0.402,,,0.398,0.325,,,0.425,,0.39,,,,,,0.369,,,,,0.0,0.4255,0.4285,0.3826666666666667,0.39,0.369
327,14-15,,,,0.415,0.435,,,,,0.456,0.402,,,0.399,0.325,,,0.425,,0.389,,,,,,0.369,,,,,0.0,0.425,0.429,0.383,0.389,0.369
328,14-16,,,,0.414,0.435,,,,,0.456,0.402,,,0.398,0.325,,,0.425,,0.39,,,,,,0.369,,,,,0.0,0.4245,0.429,0.3826666666666667,0.39,0.369
329,14-17,,,,0.412,0.435,,,,,0.455,0.402,,,0.398,0.324,,,0.425,,0.389,,,,,,0.369,,,,,0.0,0.4235,0.4285,0.3823333333333334,0.389,0.369
330,14-18,,,,0.412,0.434,,,,,0.454,0.402,,,0.398,0.325,,,0.425,,0.389,,,,,,0.369,,,,,0.0,0.423,0.428,0.3826666666666667,0.389,0.369
331,14-19,,,,0.409,0.433,,,,,0.454,0.403,,,0.399,0.325,,,0.425,,0.389,,,,,,0.368,,,,,0.0,0.421,0.4285,0.383,0.389,0.368
332,14-20,,,,0.407,0.433,,,,,0.452,0.402,,,0.398,0.324,,,0.425,,0.389,,,,,,0.368,,,,,0.0,0.42,0.427,0.3823333333333334,0.389,0.368
333,14-21,,,,0.406,0.433,,,,,0.451,0.402,,,0.398,0.324,,,0.425,,0.389,,,,,,0.368,,,,,0.0,0.4195,0.4265,0.3823333333333334,0.389,0.368
334,14-22,,,,0.406,0.432,,,,,0.45,0.401,,,0.397,0.323,,,0.424,,0.389,,,,,,0.368,,,,,0.0,0.419,0.4255,0.3813333333333333,0.389,0.368
335,14-23,,,,0.406,0.432,,,,,0.45,0.4,,,0.397,0.323,,,0.424,,0.389,,,,,,0.368,,,,,0.0,0.419,0.425,0.3813333333333333,0.389,0.368
336,15-00,,,,0.407,0.432,,,,,0.45,0.4,,,0.398,0.323,,,0.424,,0.389,,,,,,0.368,,,,,0.0,0.4195,0.425,0.3816666666666667,0.389,0.368
337,15-01,,,,0.408,0.433,,,,,0.45,0.401,,,0.397,0.323,,,0.423,,0.389,,,,,,0.368,,,,,0.0,0.4205,0.4255,0.381,0.389,0.368
338,15-02,,,,0.408,0.433,,,,,0.45,0.401,,,0.398,0.323,,,0.423,,0.389,,,,,,0.368,,,,,0.0,0.4205,0.4255,0.3813333333333334,0.389,0.368
339,15-03,,,,0.408,0.433,,,,,0.45,0.402,,,0.397,0.323,,,0.423,,0.389,,,,,,0.368,,,,,0.0,0.4205,0.426,0.381,0.389,0.368
340,15-04,,,,0.408,0.434,,,,,0.45,0.402,,,0.397,0.323,,,0.423,,0.389,,,,,,0.368,,,,,0.0,0.421,0.426,0.381,0.389,0.368
341,15-05,,,,0.409,0.434,,,,,0.451,0.402,,,0.398,0.324,,,0.423,,0.389,,,,,,0.368,,,,,0.0,0.4215,0.4265,0.3816666666666667,0.389,0.368
342,15-06,,,,0.409,0.434,,,,,0.451,0.402,,,0.397,0.324,,,0.423,,0.39,,,,,,0.368,,,,,0.0,0.4215,0.4265,0.3813333333333334,0.39,0.368
343,15-07,,,,0.409,0.434,,,,,0.452,0.402,,,0.398,0.324,,,0.423,,0.389,,,,,,0.368,,,,,0.0,0.4215,0.427,0.3816666666666667,0.389,0.368
344,15-08,,,,0.411,0.435,,,,,0.453,0.402,,,0.397,0.324,,,0.423,,0.389,,,,,,0.368,,,,,0.0,0.423,0.4275,0.3813333333333334,0.389,0.368
345,15-09,,,,0.411,0.435,,,,,0.452,0.402,,,0.397,0.325,,,0.424,,0.389,,,,,,0.368,,,,,0.0,0.423,0.427,0.382,0.389,0.368
346,15-10,,,,0.412,0.435,,,,,0.452,0.404,,,0.398,0.325,,,0.423,,0.389,,,,,,0.368,,,,,0.0,0.4235,0.428,0.3820000000000001,0.389,0.368
347,15-11,,,,0.411,0.435,,,,,0.453,0.403,,,0.398,0.324,,,0.424,,0.389,,,,,,0.368,,,,,0.0,0.423,0.428,0.382,0.389,0.368
348,15-12,,,,0.411,0.435,,,,,0.453,0.403,,,0.398,0.324,,,0.424,,0.389,,,,,,0.368,,,,,0.0,0.423,0.428,0.382,0.389,0.368
349,15-13,,,,0.412,0.435,,,,,0.454,0.405,,,0.398,0.325,,,0.424,,0.389,,,,,,0.368,,,,,0.0,0.4235,0.4295,0.3823333333333334,0.389,0.368
350,15-14,,,,0.411,0.435,,,,,0.454,0.405,,,0.398,0.325,,,0.425,,0.389,,,,,,0.368,,,,,0.0,0.423,0.4295,0.3826666666666667,0.389,0.368
351,15-15,,,,0.411,0.435,,,,,0.454,0.405,,,0.399,0.325,,,0.425,,0.389,,,,,,0.368,,,,,0.0,0.423,0.4295,0.383,0.389,0.368
352,15-16,,,,0.409,0.435,,,,,0.453,0.405,,,0.399,0.325,,,0.426,,0.389,,,,,,0.368,,,,,0.0,0.422,0.429,0.3833333333333333,0.389,0.368
353,15-17,,,,0.407,0.435,,,,,0.453,0.403,,,0.399,0.325,,,0.426,,0.389,,,,,,0.368,,,,,0.0,0.421,0.428,0.3833333333333333,0.389,0.368
354,15-18,,,,0.405,0.434,,,,,0.452,0.403,,,0.398,0.324,,,0.425,,0.389,,,,,,0.368,,,,,0.0,0.4195,0.4275,0.3823333333333334,0.389,0.368
355,15-19,,,,0.403,0.432,,,,,0.451,0.402,,,0.398,0.324,,,0.425,,0.389,,,,,,0.368,,,,,0.0,0.4175,0.4265,0.3823333333333334,0.389,0.368
356,15-20,,,,0.4,0.433,,,,,0.45,0.402,,,0.398,0.323,,,0.424,,0.389,,,,,,0.368,,,,,0.0,0.4165,0.426,0.3816666666666667,0.389,0.368
357,15-21,,,,0.398,0.433,,,,,0.449,0.402,,,0.397,0.323,,,0.423,,0.389,,,,,,0.367,,,,,0.0,0.4155,0.4255,0.381,0.389,0.367
358,15-22,,,,0.398,0.432,,,,,0.448,0.402,,,0.397,0.323,,,0.423,,0.389,,,,,,0.368,,,,,0.0,0.415,0.425,0.381,0.389,0.368
359,15-23,,,,0.398,0.432,,,,,0.448,0.402,,,0.397,0.323,,,0.423,,0.389,,,,,,0.368,,,,,0.0,0.415,0.425,0.381,0.389,0.368
360,16-00,,,,0.399,0.432,,,,,0.448,0.402,,,0.397,0.322,,,0.422,,0.389,,,,,,0.368,,,,,0.0,0.4155,0.425,0.3803333333333334,0.389,0.368
361,16-01,,,,0.399,0.432,,,,,0.447,0.402,,,0.397,0.321,,,0.422,,0.389,,,,,,0.367,,,,,0.0,0.4155,0.4245,0.3799999999999999,0.389,0.367
362,16-02,,,,0.399,0.432,,,,,0.447,0.402,,,0.397,0.322,,,0.422,,0.388,,,,,,0.367,,,,,0.0,0.4155,0.4245,0.3803333333333334,0.388,0.367
363,16-03,,,,0.399,0.432,,,,,0.447,0.402,,,0.397,0.322,,,0.422,,0.388,,,,,,0.367,,,,,0.0,0.4155,0.4245,0.3803333333333334,0.388,0.367
364,16-04,,,,0.399,0.432,,,,,0.448,0.401,,,0.397,0.322,,,0.422,,0.389,,,,,,0.367,,,,,0.0,0.4155,0.4245,0.3803333333333334,0.389,0.367
365,16-05,,,,0.399,0.432,,,,,0.448,0.401,,,0.397,0.322,,,0.422,,0.389,,,,,,0.367,,,,,0.0,0.4155,0.4245,0.3803333333333334,0.389,0.367
366,16-06,,,,0.399,0.432,,,,,0.448,0.401,,,0.397,0.323,,,0.422,,0.389,,,,,,0.367,,,,,0.0,0.4155,0.4245,0.3806666666666667,0.389,0.367
367,16-07,,,,0.4,0.432,,,,,0.448,0.402,,,0.397,0.323,,,0.422,,0.389,,,,,,0.367,,,,,0.0,0.416,0.425,0.3806666666666667,0.389,0.367
368,16-08,,,,0.4,0.432,,,,,0.448,0.402,,,0.397,0.323,,,0.422,,0.388,,,,,,0.367,,,,,0.0,0.416,0.425,0.3806666666666667,0.388,0.367
369,16-09,,,,0.4,0.432,,,,,0.449,0.402,,,0.397,0.323,,,0.422,,0.388,,,,,,0.367,,,,,0.0,0.416,0.4255,0.3806666666666667,0.388,0.367
370,16-10,,,,0.401,0.432,,,,,0.449,0.402,,,0.397,0.323,,,0.422,,0.388,,,,,,0.367,,,,,0.0,0.4165,0.4255,0.3806666666666667,0.388,0.367
371,16-11,,,,0.401,0.432,,,,,0.449,0.402,,,0.397,0.323,,,0.422,,0.388,,,,,,0.367,,,,,0.0,0.4165,0.4255,0.3806666666666667,0.388,0.367
372,16-12,,,,0.401,0.432,,,,,0.45,0.402,,,0.397,0.323,,,0.422,,0.388,,,,,,0.367,,,,,0.0,0.4165,0.426,0.3806666666666667,0.388,0.367
373,16-13,,,,0.401,0.432,,,,,0.45,0.402,,,0.397,0.323,,,0.422,,0.388,,,,,,0.367,,,,,0.0,0.4165,0.426,0.3806666666666667,0.388,0.367
374,16-14,,,,0.4,0.432,,,,,0.449,0.402,,,0.397,0.323,,,0.422,,0.389,,,,,,0.367,,,,,0.0,0.416,0.4255,0.3806666666666667,0.389,0.367
375,16-15,,,,0.4,0.432,,,,,0.449,0.402,,,0.398,0.323,,,0.422,,0.389,,,,,,0.367,,,,,0.0,0.416,0.4255,0.381,0.389,0.367
376,16-16,,,,0.399,0.432,,,,,0.449,0.402,,,0.398,0.323,,,0.422,,0.389,,,,,,0.367,,,,,0.0,0.4155,0.4255,0.381,0.389,0.367
377,16-17,,,,0.399,0.432,,,,,0.448,0.402,,,0.398,0.323,,,0.422,,0.388,,,,,,0.367,,,,,0.0,0.4155,0.425,0.381,0.388,0.367
378,16-18,,,,0.398,0.431,,,,,0.447,0.401,,,0.398,0.321,,,0.422,,0.388,,,,,,0.367,,,,,0.0,0.4145,0.424,0.3803333333333334,0.388,0.367
379,16-19,,,,0.397,0.43,,,,,0.447,0.402,,,0.397,0.321,,,0.422,,0.388,,,,,,0.367,,,,,0.0,0.4135,0.4245,0.3799999999999999,0.388,0.367
380,16-20,,,,0.397,0.43,,,,,0.446,0.4,,,0.397,0.32,,,0.421,,0.388,,,,,,0.366,,,,,0.0,0.4135,0.423,0.3793333333333334,0.388,0.366
381,16-21,,,,0.397,0.43,,,,,0.444,0.4,,,0.397,0.32,,,0.421,,0.388,,,,,,0.366,,,,,0.0,0.4135,0.422,0.3793333333333334,0.388,0.366
382,16-22,,,,0.397,0.43,,,,,0.444,0.4,,,0.397,0.32,,,0.421,,0.388,,,,,,0.366,,,,,0.0,0.4135,0.422,0.3793333333333334,0.388,0.366
383,16-23,,,,0.397,0.43,,,,,0.444,0.4,,,0.397,0.32,,,0.42,,0.388,,,,,,0.367,,,,,0.0,0.4135,0.422,0.379,0.388,0.367
384,17-00,,,,0.397,0.43,,,,,0.444,0.4,,,0.396,0.32,,,0.42,,0.388,,,,,,0.366,,,,,0.0,0.4135,0.422,0.3786666666666667,0.388,0.366
385,17-01,,,,0.397,0.43,,,,,0.443,0.4,,,0.397,0.32,,,0.42,,0.387,,,,,,0.366,,,,,0.0,0.4135,0.4215,0.379,0.387,0.366
386,17-02,,,,0.397,0.43,,,,,0.444,0.4,,,0.397,0.32,,,0.42,,0.388,,,,,,0.366,,,,,0.0,0.4135,0.422,0.379,0.388,0.366
387,17-03,,,,0.397,0.43,,,,,0.444,0.4,,,0.397,0.32,,,0.42,,0.387,,,,,,0.367,,,,,0.0,0.4135,0.422,0.379,0.387,0.367
388,17-04,,,,0.397,0.43,,,,,0.444,0.4,,,0.397,0.32,,,0.42,,0.387,,,,,,0.366,,,,,0.0,0.4135,0.422,0.379,0.387,0.366
389,17-05,,,,0.398,0.43,,,,,0.445,0.4,,,0.397,0.32,,,0.42,,0.388,,,,,,0.366,,,,,0.0,0.414,0.4225,0.379,0.388,0.366
390,17-06,,,,0.397,0.43,,,,,0.444,0.4,,,0.397,0.32,,,0.42,,0.387,,,,,,0.366,,,,,0.0,0.4135,0.422,0.379,0.387,0.366
391,17-07,,,,0.396,0.43,,,,,0.444,0.4,,,0.397,0.32,,,0.42,,0.387,,,,,,0.367,,,,,0.0,0.413,0.422,0.379,0.387,0.367
392,17-08,,,,0.397,0.43,,,,,0.444,0.4,,,0.397,0.32,,,0.42,,0.388,,,,,,0.366,,,,,0.0,0.4135,0.422,0.379,0.388,0.366
393,17-09,,,,0.396,0.43,,,,,0.444,0.4,,,0.397,0.32,,,0.42,,0.387,,,,,,0.366,,,,,0.0,0.413,0.422,0.379,0.387,0.366
394,17-10,,,,0.396,0.43,,,,,0.444,0.4,,,0.397,0.32,,,0.42,,0.387,,,,,,0.366,,,,,0.0,0.413,0.422,0.379,0.387,0.366
395,17-11,,,,0.397,0.43,,,,,0.444,0.4,,,0.397,0.32,,,0.42,,0.387,,,,,,0.366,,,,,0.0,0.4135,0.422,0.379,0.387,0.366
396,17-12,,,,0.396,0.43,,,,,0.444,0.4,,,0.397,0.32,,,0.42,,0.387,,,,,,0.366,,,,,0.0,0.413,0.422,0.379,0.387,0.366
397,17-13,,,,0.396,0.43,,,,,0.444,0.4,,,0.397,0.32,,,0.42,,0.387,,,,,,0.366,,,,,0.0,0.413,0.422,0.379,0.387,0.366
398,17-14,,,,0.396,0.43,,,,,0.444,0.4,,,0.397,0.319,,,0.42,,0.387,,,,,,0.366,,,,,0.0,0.413,0.422,0.3786666666666667,0.387,0.366
399,17-15,,,,0.396,0.43,,,,,0.444,0.4,,,0.397,0.319,,,0.42,,0.387,,,,,,0.366,,,,,0.0,0.413,0.422,0.3786666666666667,0.387,0.366
400,17-16,,,,0.396,0.43,,,,,0.444,0.4,,,0.397,0.319,,,0.42,,0.387,,,,,,0.366,,,,,0.0,0.413,0.422,0.3786666666666667,0.387,0.366
401,17-17,,,,0.396,0.43,,,,,0.444,0.4,,,0.397,0.319,,,0.42,,0.387,,,,,,0.366,,,,,0.0,0.413,0.422,0.3786666666666667,0.387,0.366
402,17-18,,,,0.396,0.43,,,,,0.443,0.4,,,0.397,0.319,,,0.42,,0.387,,,,,,0.366,,,,,0.0,0.413,0.4215,0.3786666666666667,0.387,0.366
403,17-19,,,,0.396,0.43,,,,,0.443,0.4,,,0.397,0.319,,,0.42,,0.387,,,,,,0.365,,,,,0.0,0.413,0.4215,0.3786666666666667,0.387,0.365
404,17-20,,,,0.395,0.43,,,,,0.444,0.4,,,0.397,0.319,,,0.419,,0.387,,,,,,0.366,,,,,0.0,0.4125,0.422,0.3783333333333334,0.387,0.366
405,17-21,,,,0.395,0.43,,,,,0.444,0.4,,,0.397,0.318,,,0.42,,0.387,,,,,,0.366,,,,,0.0,0.4125,0.422,0.3783333333333334,0.387,0.366
406,17-22,,,,0.396,0.43,,,,,0.443,0.4,,,0.397,0.318,,,0.42,,0.387,,,,,,0.365,,,,,0.0,0.413,0.4215,0.3783333333333334,0.387,0.365
407,17-23,,,,0.396,0.43,,,,,0.443,0.4,,,0.397,0.318,,,0.42,,0.387,,,,,,0.366,,,,,0.0,0.413,0.4215,0.3783333333333334,0.387,0.366
408,18-00,,,,0.396,0.43,,,,,0.443,0.4,,,0.397,0.318,,,0.419,,0.387,,,,,,0.366,,,,,0.0,0.413,0.4215,0.3780000000000001,0.387,0.366
409,18-01,,,,0.396,0.43,,,,,0.442,0.4,,,0.397,0.318,,,0.42,,0.387,,,,,,0.366,,,,,0.0,0.413,0.421,0.3783333333333334,0.387,0.366
410,18-02,,,,0.396,0.43,,,,,0.443,0.4,,,0.397,0.318,,,0.42,,0.387,,,,,,0.366,,,,,0.0,0.413,0.4215,0.3783333333333334,0.387,0.366
411,18-03,,,,0.396,0.43,,,,,0.443,0.4,,,0.397,0.318,,,0.42,,0.387,,,,,,0.366,,,,,0.0,0.413,0.4215,0.3783333333333334,0.387,0.366
412,18-04,,,,0.396,0.43,,,,,0.444,0.4,,,0.397,0.318,,,0.42,,0.387,,,,,,0.365,,,,,0.0,0.413,0.422,0.3783333333333334,0.387,0.365
413,18-05,,,,0.396,0.43,,,,,0.443,0.4,,,0.397,0.318,,,0.419,,0.387,,,,,,0.365,,,,,0.0,0.413,0.4215,0.3780000000000001,0.387,0.365
414,18-06,,,,0.396,0.43,,,,,0.444,0.4,,,0.397,0.318,,,0.42,,0.387,,,,,,0.365,,,,,0.0,0.413,0.422,0.3783333333333334,0.387,0.365
415,18-07,,,,0.397,0.43,,,,,0.443,0.4,,,0.397,0.318,,,0.42,,0.387,,,,,,0.366,,,,,0.0,0.4135,0.4215,0.3783333333333334,0.387,0.366
416,18-08,,,,0.396,0.43,,,,,0.443,0.4,,,0.398,0.318,,,0.419,,0.387,,,,,,0.365,,,,,0.0,0.413,0.4215,0.3783333333333334,0.387,0.365
417,18-09,,,,0.396,0.43,,,,,0.443,0.4,,,0.397,0.318,,,0.42,,0.387,,,,,,0.365,,,,,0.0,0.413,0.4215,0.3783333333333334,0.387,0.365
418,18-10,,,,0.396,0.43,,,,,0.444,0.401,,,0.397,0.318,,,0.42,,0.387,,,,,,0.366,,,,,2.4,0.413,0.4225,0.3783333333333334,0.387,0.366
419,18-11,,,,0.398,0.431,,,,,0.445,0.401,,,0.399,0.32,,,0.421,,0.388,,,,,,0.366,,,,,3.1,0.4145,0.423,0.3800000000000001,0.388,0.366
420,18-12,,,,0.429,0.435,,,,,0.456,0.403,,,0.416,0.321,,,0.428,,0.389,,,,,,0.367,,,,,5.7,0.432,0.4295,0.3883333333333334,0.389,0.367
421,18-13,,,,0.457,0.437,,,,,0.463,0.403,,,0.417,0.322,,,0.428,,0.389,,,,,,0.367,,,,,0.3,0.447,0.4330000000000001,0.389,0.389,0.367
422,18-14,,,,0.444,0.436,,,,,0.461,0.403,,,0.419,0.322,,,0.428,,0.389,,,,,,0.367,,,,,0.0,0.44,0.4320000000000001,0.3896666666666667,0.389,0.367
423,18-15,,,,0.423,0.437,,,,,0.456,0.404,,,0.419,0.321,,,0.428,,0.388,,,,,,0.367,,,,,0.0,0.43,0.43,0.3893333333333333,0.388,0.367
424,18-16,,,,0.416,0.437,,,,,0.455,0.404,,,0.419,0.322,,,0.428,,0.388,,,,,,0.367,,,,,0.0,0.4265,0.4295,0.3896666666666667,0.388,0.367
425,18-17,,,,0.413,0.437,,,,,0.454,0.403,,,0.419,0.322,,,0.428,,0.388,,,,,,0.367,,,,,0.0,0.425,0.4285,0.3896666666666667,0.388,0.367
426,18-18,,,,0.411,0.436,,,,,0.454,0.403,,,0.419,0.322,,,0.427,,0.388,,,,,,0.367,,,,,0.0,0.4235,0.4285,0.3893333333333333,0.388,0.367
427,18-19,,,,0.408,0.436,,,,,0.453,0.403,,,0.419,0.322,,,0.426,,0.388,,,,,,0.367,,,,,0.0,0.422,0.428,0.389,0.388,0.367
428,18-20,,,,0.408,0.434,,,,,0.451,0.403,,,0.419,0.321,,,0.425,,0.388,,,,,,0.367,,,,,0.0,0.421,0.427,0.3883333333333334,0.388,0.367
429,18-21,,,,0.407,0.433,,,,,0.451,0.402,,,0.419,0.321,,,0.425,,0.388,,,,,,0.366,,,,,0.0,0.42,0.4265,0.3883333333333334,0.388,0.366
430,18-22,,,,0.406,0.433,,,,,0.45,0.401,,,0.417,0.32,,,0.425,,0.388,,,,,,0.366,,,,,0.0,0.4195,0.4255,0.3873333333333333,0.388,0.366
431,18-23,,,,0.407,0.434,,,,,0.449,0.401,,,0.406,0.32,,,0.424,,0.388,,,,,,0.366,,,,,0.0,0.4205,0.425,0.3833333333333333,0.388,0.366
432,19-00,,,,0.407,0.433,,,,,0.449,0.401,,,0.403,0.319,,,0.425,,0.388,,,,,,0.366,,,,,0.0,0.42,0.425,0.3823333333333334,0.388,0.366
433,19-01,,,,0.408,0.433,,,,,0.449,0.402,,,0.402,0.32,,,0.424,,0.389,,,,,,0.366,,,,,0.0,0.4205,0.4255,0.382,0.389,0.366
434,19-02,,,,0.408,0.433,,,,,0.45,0.403,,,0.401,0.32,,,0.423,,0.388,,,,,,0.367,,,,,0.0,0.4205,0.4265,0.3813333333333334,0.388,0.367
435,19-03,,,,0.409,0.434,,,,,0.45,0.403,,,0.401,0.32,,,0.424,,0.389,,,,,,0.367,,,,,0.0,0.4215,0.4265,0.3816666666666667,0.389,0.367
436,19-04,,,,0.409,0.434,,,,,0.451,0.403,,,0.4,0.321,,,0.424,,0.389,,,,,,0.367,,,,,0.0,0.4215,0.427,0.3816666666666667,0.389,0.367
437,19-05,,,,0.409,0.434,,,,,0.451,0.403,,,0.4,0.321,,,0.424,,0.388,,,,,,0.367,,,,,0.0,0.4215,0.427,0.3816666666666667,0.388,0.367
438,19-06,,,,0.409,0.434,,,,,0.451,0.404,,,0.4,0.321,,,0.423,,0.388,,,,,,0.367,,,,,0.0,0.4215,0.4275,0.3813333333333334,0.388,0.367
439,19-07,,,,0.41,0.435,,,,,0.451,0.404,,,0.4,0.321,,,0.424,,0.388,,,,,,0.366,,,,,0.0,0.4225,0.4275,0.3816666666666667,0.388,0.366
440,19-08,,,,0.41,0.435,,,,,0.452,0.404,,,0.4,0.322,,,0.424,,0.388,,,,,,0.366,,,,,0.0,0.4225,0.428,0.382,0.388,0.366
441,19-09,,,,0.41,0.435,,,,,0.452,0.404,,,0.401,0.322,,,0.424,,0.388,,,,,,0.366,,,,,0.0,0.4225,0.428,0.3823333333333334,0.388,0.366
442,19-10,,,,0.411,0.435,,,,,0.453,0.405,,,0.401,0.323,,,0.424,,0.388,,,,,,0.366,,,,,0.0,0.423,0.429,0.3826666666666667,0.388,0.366
443,19-11,,,,0.411,0.435,,,,,0.454,0.405,,,0.402,0.323,,,0.424,,0.388,,,,,,0.366,,,,,0.0,0.423,0.4295,0.383,0.388,0.366
444,19-12,,,,0.411,0.435,,,,,0.454,0.405,,,0.401,0.323,,,0.424,,0.388,,,,,,0.366,,,,,0.0,0.423,0.4295,0.3826666666666667,0.388,0.366
445,19-13,,,,0.411,0.436,,,,,0.454,0.405,,,0.401,0.324,,,0.423,,0.388,,,,,,0.366,,,,,0.0,0.4235,0.4295,0.3826666666666667,0.388,0.366
446,19-14,,,,0.411,0.436,,,,,0.454,0.405,,,0.401,0.324,,,0.424,,0.388,,,,,,0.366,,,,,0.0,0.4235,0.4295,0.383,0.388,0.366
