DAY_HOUR,H_M1005,A_M1005,H_M2005,A_M2005,H_M3005,A_M3005,H_M1010,A_M1010,H_M2010,A_M2010,H_M3010,A_M3010,H_M1020,A_M1020,H_M2020,A_M2020,H_M3020,A_M3020,H_M1050,A_M1050,H_M2050,A_M2050,H_M3050,A_M3050,H_M1100,A_M1100,H_M2100,A_M2100,H_M3100,A_M3100,P_OFFICIAL,MEAN_M_5,MEAN_M_10,MEAN_M_20,MEAN_M_50,MEAN_M_100
15-14,,,,0.016,,,,,,0.022,,,,0.361,0.052,,,0.049,,0.953,,,,,,0.324,,,,,0,0.016,0.022,0.154,0.953,0.324
15-15,,,,0.016,,,,,,0.022,,,,0.176,0.053,,,0.049,,1.04,,,,,,0.324,,,,,0,0.016,0.022,0.092666667,1.04,0.324
15-16,,,,0.016,,,,,,0.022,,,,0.019,0.051,,,0.049,,0.103,,,,,,0.324,,,,,0,0.016,0.022,0.039666667,0.103,0.324
15-17,,,,0.016,0.018,,,,,0.022,,,,0.176,0.052,,,0.049,,0.961,,,,,,0.324,,,,,0,0.017,0.022,0.092333333,0.961,0.324
15-18,,,,0.016,0.017,,,,,0.022,,,,0.019,0.055,,,0.048,,0.103,,,,,,0.323,,,,,0,0.0165,0.022,0.040666667,0.103,0.323
15-19,,,,0.16,,,,,,0.22,,,,0.395,0.052,,,0.409,,1.957,,,,,,3.23,,,,,0,0.16,0.22,0.285333333,1.957,3.23
15-20,,,,0.148,,,,,,0.022,,,,0.019,0.049,,,0.044,,0.944,,,,,,2.979,,,,,0,0.148,0.022,0.037333333,0.944,2.979
15-21,,,,0.148,,,,,,0.022,,,,0.176,0.049,,,0.043,,0.944,,,,,,2.987,,,,,0,0.148,0.022,0.089333333,0.944,2.987
15-22,,,,0.016,,,,,,0.214,,,,0.019,0.048,,,0.397,,0.101,,,,,,0.322,,,,,0,0.016,0.214,0.154666667,0.101,0.322
15-23,,,,0.016,,,,,,0.022,,,,0.019,0.048,,,0.38,,0.101,,,,,,0.321,,,,,0,0.016,0.022,0.149,0.101,0.321
16-00,,,,0.148,,,,,,0.203,,,,,0.048,,,0.042,,0.934,,,,,,0.321,,,,,0,0.148,0.203,0.045,0.934,0.321
16-01,,,,0.016,,,,,,0.022,,,,0.071,0.048,,,0.042,,0.101,,,,,,0.321,,,,,0,0.016,0.022,0.053666667,0.101,0.321
16-02,,,,0.016,,,,,,0.203,,,,0.019,0.049,,,0.042,,0.102,,,,,,0.32,,,,,0,0.016,0.203,0.036666667,0.102,0.32
16-03,,,,0.147,,,,,,0.203,,,,0.332,0.05,,,0.042,,0.943,,,,,,0.32,,,,,0,0.147,0.203,0.141333333,0.943,0.32
16-04,,,,0.016,,,,,,0.022,,,,,0.049,,,0.381,,,,,,,,,,,,,0,0.016,0.022,0.215,,
16-05,,,,0.016,0.017,,,,,0.022,,,,0.071,0.05,,,0.042,,0.383,,,,,,1.2,,,,,0,0.0165,0.022,0.054333333,0.383,1.2
16-06,,,,0.016,0.017,,,,,0.022,,,,0.181,0.049,,,0.043,,0.102,,,,,,0.32,,,,,0,0.0165,0.022,0.091,0.102,0.32
16-07,,,,0.016,0.017,,,,,0.022,,,,0.332,0.049,,,0.043,,1.794,,,,,,0.32,,,,,0,0.0165,0.022,0.141333333,1.794,0.32
16-08,,,,0.016,0.018,,,,,0.022,,,,0.019,0.052,,,0.043,,0.102,,,,,,0.32,,,,,0,0.017,0.022,0.038,0.102,0.32
16-09,,,,0.016,0.018,,,,,0.022,,,,0.019,0.05,,,0.043,,0.103,,,,,,0.32,,,,,0,0.017,0.022,0.037333333,0.103,0.32
16-10,,,,0.016,0.018,,,,,0.022,,,,0.329,0.049,,,0.043,,0.944,,,,,,0.32,,,,,0,0.017,0.022,0.140333333,0.944,0.32
16-11,,,,,0.018,,,,,0.022,,,,,0.052,,,0.043,,,,,,,,,,,,,0,0.018,0.022,0.0475,,
16-12,,,,0.057,0.02,,,,,0.022,,,,0.225,0.052,,,0.043,,0.386,,,,,,1.2,,,,,0,0.0385,0.022,0.106666667,0.386,1.2
16-13,,,,0.015,0.019,,,,,0.022,,,,0.019,0.05,,,0.043,,0.103,,,,,,0.319,,,,,0,0.017,0.022,0.037333333,0.103,0.319
16-14,,,,0.016,0.02,,,,,0.022,,,,0.019,0.05,,,0.043,,0.103,,,,,,0.319,,,,,0,0.018,0.022,0.037333333,0.103,0.319
16-15,,,,0.016,,,,,,0.022,,,,0.019,0.052,,,0.042,,0.102,,,,,,0.32,,,,,0,0.016,0.022,0.037666667,0.102,0.32
16-16,,,,0.15,,,,,,0.203,,,,0.324,0.05,,,0.041,,1.947,,,,,,,,,,,0,0.15,0.203,0.138333333,1.947,
16-17,,,,0.015,,,,,,0.195,,,,0.018,0.049,,,0.039,,0.102,,,,,,0.318,,,,,0,0.015,0.195,0.035333333,0.102,0.318
16-18,,,,0.015,,,,,,0.021,,,,0.175,0.048,,,0.037,,0.934,,,,,,0.318,,,,,0,0.015,0.021,0.086666667,0.934,0.318
16-19,,,,,0.018,,,,,0.021,,,,0.167,0.045,,,0.036,,,,,,,,,,,,,0,0.018,0.021,0.082666667,,
16-20,,,,0.057,,,,,,0.021,,,,0.166,0.045,,,0.665,,1.196,,,,,,1.191,,,,,0,0.057,0.021,0.292,1.196,1.191
16-21,,,,0.139,,,,,,0.186,,,,0.018,0.044,,,0.323,,0.099,,,,,,0.316,,,,,0,0.139,0.186,0.128333333,0.099,0.316
16-22,,,,,,,,,,,,,,0.166,,,,0.29,,0.915,,,,,,0.315,,,,,0,,,0.228,0.915,0.315
16-23,,,,0.06,,,,,,0.08,,,,0.447,0.044,,,0.033,,1.862,,,,,,2.922,,,,,0,0.06,0.08,0.174666667,1.862,2.922
17-00,,,,0.139,,,,,,0.02,,,,0.306,0.045,,,0.322,,1.715,,,,,,2.914,,,,,0,0.139,0.02,0.224333333,1.715,2.914
17-01,,,,0.015,,,,,,0.02,,,,0.648,0.044,,,0.034,,0.907,,,,,,3.15,,,,,0,0.015,0.02,0.242,0.907,3.15
17-02,,,,0.015,0.016,,,,,0.02,,,,0.158,0.044,,,0.033,,0.098,,,,,,0.315,,,,,0,0.0155,0.02,0.078333333,0.098,0.315
17-03,,,,0.015,0.015,,,,,0.02,,,,0.158,0.045,,,0.033,,0.099,,,,,,0.314,,,,,0,0.015,0.02,0.078666667,0.099,0.314
17-04,,,,0.015,,,,,,0.021,,,,0.314,0.044,,,0.034,,0.916,,,,,,0.314,,,,,0,0.015,0.021,0.130666667,0.916,0.314
17-05,,,,0.015,,,,,,0.02,,,,0.166,0.042,,,0.034,,0.924,,,,,,0.314,,,,,0,0.015,0.02,0.080666667,0.924,0.314
17-06,,,,0.015,,,,,,0.021,,,,0.018,0.044,,,0.034,,0.099,,,,,,0.315,,,,,0,0.015,0.021,0.032,0.099,0.315
17-07,,,,0.015,,,,,,0.02,,,,0.017,0.045,,,0.034,,0.099,,,,,,0.314,,,,,0,0.015,0.02,0.032,0.099,0.314
17-08,,,,0.015,,,,,,0.02,,,,0.157,0.044,,,0.034,,0.916,,,,,,0.314,,,,,0,0.015,0.02,0.078333333,0.916,0.314
17-09,,,,0.015,,,,,,0.186,,,,0.306,0.042,,,0.034,,0.916,,,,,,2.904,,,,,0,0.015,0.186,0.127333333,0.916,2.904
18-17,,,,0.13,,,,,,0.02,,,,0.017,0.037,,,0.023,,0.888,,,,,,2.822,,,,,,0.13,0.02,0.025666667,0.888,2.822
18-18,,,,0.015,,,,,,0.02,,,,0.149,0.038,,,0.023,,0.88,,,,,,0.304,,,,,0,0.015,0.02,0.07,0.88,0.304
18-19,,,,0.014,,,,,,0.02,,,,0.017,0.036,,,0.023,,0.095,,,,,,0.303,,,,,0,0.014,0.02,0.025333333,0.095,0.303
18-20,,,,0.015,,,,,,0.02,,,,0.017,0.036,,,0.023,,0.094,,,,,,0.303,,,,,0,0.015,0.02,0.025333333,0.094,0.303
18-21,,,,0.015,,,,,,0.02,,,,,0.035,,,0.022,,0.093,,,,,,0.302,,,,,0,0.015,0.02,0.0285,0.093,0.302
18-22,,,,0.014,,,,,,0.02,,,,0.588,0.033,,,0.022,,0.093,,,,,,0.301,,,,,0,0.014,0.02,0.214333333,0.093,0.301
18-23,,,,0.014,,,,,,0.02,,,,0.28,0.032,,,0.022,,0.092,,,,,,0.3,,,,,0,0.014,0.02,0.111333333,0.092,0.3
19-00,,,,0.014,,,,,,0.019,,,,,0.032,,,0.022,,2.369,,,,,,0.3,,,,,0,0.014,0.019,0.027,2.369,0.3
19-01,,,,0.014,,,,,,0.019,,,,0.465,0.034,,,0.022,,1.627,,,,,,0.3,,,,,0,0.014,0.019,0.173666667,1.627,0.3
19-02,,,,0.13,,,,,,0.176,,,,0.421,0.033,,,0.212,,0.852,,,,,,2.782,,,,,0,0.13,0.176,0.222,0.852,2.782
19-03,,,,0.014,,,,,,0.02,,,,1.072,0.032,,,0.022,,3.938,,,,,,2.857,,,,,0,0.014,0.02,0.375333333,3.938,2.857
19-04,,,,0.138,,,,,,0.176,,,,0.833,0.033,,,0.022,,3.162,,,,,,2.774,,,,,0,0.138,0.176,0.296,3.162,2.774
19-05,,,,0.014,,,,,,0.02,,,,,0.032,,,0.022,,,,,,,,0.299,,,,,0,0.014,0.02,0.027,,0.299
19-06,,,,0.13,,,,,,0.185,,,,0.861,0.033,,,0.022,,0.349,,,,,,2.766,,,,,0,0.13,0.185,0.305333333,0.349,2.766
19-07,,,,0.014,,,,,,0.02,,,,0.544,0.033,,,0.022,,1.636,,,,,,2.766,,,,,0,0.014,0.02,0.199666667,1.636,2.766
19-08,,,,0.014,,,,,,0.02,,,,0.148,0.035,,,0.023,,0.094,,,,,,0.299,,,,,0,0.014,0.02,0.068666667,0.094,0.299
19-09,,,,0.014,,,,,,0.02,,,,,0.033,,,0.023,,,,,,,,0.299,,,,,0,0.014,0.02,0.028,,0.299
19-10,,,,0.014,,,,,,0.02,,,,0.06,0.036,,,0.023,,0.371,,,,,,0.299,,,,,0,0.014,0.02,0.039666667,0.371,0.299
19-11,,,,0.014,,,,,,0.02,,,,,0.037,,,0.023,,0.095,,,,,,0.299,,,,,0,0.014,0.02,0.03,0.095,0.299
19-12,,,,0.014,,,,,,0.02,,,,0.2,0.037,,,0.023,,0.878,,,,,,0.299,,,,,0,0.014,0.02,0.086666667,0.878,0.299
19-13,,,,0.014,,,,,,0.02,,,,0.148,0.035,,,0.023,,0.095,,,,,,0.299,,,,,0.9,0.014,0.02,0.068666667,0.095,0.299
19-14,,,,0.138,,,,,,0.185,,,,0.148,0.035,,,0.402,,0.095,,,,,,0.299,,,,,0,0.138,0.185,0.195,0.095,0.299
19-15,,,,0.014,,,,,,0.176,,,,0.157,0.037,,,0.022,,0.87,,,,,,0.298,,,,,0,0.014,0.176,0.072,0.87,0.298
19-16,,,,0.014,,,,,,0.176,,,,0.016,0.036,,,0.022,,0.094,,,,,,0.298,,,,,0,0.014,0.176,0.024666667,0.094,0.298
19-17,,,,0.014,,,,,,0.185,0.015,,,0.148,0.032,,,0.022,,0.869,,,,,,0.298,,,,,0,0.014,0.1,0.067333333,0.869,0.298
19-18,,,,0.014,,,,,,0.02,,,,0.016,0.033,,,0.204,,0.093,,,,,,0.297,,,,,0,0.014,0.02,0.084333333,0.093,0.297
19-19,,,,0.014,,,,,,0.019,,,,0.016,0.033,,,0.021,,0.092,,,,,,0.296,,,,,0,0.014,0.019,0.023333333,0.092,0.296
19-20,,,,0.014,,,,,,0.019,,,,0.148,0.03,,,0.021,,0.092,,,,,,0.296,,,,,0,0.014,0.019,0.066333333,0.092,0.296
19-21,,,,0.014,,,,,,0.019,,,,0.28,0.033,,,0.021,,0.842,,,,,,0.296,,,,,0,0.014,0.019,0.111333333,0.842,0.296
19-22,,,,0.014,,,,,,0.019,,,,0.412,0.03,,,0.021,,0.091,,,,,,0.296,,,,,0,0.014,0.019,0.154333333,0.091,0.296
19-23,,,,0.014,,,,,,0.019,,,,0.016,0.029,,,0.02,,0.09,,,,,,0.295,,,,,0,0.014,0.019,0.021666667,0.09,0.295
20-00,,,,0.138,,,,,,0.176,,,,0.148,0.028,,,0.021,,0.09,,,,,,2.72,,,,,0,0.138,0.176,0.065666667,0.09,2.72
20-01,,,,0.14,,,,,,0.176,,,,,0.03,,,0.21,,,,,,,,,,,,,0,0.14,0.176,0.12,,
20-02,,,,0.014,,,,,,0.176,,,,0.192,0.029,,,0.021,,0.341,,,,,,1.103,,,,,0,0.014,0.176,0.080666667,0.341,1.103
20-03,,,,0.014,,,,,,0.019,,,,,0.028,,,0.021,,0.842,,,,,,0.295,,,,,0,0.014,0.019,0.0245,0.842,0.295
20-04,,,,0.014,,,,,,0.176,,,,0.324,0.03,,,0.021,,1.593,,,,,,0.294,,,,,0,0.014,0.176,0.125,1.593,0.294
20-05,,,,0.014,,,,,,0.019,,,,0.016,,,,0.021,,0.092,,,,,,0.295,,,,,0,0.014,0.019,0.0185,0.092,0.295
20-06,,,,0.014,,,,,,0.019,,,,0.676,0.03,,,0.021,,1.61,,,,,,2.737,,,,,0,0.014,0.019,0.242333333,1.61,2.737
20-07,,,,0.014,,,,,,0.019,,,,0.28,0.032,,,0.021,,0.092,,,,,,0.295,,,,,0,0.014,0.019,0.111,0.092,0.295
20-08,,,,0.014,,,,,,0.019,,,,0.016,0.033,,,0.021,,0.092,,,,,,0.294,,,,,0,0.014,0.019,0.023333333,0.092,0.294
20-09,,,,0.13,,,,,,0.176,,,,0.148,0.032,,,0.021,,0.092,,,,,,2.72,,,,,0,0.13,0.176,0.067,0.092,2.72
20-10,,,,0.014,,,,,,0.019,,,,0.148,0.032,,,0.021,,0.092,,,,,,0.294,,,,,0,0.014,0.019,0.067,0.092,0.294
20-11,,,,0.014,,,,,,0.019,,,,0.016,0.031,,,0.021,,0.092,,,,,,0.294,,,,,0,0.014,0.019,0.022666667,0.092,0.294
20-12,,,,0.014,,,,,,0.019,,,,0.016,0.03,,,0.195,,0.093,,,,,,0.294,,,,,0.2,0.014,0.019,0.080333333,0.093,0.294
20-13,,,,0.014,,,,,,0.019,,,,0.148,0.032,,,0.021,,0.093,,,,,,0.294,,,,,0,0.014,0.019,0.067,0.093,0.294
20-14,,,,0.014,,,,,,0.019,,,,0.148,0.03,,,0.021,,0.093,,,,,,0.293,,,,,0,0.014,0.019,0.066333333,0.093,0.293
20-15,,,,0.13,,,,,,0.176,,,,0.28,0.031,,,0.021,,0.852,,,,,,2.711,,,,,0,0.13,0.176,0.110666667,0.852,2.711
20-16,,,,0.014,,,,,,0.019,,,,0.148,0.03,,,0.021,,0.092,,,,,,0.293,,,,,0,0.014,0.019,0.066333333,0.092,0.293
20-17,,,,0.014,,,,,,0.019,,,,0.016,0.03,,,0.02,,0.091,,,,,,0.292,,,,,0,0.014,0.019,0.022,0.091,0.292
20-18,,,,0.014,,,,,,0.019,,,,,0.028,,,0.02,,,,,,,,,,,,,0,0.014,0.019,0.024,,
20-19,,,,0.126,,,,,,0.327,,,,,0.03,,,0.02,,,,,,,,3.422,,,,,0,0.126,0.327,0.025,,3.422
20-20,,,,0.014,,,,,,0.019,,,,0.588,0.029,,,0.02,,1.793,,,,,,2.682,,,,,0,0.014,0.019,0.212333333,1.793,2.682
20-21,,,,0.126,,,,,,0.171,,,,0.28,0.026,,,0.019,,0.087,,,,,,2.618,,,,,0,0.126,0.171,0.108333333,0.087,2.618
20-22,,,,0.014,,,,,,0.019,,,,0.651,0.028,,,,,2.958,,,,,,2.665,,,,,0,0.014,0.019,0.3395,2.958,2.665
20-23,,,,0.014,,,,,,0.019,,,,0.659,0.028,,,0.074,,0.087,,,,,,0.289,,,,,0,0.014,0.019,0.253666667,0.087,0.289
21-00,,,,0.014,,,,,,0.019,,,,0.148,0.027,,,0.019,,0.805,,,,,,2.665,,,,,0,0.014,0.019,0.064666667,0.805,2.665
21-01,,,,,,,,,,,,,,0.016,0.028,,,0.02,,0.087,,,,,,,,,,,0,,,0.021333333,0.087,
21-02,,,,0.053,,,,,,0.071,,,,0.016,0.027,,,0.019,,0.087,,,,,,1.083,,,,,0,0.053,0.071,0.020666667,0.087,1.083
21-03,,,,0.014,,,,,,0.019,,,,0.016,0.028,,,0.02,,0.087,,,,,,0.288,,,,,0,0.014,0.019,0.021333333,0.087,0.288
21-04,,,,0.13,,,,,,0.019,,,,0.016,0.026,,,0.02,,0.805,,,,,,2.656,,,,,0,0.13,0.019,0.020666667,0.805,2.656
21-05,,,,0.13,,,,,,0.176,,,,0.148,0.028,,,0.02,,0.088,,,,,,0.288,,,,,0,0.13,0.176,0.065333333,0.088,0.288
21-06,,,,0.13,,,,,,0.019,,,,0.016,0.028,,,0.02,,0.814,,,,,,2.647,,,,,0,0.13,0.019,0.021333333,0.814,2.647
21-07,,,,0.014,,,,,,0.019,,,,0.016,0.027,,,0.019,,0.088,,,,,,0.287,,,,,0,0.014,0.019,0.020666667,0.088,0.287
21-08,,,,0.014,,,,,,0.019,,,,0.016,0.026,,,0.02,,0.088,,,,,,0.287,,,,,0,0.014,0.019,0.020666667,0.088,0.287
21-09,,,,0.014,,,,,,0.019,,,,0.016,0.027,,,0.02,,0.088,,,,,,0.288,,,,,0,0.014,0.019,0.021,0.088,0.288
21-10,,,,0.014,,,,,,0.019,,,,0.016,0.027,,,0.02,,0.089,,,,,,0.287,,,,,0,0.014,0.019,0.021,0.089,0.287
21-11,,,,0.014,,,,,,0.019,,,,0.016,0.028,,,0.02,,0.089,,,,,,0.287,,,,,0,0.014,0.019,0.021333333,0.089,0.287
21-12,,,,0.014,,,,,,0.019,,,,0.016,0.028,,,0.02,,0.089,,,,,,0.287,,,,,0,0.014,0.019,0.021333333,0.089,0.287
21-13,,,,0.014,0.018,,,,,0.019,,,,0.016,0.027,,,0.185,,0.089,,,,,,0.287,,,,,0,0.016,0.019,0.076,0.089,0.287
21-14,,,,0.014,,,,,,0.019,,,,0.016,0.026,,,0.02,,0.089,,,,,,0.287,,,,,0,0.014,0.019,0.020666667,0.089,0.287
21-15,,,,0.014,,,,,,0.019,,,,0.016,0.026,,,0.02,,0.089,,,,,,0.286,,,,,0,0.014,0.019,0.020666667,0.089,0.286
21-16,,,,0.014,,,,,,0.019,,,,0.016,0.025,,,0.019,,0.089,,,,,,0.286,,,,,0,0.014,0.019,0.02,0.089,0.286
21-17,,,,0.014,,,,,,0.019,,,,0.016,0.028,,,0.176,,0.088,,,,,,0.285,,,,,0,0.014,0.019,0.073333333,0.088,0.285
21-18,,,,0.014,,,,,,0.019,,,,0.016,0.028,,,0.019,,0.087,,,,,,0.285,,,,,0,0.014,0.019,0.021,0.087,0.285
21-19,,,,0.014,,,,,,0.019,,,,0.015,0.027,,,0.019,,0.086,,,,,,0.284,,,,,0,0.014,0.019,0.020333333,0.086,0.284
21-20,,,,0.014,,,,,,0.019,,,,0.015,0.025,,,0.019,,0.085,,,,,,0.283,,,,,0,0.014,0.019,0.019666667,0.085,0.283
21-21,,,,0.014,,,,,,0.018,,,,0.015,0.024,,,0.019,,0.085,,,,,,0.283,,,,,0,0.014,0.018,0.019333333,0.085,0.283
21-22,,,,0.014,,,,,,0.019,,,,0.015,0.025,,,0.019,,0.084,,,,,,0.281,,,,,0,0.014,0.019,0.019666667,0.084,0.281
21-23,,,,0.014,,,,,,0.019,0.01,,,0.634,0.026,,,0.324,,2.351,,,,,,4.918,,,,,0,0.014,0.0145,0.328,2.351,4.918
22-00,,,,0.014,,,,,,0.018,,,,0.015,0.024,,,0.175,,0.083,,,,,,0.281,,,,,0,0.014,0.018,0.071333333,0.083,0.281
22-01,,,,0.129,,,,,,0.167,,,,,0.026,,,0.019,,0.083,,,,,,2.59,,,,,0,0.129,0.167,0.0225,0.083,2.59
22-02,,,,0.014,,,,,,0.018,,,,,0.025,,,0.019,,1.439,,,,,,4.832,,,,,0,0.014,0.018,0.022,1.439,4.832
22-03,,,,0.014,,,,,,0.166,,,,0.424,0.025,,,0.019,,1.487,,,,,,0.281,,,,,0,0.014,0.166,0.156,1.487,0.281
22-04,,,,0.014,,,,,,0.018,,,,0.139,0.024,,,0.019,,0.085,,,,,,0.28,,,,,0,0.014,0.018,0.060666667,0.085,0.28
22-05,,,,0.014,,,,,,0.018,,,,0.139,0.025,,,0.019,,0.778,,,,,,0.28,,,,,0,0.014,0.018,0.061,0.778,0.28
22-06,,,,0.13,,,,,,0.167,,,,,0.025,,,0.019,,,,,,,,0.28,,,,,0,0.13,0.167,0.022,,0.28
22-07,,,,0.121,,,,,,0.167,,,,0.557,0.025,,,0.019,,1.02,,,,,,4.883,,,,,0,0.121,0.167,0.200333333,1.02,4.883
22-08,,,,0.014,0.017,,,,,0.018,,,,0.147,0.025,,,0.176,,0.787,,,,,,0.28,,,,,0,0.0155,0.018,0.116,0.787,0.28
22-09,,,,0.13,,,,,,0.167,,,,0.139,0.025,,,0.019,,0.085,,,,,,0.279,,,,,0,0.13,0.167,0.061,0.085,0.279
22-10,,,,0.014,,,,,,0.018,,,,0.139,0.024,,,0.019,,0.795,,,,,,0.28,,,,,0,0.014,0.018,0.060666667,0.795,0.28
22-11,,,,0.014,,,,,,0.018,,,,0.015,0.025,,,0.019,,0.086,,,,,,0.279,,,,,0,0.014,0.018,0.019666667,0.086,0.279
22-12,,,,0.13,,,,,,0.175,,,,0.387,0.026,,,0.019,,1.497,,,,,,2.589,,,,,0,0.13,0.175,0.144,1.497,2.589
22-13,,,,0.014,,,,,,0.316,0.018,,,0.395,0.024,,,0.019,,1.505,,,,,,0.279,,,,,0.3,0.014,0.167,0.146,1.505,0.279
22-14,,,,0.014,,,,,,0.018,,,,0.015,0.026,,,0.019,,0.086,,,,,,0.279,,,,,0,0.014,0.018,0.02,0.086,0.279
22-15,,,,0.014,,,,,,0.019,,,,0.015,0.025,,,0.181,,0.086,,,,,,0.279,,,,,0,0.014,0.019,0.073666667,0.086,0.279
22-16,,,,0.014,,,,,,0.018,,,,,0.022,,,0.019,,0.086,,,,,,0.277,,,,,0,0.014,0.018,0.0205,0.086,0.277
22-17,,,,,,,,,,,,,,0.056,,,,0.018,,0.794,,,,,,2.562,,,,,0,,,0.037,0.794,2.562
22-18,,,,0.164,,,,,,0.214,,,,0.386,0.022,,,0.175,,2.154,,,,,,0.276,,,,,0,0.164,0.214,0.194333333,2.154,0.276
22-19,,,,0.014,,,,,,0.018,,,,0.262,0.022,,,0.018,,0.083,,,,,,0.274,,,,,0,0.014,0.018,0.100666667,0.083,0.274
22-20,,,,0.014,,,,,,0.018,,,,,0.022,,,0.017,,2.12,,,,,,0.273,,,,,0,0.014,0.018,0.0195,2.12,0.273
22-21,,,,0.014,,,,,,0.018,,,,0.899,0.025,,,0.017,,2.74,,,,,,2.5,,,,,0,0.014,0.018,0.313666667,2.74,2.5
22-22,,,,0.245,,,,,,0.158,,,,0.501,0.023,,,0.018,,2.086,,,,,,,,,,,0,0.245,0.158,0.180666667,2.086,
22-23,,,,0.014,,,,,,0.018,,,,0.138,0.022,,,0.158,,0.08,,,,,,0.269,,,,,0,0.014,0.018,0.106,0.08,0.269
23-00,,,,0.014,,,,,,0.018,,,,0.51,0.022,,,0.017,,1.408,,,,,,0.267,,,,,0,0.014,0.018,0.183,1.408,0.267
23-01,,,,,,,,,,0.323,,,,0.386,0.022,,,0.018,,,,,,,,,,,,,0,,0.323,0.142,,
23-02,,,,0.052,,,,,,0.018,,,,,0.023,,,0.018,,0.972,,,,,,1.001,,,,,0,0.052,0.018,0.0205,0.972,1.001
23-03,,,,0.014,,,,,,0.018,,,,,0.024,,,0.018,,,,,,,,,,,,,0,0.014,0.018,0.021,,
23-04,,,,0.13,,,,,,0.166,,,,0.056,0.022,,,0.018,,0.964,,,,,,3.189,,,,,0,0.13,0.166,0.032,0.964,3.189
23-05,,,,0.014,,,,,,0.018,,,,0.139,0.021,,,0.017,,0.741,,,,,,0.265,,,,,0,0.014,0.018,0.059,0.741,0.265
23-06,,,,0.014,,,,,,0.018,,,,0.015,0.022,,,0.018,,0.081,,,,,,0.265,,,,,0,0.014,0.018,0.018333333,0.081,0.265
23-07,,,,0.014,,,,,,0.018,,,,0.014,0.022,,,0.018,,0.082,,,,,,0.265,,,,,0,0.014,0.018,0.018,0.082,0.265
23-08,,,,0.014,,,,,,0.018,,,,0.015,0.022,,,0.018,,0.081,,,,,,0.264,,,,,0.4,0.014,0.018,0.018333333,0.081,0.264
23-09,,,,0.014,,,,,,0.018,,,,0.015,0.022,,,0.018,,0.082,,,,,,0.265,,,,,0.7,0.014,0.018,0.018333333,0.082,0.265
23-10,,,,0.014,,,,,,0.018,,,,0.015,0.021,,,0.018,,0.082,,,,,,0.265,,,,,1,0.014,0.018,0.018,0.082,0.265
23-11,,,,0.014,,,,,,0.018,,,,0.139,0.022,,,0.018,,0.082,,,,,,0.264,,,,,0,0.014,0.018,0.059666667,0.082,0.264
23-12,,,,0.014,,,,,,0.018,,,,,0.023,,,0.018,,,,,,,,4.636,,,,,0.2,0.014,0.018,0.0205,,4.636
23-13,,,,0.296,,,,,,0.338,,,,0.415,0.022,,,0.166,,1.953,,,,,,4.675,,,,,0,0.296,0.338,0.201,1.953,4.675
23-14,,,,0.014,,,,,,0.018,,,,0.266,0.021,,,0.018,,1.43,,,,,,4.546,,,,,0,0.014,0.018,0.101666667,1.43,4.546
23-15,,,,0.13,,,,,,0.018,,,,0.015,0.021,,,0.017,,0.759,,,,,,2.424,,,,,0,0.13,0.018,0.017666667,0.759,2.424
23-16,,,,,,,,,,0.018,,,,0.386,0.022,,,0.018,,,,,,,,,,,,,0,,0.018,0.142,,
23-17,,,,0.053,,,,,,0.018,,,,0.014,0.022,,,0.018,,0.311,,,,,,0.985,,,,,0,0.053,0.018,0.018,0.311,0.985
23-18,,,,0.129,,,,,,0.166,,,,0.015,0.023,,,0.017,,0.082,,,,,,2.405,,,,,0,0.129,0.166,0.018333333,0.082,2.405
23-19,,,,0.014,,,,,,0.018,,,,0.493,0.022,,,0.017,,0.741,,,,,,0.259,,,,,0,0.014,0.018,0.177333333,0.741,0.259
23-20,,,,0.129,,,,,,0.018,,,,0.13,0.02,,,0.017,,0.74,,,,,,2.378,,,,,0,0.129,0.018,0.055666667,0.74,2.378
23-21,,,,0.129,,,,,,0.166,,,,0.997,0.019,,,0.017,,1.383,,,,,,0.256,,,,,0,0.129,0.166,0.344333333,1.383,0.256
23-22,,,,0.014,,,,,,0.017,,,,0.246,0.02,,,0.017,,1.382,,,,,,2.359,,,,,0,0.014,0.017,0.094333333,1.382,2.359
23-23,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.017,,0.079,,,,,,0.255,,,,,0,0.014,0.017,0.017,0.079,0.255
24-00,,,,0.014,,,,,,0.017,,,,0.015,0.02,,,0.017,,0.079,,,,,,0.254,,,,,0,0.014,0.017,0.017333333,0.079,0.254
24-01,,,,0.014,,,,,,0.017,,,,,0.02,,,0.017,,,,,,,,0.254,,,,,0,0.014,0.017,0.0185,,0.254
24-02,,,,0.014,,,,,,0.018,,,,0.292,0.019,,,0.017,,1.6,,,,,,0.254,,,,,0,0.014,0.018,0.109333333,1.6,0.254
24-03,,,,0.014,,,,,,0.017,,,,0.378,0.02,,,0.017,,2.043,,,,,,2.279,,,,,0,0.014,0.017,0.138333333,2.043,2.279
24-04,,,,0.014,,,,,,0.017,,,,0.015,0.019,,,0.017,,0.079,,,,,,0.254,,,,,0,0.014,0.017,0.017,0.079,0.254
24-05,,,,0.121,,,,,,0.158,0.015,,,0.369,0.019,,,0.017,,2.051,,,,,,2.341,,,,,0,0.121,0.0865,0.135,2.051,2.341
24-06,,,,0.014,,,,,,0.017,,,,0.015,0.018,,,0.017,,0.08,,,,,,0.253,,,,,0,0.014,0.017,0.016666667,0.08,0.253
