DAY_HOUR,H_M1005,A_M1005,H_M2005,A_M2005,H_M3005,A_M3005,H_M1010,A_M1010,H_M2010,A_M2010,H_M3010,A_M3010,H_M1020,A_M1020,H_M2020,A_M2020,H_M3020,A_M3020,H_M1050,A_M1050,H_M2050,A_M2050,H_M3050,A_M3050,H_M1100,A_M1100,H_M2100,A_M2100,H_M3100,A_M3100,P_OFFICIAL,MEAN_M_5,MEAN_M_10,MEAN_M_20,MEAN_M_50,MEAN_M_100
14-21,,,,0.141,,,,,,0.145,0.118,,,0.186,0.138,,,0.191,,0.373,,,,,,0.335,,,,,0,0.141,0.1315,0.171666667,0.373,0.335
14-22,,,,0.141,,,,,,0.145,0.117,,,0.186,0.138,,,0.19,,0.372,,,,,,0.335,,,,,0,0.141,0.131,0.171333333,0.372,0.335
14-23,,,,0.141,,,,,,0.145,,,,0.186,0.139,,,1.749,,0.371,,,,,,0.335,,,,,0,0.141,0.145,0.691333333,0.371,0.335
15-00,,,,0.141,,,,,,0.145,,,,0.186,0.138,,,0.19,,0.37,,,,,,0.335,,,,,0,0.141,0.145,0.171333333,0.37,0.335
15-01,,,,1.313,,,,,,1.341,0.119,,,0.186,0.138,,,0.19,,0.369,,,,,,0.335,,,,,0,1.313,0.73,0.171333333,0.369,0.335
15-02,,,,0.142,,,,,,0.145,0.119,,,0.186,0.138,,,0.19,,0.369,,,,,,0.335,,,,,0,0.142,0.132,0.171333333,0.369,0.335
15-03,,,,0.142,,,,,,0.145,,,,0.186,0.139,,,0.19,,0.368,,,,,,0.335,,,,,0,0.142,0.145,0.171666667,0.368,0.335
15-04,,,,0.143,,,,,,0.145,0.123,,,0.186,0.139,,,0.19,,0.368,,,,,,0.335,,,,,0,0.143,0.134,0.171666667,0.368,0.335
15-05,,,,0.143,,,,,,0.145,0.122,,,0.186,0.138,,,0.19,,0.367,,,,,,0.335,,,,,0,0.143,0.1335,0.171333333,0.367,0.335
15-06,,,,0.143,,,,,,0.145,0.122,,,0.186,0.137,,,0.19,,0.367,,,,,,0.335,,,,,0,0.143,0.1335,0.171,0.367,0.335
15-07,,,,0.144,,,,,,0.145,0.122,,,0.187,0.138,,,0.19,,0.366,,,,,,0.335,,,,,0,0.144,0.1335,0.171666667,0.366,0.335
15-08,,,,0.144,,,,,,0.146,0.121,,,0.186,0.138,,,0.19,,0.366,,,,,,0.335,,,,,0,0.144,0.1335,0.171333333,0.366,0.335
15-09,,,,0.144,,,,,,0.146,0.12,,,0.186,0.14,,,0.19,,0.366,,,,,,0.335,,,,,0,0.144,0.133,0.172,0.366,0.335
15-10,,,,0.144,,,,,,0.146,,,,0.187,0.138,,,0.19,,0.365,,,,,,0.335,,,,,0,0.144,0.146,0.171666667,0.365,0.335
15-11,,,,0.144,,,,,,0.146,,,,0.185,0.138,,,0.19,,0.365,,,,,,0.335,,,,,0,0.144,0.146,0.171,0.365,0.335
15-12,,,,0.144,,,,,,0.146,,,,1.729,0.138,,,0.189,,0.365,,,,,,0.335,,,,,0,0.144,0.146,0.685333333,0.365,0.335
15-13,,,,0.144,,,,,,0.146,,,,1.67,0.138,,,0.19,,3.267,,,,,,0.335,,,,,0,0.144,0.146,0.666,3.267,0.335
15-14,,,,0.144,,,,,,0.146,,,,0.186,0.137,,,0.189,,0.364,,,,,,0.335,,,,,0,0.144,0.146,0.170666667,0.364,0.335
15-15,,,,0.143,,,,,,0.145,,,,1.712,0.137,,,0.189,,3.367,,,,,,0.335,,,,,0,0.143,0.145,0.679333333,3.367,0.335
15-16,,,,0.141,,,,,,0.144,,,,0.183,0.137,,,0.188,,0.363,,,,,,0.335,,,,,0,0.141,0.144,0.169333333,0.363,0.335
15-17,,,,0.14,,,,,,0.144,,,,0.182,0.135,,,0.187,,0.363,,,,,,0.335,,,,,0,0.14,0.144,0.168,0.363,0.335
15-18,,,,0.139,,,,,,0.143,,,,0.181,0.136,,,0.187,,0.362,,,,,,0.335,,,,,0,0.139,0.143,0.168,0.362,0.335
15-19,,,,0.138,,,,,,0.143,,,,0.18,0.134,,,0.186,,0.361,,,,,,0.335,,,,,0,0.138,0.143,0.166666667,0.361,0.335
15-20,,,,1.247,,,,,,1.274,0.112,,,1.665,0.135,,,1.72,,3.339,,,,,,3.099,,,,,0,1.247,0.693,1.173333333,3.339,3.099
15-21,,,,0.138,,,,,,0.141,,,,1.714,0.134,,,1.702,,3.42,,,,,,0.335,,,,,0,0.138,0.141,1.183333333,3.42,0.335
15-22,,,,0.138,,,,,,0.141,0.11,,,1.799,0.132,,,1.83,,3.321,,,,,,0.335,,,,,0,0.138,0.1255,1.253666667,3.321,0.335
15-23,,,,0.137,,,,,,0.141,0.111,,,0.179,0.134,,,0.183,,0.358,,,,,,0.335,,,,,0,0.137,0.126,0.165333333,0.358,0.335
16-00,,,,0.138,,,,,,0.141,0.115,,,3.149,0.134,,,0.182,,3.22,,,,,,0.335,,,,,0,0.138,0.128,1.155,3.22,0.335
16-01,,,,0.138,,,,,,0.141,,,,1.655,0.131,,,0.183,,0.357,,,,,,0.335,,,,,0,0.138,0.141,0.656333333,0.357,0.335
16-02,,,,0.138,,,,,,,,,,0.18,,,,0.182,,0.356,,,,,,0.334,,,,,0,0.138,,0.181,0.356,0.334
16-03,,,,1.38,,,,,,0.529,,,,3.116,0.131,,,0.182,,,,,,,,,,,,,0,1.38,0.529,1.143,,
16-04,,,,0.139,,,,,,0.141,0.113,,,0.179,0.132,,,0.182,,0.354,,,,,,0.335,,,,,0,0.139,0.127,0.164333333,0.354,0.335
16-05,,,,1.286,,,,,,2.468,,,,3.124,0.132,,,0.182,,3.53,,,,,,0.335,,,,,0,1.286,2.468,1.146,3.53,0.335
16-06,,,,0.139,,,,,,0.142,0.117,,,1.657,0.132,,,0.182,,0.353,,,,,,0.335,,,,,0,0.139,0.1295,0.657,0.353,0.335
16-07,,,,1.286,,,,,,0.142,,,,0.179,0.132,,,0.182,,3.256,,,,,,3.099,,,,,0,1.286,0.142,0.164333333,3.256,3.099
16-08,,,,0.139,,,,,,1.411,,,,0.179,0.134,,,0.183,,0.352,,,,,,0.335,,,,,0,0.139,1.411,0.165333333,0.352,0.335
16-09,,,,0.139,,,,,,0.142,0.115,,,0.179,0.132,,,0.183,,0.351,,,,,,0.335,,,,,0,0.139,0.1285,0.164666667,0.351,0.335
16-10,,,,0.139,,,,,,0.142,0.115,,,3.141,0.133,,,0.183,,3.246,,,,,,3.082,,,,,0,0.139,0.1285,1.152333333,3.246,3.082
16-11,,,,0.139,,,,,,0.142,0.114,,,0.18,0.133,,,1.684,,0.35,,,,,,0.335,,,,,0,0.139,0.128,0.665666667,0.35,0.335
16-12,,,,0.139,,,,,,0.143,0.115,,,1.714,0.132,,,0.182,,3.324,,,,,,3.191,,,,,0,0.139,0.129,0.676,3.324,3.191
16-13,,,,0.139,,,,,,0.142,0.114,,,0.179,0.132,,,0.183,,0.348,,,,,,0.335,,,,,0,0.139,0.128,0.164666667,0.348,0.335
16-14,,,,0.139,,,,,,0.142,0.116,,,1.615,0.132,,,0.182,,0.347,,,,,,0.335,,,,,0,0.139,0.129,0.643,0.347,0.335
16-15,,,,0.139,,,,,,0.142,0.117,,,0.179,0.132,,,0.182,,0.347,,,,,,0.335,,,,,0,0.139,0.1295,0.164333333,0.347,0.335
16-16,,,,0.139,,,,,,0.142,0.115,,,4.609,0.131,,,0.182,,3.192,,,,,,0.335,,,,,0,0.139,0.1285,1.640666667,3.192,0.335
16-17,,,,,,,,,,,0.113,,,,0.132,,,0.181,,,,,,,,,,,,,0,,0.113,0.1565,,
16-18,,,,0.517,,,,,,0.531,,,,2.084,0.13,,,0.181,,4.041,,,,,,3.92,,,,,0,0.517,0.531,0.798333333,4.041,3.92
16-19,,,,1.258,,,,,,1.303,,,,1.645,0.13,,,0.18,,3.173,,,,,,3.107,,,,,0,1.258,1.303,0.651666667,3.173,3.107
16-20,,,,0.136,,,,,,0.139,,,,3.088,0.13,,,0.179,,,,,,,,3.099,,,,,0,0.136,0.139,1.132333333,,3.099
16-21,,,,2.342,,,,,,1.247,,,,3.128,0.129,,,0.179,,,,,,,,3.099,,,,,0,2.342,1.247,1.145333333,,3.099
16-22,,,,,,,,,,,,,,3.063,0.129,,,1.647,,3.146,,,,,,,,,,,0,,,1.613,3.146,
16-23,,,,2.746,,,,,,1.651,,,,,0.13,,,1.646,,,,,,,,,,,,,0,2.746,1.651,0.888,,
17-00,,,,0.136,0.1,,,,,0.138,,,,0.698,0.129,,,0.178,,1.268,,,,,,0.335,,,,,0,0.118,0.138,0.335,1.268,0.335
17-01,,,,0.136,,,,,,1.277,,,,4.515,0.128,,,,,3.117,,,,,,3.09,,,,,0,0.136,1.277,2.3215,3.117,3.09
17-02,,,,0.136,,,,,,0.139,0.111,,,1.62,0.127,,,0.671,,0.336,,,,,,0.335,,,,,0,0.136,0.125,0.806,0.336,0.335
17-03,,,,,,,,,,,,,,1.628,0.128,,,1.638,,0.335,,,,,,,,,,,0,,,1.131333333,0.335,
17-04,,,,0.514,,,,,,0.527,0.11,,,0.176,0.128,,,0.178,,0.334,,,,,,1.256,,,,,0,0.514,0.3185,0.160666667,0.334,1.256
17-05,,,,1.379,,,,,,0.139,0.113,,,0.176,0.128,,,0.178,,3.08,,,,,,3.099,,,,,0,1.379,0.126,0.160666667,3.08,3.099
17-06,,,,0.137,,,,,,0.14,0.115,,,1.627,0.128,,,0.178,,3.08,,,,,,0.335,,,,,0,0.137,0.1275,0.644333333,3.08,0.335
17-07,,,,0.137,,,,,,0.139,0.114,,,0.176,0.129,,,0.178,,0.332,,,,,,0.335,,,,,0,0.137,0.1265,0.161,0.332,0.335
17-08,,,,0.137,,,,,,0.14,0.114,,,0.176,0.129,,,0.178,,0.331,,,,,,0.335,,,,,0,0.137,0.127,0.161,0.331,0.335
17-09,,,,0.138,,,,,,0.14,0.112,,,0.176,0.13,,,0.178,,0.331,,,,,,0.335,,,,,0,0.138,0.126,0.161333333,0.331,0.335
17-10,,,,0.138,,,,,,0.14,,,,0.176,0.13,,,1.655,,0.331,,,,,,0.335,,,,,0,0.138,0.14,0.653666667,0.331,0.335
17-11,,,,0.138,,,,,,0.14,,,,0.176,0.128,,,0.178,,0.33,,,,,,0.335,,,,,0,0.138,0.14,0.160666667,0.33,0.335
17-12,,,,,,,,,,,,,,3.096,,,,3.098,,,,,,,,3.098,,,,,0,,,3.097,,3.098
17-13,,,,,,,,,,1.683,,,,1.628,0.129,,,0.178,,,,,,,,,,,,,0,,1.683,0.645,,
17-14,,,,,,,,,,,,,,,,,,0.178,,,,,,,,4.02,,,,,0,,,0.178,,4.02
17-15,,,,2.777,,,,,,1.677,,,,,0.128,,,0.177,,,,,,,,,,,,,0,2.777,1.677,0.1525,,
17-16,,,,2.584,,,,,,2.433,,,,3.529,0.127,,,0.177,,,,,,,,,,,,,0,2.584,2.433,1.277666667,,
17-17,,,,3.494,,,,,,3.562,0.11,,,4.488,0.126,,,0.176,,3.115,,,,,,,,,,,0,3.494,1.836,1.596666667,3.115,
17-18,,,,,,,,,,0.138,0.108,,,,0.126,,,0.175,,,,,,,,,,,,,0,,0.123,0.1505,,
17-19,,,,0.503,,,,,,0.137,,,,4.463,0.127,,,0.175,,1.218,,,,,,1.256,,,,,0,0.503,0.137,1.588333333,1.218,1.256
17-20,,,,2.328,,,,,,2.38,,,,1.599,0.126,,,1.601,,2.997,,,,,,3.107,,,,,0,2.328,2.38,1.108666667,2.997,3.107
17-21,,,,2.448,,,,,,2.354,0.101,,,4.428,0.126,,,0.173,,3.153,,,,,,,,,,,0,2.448,1.2275,1.575666667,3.153,
17-22,,,,0.132,,,,,,0.134,,,,1.573,0.124,,,0.172,,3.32,,,,,,0.334,,,,,0,0.132,0.134,0.623,3.32,0.334
17-23,,,,0.132,,,,,,0.134,0.099,,,1.573,0.124,,,0.171,,0.321,,,,,,0.335,,,,,0,0.132,0.1165,0.622666667,0.321,0.335
18-00,,,,1.185,,,,,,1.195,0.101,,,3.03,0.122,,,0.171,,,,,,,,3.099,,,,,0,1.185,0.648,1.107666667,,3.099
18-01,,,,1.266,,,,,,1.286,0.1,,,0.17,0.123,,,0.172,,0.319,,,,,,3.199,,,,,0,1.266,0.693,0.155,0.319,3.199
18-02,,,,0.133,,,,,,0.135,0.104,,,0.17,0.123,,,0.172,,0.318,,,,,,0.335,,,,,0,0.133,0.1195,0.155,0.318,0.335
18-03,,,,0.133,,,,,,0.135,0.104,,,,0.123,,,0.172,,,,,,,,0.335,,,,,0,0.133,0.1195,0.1475,,0.335
18-04,,,,0.134,,,,,,0.135,,,,2.002,0.122,,,0.172,,1.189,,,,,,0.334,,,,,0,0.134,0.135,0.765333333,1.189,0.334
18-05,,,,0.134,,,,,,0.135,,,,1.573,0.123,,,0.172,,0.316,,,,,,0.335,,,,,0,0.134,0.135,0.622666667,0.316,0.335
18-06,,,,0.134,,,,,,0.136,,,,2.984,0.122,,,0.172,,,,,,,,0.335,,,,,0,0.134,0.136,1.092666667,,0.335
18-07,,,,2.354,,,,,,1.267,,,,4.411,0.124,,,1.583,,,,,,,,,,,,,0,2.354,1.267,2.039333333,,
18-08,,,,0.135,,,,,,1.275,,,,1.573,0.124,,,0.172,,2.922,,,,,,3.082,,,,,0,0.135,1.275,0.623,2.922,3.082
18-09,,,,1.249,,,,,,1.259,0.109,,,2.984,0.123,,,1.582,,2.913,,,,,,0.335,,,,,0,1.249,0.684,1.563,2.913,0.335
18-10,,,,0.135,,,,,,0.137,0.108,,,,0.122,,,0.172,,,,,,,,0.335,,,,,0,0.135,0.1225,0.147,,0.335
18-11,,,,0.135,,,,,,0.137,0.108,,,,0.125,,,0.172,,0.313,,,,,,0.335,,,,,0,0.135,0.1225,0.1485,0.313,0.335
18-12,,,,0.135,,,,,,0.137,0.107,,,,0.124,,,0.172,,,,,,,,0.335,,,,,0.2,0.135,0.122,0.148,,0.335
18-13,,,,1.248,,,,,,1.267,,,,2.044,0.124,,,1.591,,3.744,,,,,,3.107,,,,,0,1.248,1.267,1.253,3.744,3.107
18-14,,,,0.134,,,,,,0.136,,,,0.171,0.123,,,0.172,,0.311,,,,,,0.334,,,,,0,0.134,0.136,0.155333333,0.311,0.334
18-15,,,,0.133,,,,,,0.136,,,,1.534,0.123,,,0.172,,2.798,,,,,,0.335,,,,,0,0.133,0.136,0.609666667,2.798,0.335
18-16,,,,0.133,,,,,,0.135,,,,1.572,0.124,,,0.171,,0.309,,,,,,0.335,,,,,0,0.133,0.135,0.622333333,0.309,0.335
18-17,,,,0.132,,,,,,0.134,,,,0.169,0.123,,,0.17,,0.308,,,,,,0.335,,,,,2.5,0.132,0.134,0.154,0.308,0.335
18-18,,,,0.136,,,,,,0.136,0.101,,,0.169,0.125,,,0.17,,0.308,,,,,,0.334,,,,,4.7,0.136,0.1185,0.154666667,0.308,0.334
18-19,,,,0.144,,,,,,0.142,,,,1.582,0.129,,,0.172,,3.071,,,,,,0.334,,,,,0,0.144,0.142,0.627666667,3.071,0.334
18-20,,,,0.142,,,,,,0.143,,,,0.171,0.129,,,0.172,,0.308,,,,,,0.335,,,,,0,0.142,0.143,0.157333333,0.308,0.335
18-21,,,,1.304,,,,,,0.143,,,,,0.13,,,0.173,,,,,,,,3.107,,,,,0,1.304,0.143,0.1515,,3.107
18-22,,,,1.286,,,,,,1.313,,,,2.07,0.129,,,0.173,,1.158,,,,,,3.099,,,,,0,1.286,1.313,0.790666667,1.158,3.099
18-23,,,,0.139,,,,,,0.142,,,,0.172,0.129,,,0.173,,0.308,,,,,,0.335,,,,,0,0.139,0.142,0.158,0.308,0.335
19-00,,,,0.139,,,,,,0.141,,,,0.172,0.128,,,0.173,,0.308,,,,,,0.335,,,,,0,0.139,0.141,0.157666667,0.308,0.335
19-01,,,,1.277,,,,,,1.321,,,,,0.127,,,0.174,,,,,,,,3.098,,,,,0,1.277,1.321,0.1505,,3.098
19-02,,,,0.139,,,,,,0.141,,,,,0.127,,,0.174,,,,,,,,0.335,,,,,0,0.139,0.141,0.1505,,0.335
19-03,,,,0.138,,,,,,0.141,,,,0.691,0.126,,,0.174,,1.155,,,,,,0.335,,,,,0,0.138,0.141,0.330333333,1.155,0.335
19-04,,,,0.138,,,,,,0.141,,,,3.035,0.126,,,0.173,,0.308,,,,,,0.335,,,,,0,0.138,0.141,1.111333333,0.308,0.335
19-05,,,,0.138,,,,,,0.14,0.108,,,0.173,0.127,,,0.174,,0.308,,,,,,0.335,,,,,0,0.138,0.124,0.158,0.308,0.335
19-06,,,,0.138,,,,,,0.141,0.109,,,0.172,0.127,,,0.173,,0.308,,,,,,0.335,,,,,0,0.138,0.125,0.157333333,0.308,0.335
19-07,,,,0.138,,,,,,0.141,0.108,,,0.172,0.126,,,0.174,,0.308,,,,,,0.335,,,,,0,0.138,0.1245,0.157333333,0.308,0.335
19-08,,,,0.138,,,,,,0.141,0.107,,,0.172,0.128,,,0.174,,0.307,,,,,,0.334,,,,,0,0.138,0.124,0.158,0.307,0.334
19-09,,,,0.138,0.101,,,,,0.141,0.107,,,1.583,0.126,,,0.173,,0.307,,,,,,0.335,,,,,0,0.1195,0.124,0.627333333,0.307,0.335
19-10,,,,0.138,0.1,,,,,1.287,0.109,,,0.172,0.128,,,0.173,,0.307,,,,,,0.335,,,,,0,0.119,0.698,0.157666667,0.307,0.335
19-11,,,,0.138,0.101,,,,,0.141,0.111,,,0.173,0.126,,,0.173,,0.307,,,,,,0.335,,,,,0,0.1195,0.126,0.157333333,0.307,0.335
19-12,,,,0.138,,,,,,0.14,0.111,,,0.172,0.126,,,0.173,,0.307,,,,,,0.335,,,,,0,0.138,0.1255,0.157,0.307,0.335
19-13,,,,0.138,,,,,,0.14,0.11,,,0.172,0.126,,,0.174,,0.306,,,,,,0.335,,,,,0,0.138,0.125,0.157333333,0.306,0.335
19-14,,,,0.138,,,,,,0.14,0.108,,,1.583,0.128,,,0.173,,0.306,,,,,,0.335,,,,,0,0.138,0.124,0.628,0.306,0.335
19-15,,,,0.137,,,,,,0.14,0.107,,,,0.125,,,0.172,,0.306,,,,,,0.335,,,,,0,0.137,0.1235,0.1485,0.306,0.335
19-16,,,,1.258,,,,,,0.138,0.108,,,2.044,0.126,,,0.172,,,,,,,,3.09,,,,,0,1.258,0.123,0.780666667,,3.09
19-17,,,,0.136,,,,,,0.138,0.105,,,4.323,0.125,,,0.171,,,,,,,,,,,,,0,0.136,0.1215,1.539666667,,
19-18,,,,0.135,,,,,,1.259,0.104,,,1.838,0.123,,,1.573,,3.314,,,,,,3.663,,,,,0,0.135,0.6815,1.178,3.314,3.663
19-19,,,,0.134,,,,,,0.136,0.1,,,0.169,0.123,,,0.171,,0.303,,,,,,0.335,,,,,0,0.134,0.118,0.154333333,0.303,0.335
19-20,,,,0.134,,,,,,0.135,0.1,,,0.168,0.124,,,0.17,,0.302,,,,,,0.335,,,,,0,0.134,0.1175,0.154,0.302,0.335
19-21,,,,0.133,,,,,,0.135,0.099,,,0.169,0.123,,,0.17,,0.302,,,,,,0.334,,,,,0,0.133,0.117,0.154,0.302,0.334
19-22,,,,0.133,,,,,,0.134,0.1,,,0.168,0.123,,,0.17,,0.301,,,,,,0.334,,,,,0,0.133,0.117,0.153666667,0.301,0.334
19-23,,,,0.133,,,,,,0.134,0.1,,,1.545,0.122,,,0.169,,0.3,,,,,,0.335,,,,,0,0.133,0.117,0.612,0.3,0.335
20-00,,,,0.133,,,,,,0.134,0.1,,,0.168,0.122,,,0.169,,0.3,,,,,,0.334,,,,,0,0.133,0.117,0.153,0.3,0.334
20-01,,,,0.133,,,,,,0.134,0.1,,,0.168,0.122,,,0.169,,0.299,,,,,,0.334,,,,,0,0.133,0.117,0.153,0.299,0.334
20-02,,,,0.134,,,,,,0.135,0.101,,,0.168,0.121,,,0.169,,0.299,,,,,,0.334,,,,,0,0.134,0.118,0.152666667,0.299,0.334
20-03,,,,0.134,,,,,,0.135,0.103,,,0.168,0.122,,,0.169,,0.298,,,,,,0.335,,,,,0,0.134,0.119,0.153,0.298,0.335
20-04,,,,0.135,,,,,,0.135,0.105,,,0.168,0.122,,,0.169,,0.298,,,,,,0.335,,,,,0,0.135,0.12,0.153,0.298,0.335
20-05,,,,0.134,,,,,,0.135,,,,0.168,0.123,,,0.169,,0.297,,,,,,0.335,,,,,0,0.134,0.135,0.153333333,0.297,0.335
20-06,,,,,,,,,,,,,,0.168,,,,0.169,,2.979,,,,,,3.098,,,,,0,,,0.1685,2.979,3.098
20-07,,,,0.54,,,,,,0.544,,,,0.168,0.121,,,2.966,,0.297,,,,,,0.334,,,,,0,0.54,0.544,1.085,0.297,0.334
20-08,,,,1.212,,,,,,1.212,,,,,0.121,,,1.731,,,,,,,,3.098,,,,,0.2,1.212,1.212,0.926,,3.098
20-09,,,,0.135,,,,,,0.136,,,,2.957,0.121,,,0.169,,2.738,,,,,,0.335,,,,,0,0.135,0.136,1.082333333,2.738,0.335
20-10,,,,0.135,,,,,,0.136,,,,0.169,0.121,,,0.169,,0.296,,,,,,0.335,,,,,0,0.135,0.136,0.153,0.296,0.335
20-11,,,,0.135,,,,,,0.136,,,,2.932,0.122,,,0.169,,0.296,,,,,,0.334,,,,,0,0.135,0.136,1.074333333,0.296,0.334
20-12,,,,1.249,,,,,,0.136,,,,0.168,0.122,,,0.169,,2.729,,,,,,3.098,,,,,0,1.249,0.136,0.153,2.729,3.098
20-13,,,,0.135,,,,,,0.137,,,,0.168,0.122,,,0.169,,0.295,,,,,,0.334,,,,,0,0.135,0.137,0.153,0.295,0.334
20-14,,,,0.135,,,,,,0.136,,,,2.932,0.122,,,0.169,,2.719,,,,,,3.098,,,,,0,0.135,0.136,1.074333333,2.719,3.098
20-15,,,,0.134,,,,,,0.135,,,,,0.121,,,0.168,,0.293,,,,,,0.334,,,,,0,0.134,0.135,0.1445,0.293,0.334
20-16,,,,0.133,,,,,,0.135,,,,0.623,0.121,,,0.167,,0.293,,,,,,0.335,,,,,0,0.133,0.135,0.303666667,0.293,0.335
20-17,,,,0.133,,,,,,0.134,,,,0.165,0.121,,,0.167,,0.292,,,,,,0.334,,,,,0,0.133,0.134,0.151,0.292,0.334
20-18,,,,0.132,,,,,,0.133,,,,0.164,0.121,,,0.166,,0.291,,,,,,0.334,,,,,0,0.132,0.133,0.150333333,0.291,0.334
20-19,,,,0.131,,,,,,0.132,,,,0.163,0.119,,,0.165,,0.289,,,,,,0.334,,,,,0,0.131,0.132,0.149,0.289,0.334
20-20,,,,0.13,,,,,,0.13,,,,0.162,0.119,,,0.164,,0.287,,,,,,0.334,,,,,0,0.13,0.13,0.148333333,0.287,0.334
20-21,,,,0.129,,,,,,0.13,,,,0.161,0.119,,,0.163,,0.286,,,,,,0.334,,,,,0,0.129,0.13,0.147666667,0.286,0.334
20-22,,,,0.129,,,,,,0.129,,,,0.16,0.118,,,0.162,,0.284,,,,,,0.334,,,,,0,0.129,0.129,0.146666667,0.284,0.334
20-23,,,,0.129,,,,,,0.129,,,,2.809,0.118,,,0.163,,2.617,,,,,,3.098,,,,,0,0.129,0.129,1.03,2.617,3.098
21-00,,,,0.129,,,,,,0.129,,,,,0.118,,,0.163,,,,,,,,,,,,,0,0.129,0.129,0.1405,,
21-01,,,,1.202,,,,,,1.21,0.096,,,1.943,0.118,,,1.482,,3.372,,,,,,1.25,,,,,0,1.202,0.653,1.181,3.372,1.25
21-02,,,,0.13,,,,,,0.13,0.093,,,1.481,0.118,,,0.162,,2.591,,,,,,3.081,,,,,0,0.13,0.1115,0.587,2.591,3.081
21-03,,,,0.13,,,,,,0.13,0.094,,,0.161,0.118,,,0.163,,0.28,,,,,,0.334,,,,,0,0.13,0.112,0.147333333,0.28,0.334
21-04,,,,0.131,,,,,,0.131,0.095,,,0.162,0.118,,,0.163,,0.279,,,,,,0.334,,,,,0,0.131,0.113,0.147666667,0.279,0.334
21-05,,,,0.131,,,,,,0.13,0.097,,,0.161,0.119,,,0.163,,0.279,,,,,,0.334,,,,,0,0.131,0.1135,0.147666667,0.279,0.334
21-06,,,,0.131,,,,,,0.131,0.098,,,0.162,0.118,,,0.162,,0.279,,,,,,0.334,,,,,0,0.131,0.1145,0.147333333,0.279,0.334
21-07,,,,0.131,,,,,,0.131,,,,0.162,0.118,,,0.162,,0.278,,,,,,0.334,,,,,0,0.131,0.131,0.147333333,0.278,0.334
21-08,,,,0.132,,,,,,0.132,,,,0.162,0.118,,,,,0.278,,,,,,0.334,,,,,0,0.132,0.132,0.14,0.278,0.334
21-09,,,,1.221,,,,,,0.132,,,,0.162,0.118,,,0.608,,2.571,,,,,,3.651,,,,,0,1.221,0.132,0.296,2.571,3.651
21-10,,,,3.391,,,,,,2.302,,,,2.826,0.118,,,2.869,,,,,,,,,,,,,0,3.391,2.302,1.937666667,,
21-11,,,,1.221,,,,,,2.293,,,,4.191,0.118,,,0.162,,,,,,,,3.089,,,,,0,1.221,2.293,1.490333333,,3.089
21-12,,,,0.132,,,,,,0.132,,,,,0.118,,,1.515,,,,,,,,0.334,,,,,0,0.132,0.132,0.8165,,0.334
21-13,,,,0.132,,,,,,0.132,,,,,0.118,,,0.163,,,,,,,,0.334,,,,,0,0.132,0.132,0.1405,,0.334
21-14,,,,0.132,,,,,,0.132,,,,,0.119,,,0.162,,2.562,,,,,,0.334,,,,,0,0.132,0.132,0.1405,2.562,0.334
21-15,,,,0.131,,,,,,0.131,,,,1.481,0.119,,,0.161,,0.275,,,,,,0.334,,,,,0,0.131,0.131,0.587,0.275,0.334
21-16,,,,0.131,,,,,,0.131,,,,0.16,0.117,,,0.161,,0.276,,,,,,0.334,,,,,0,0.131,0.131,0.146,0.276,0.334
21-17,,,,0.129,,,,,,0.129,,,,0.159,0.118,,,0.16,,0.274,,,,,,0.334,,,,,0,0.129,0.129,0.145666667,0.274,0.334
21-18,,,,0.128,,,,,,0.129,,,,0.158,0.117,,,0.159,,0.273,,,,,,0.334,,,,,0,0.128,0.129,0.144666667,0.273,0.334
21-19,,,,0.128,,,,,,0.127,,,,0.156,0.116,,,0.158,,0.272,,,,,,0.334,,,,,0,0.128,0.127,0.143333333,0.272,0.334
21-20,,,,0.127,,,,,,0.126,,,,0.156,0.117,,,0.157,,0.27,,,,,,0.334,,,,,0,0.127,0.126,0.143333333,0.27,0.334
21-21,,,,0.126,,,,,,0.126,,,,2.76,0.117,,,0.157,,2.506,,,,,,0.334,,,,,0,0.126,0.126,1.011333333,2.506,0.334
21-22,,,,2.205,,,,,,2.179,,,,2.696,0.116,,,1.468,,2.488,,,,,,,,,,,0,2.205,2.179,1.426666667,2.488,
21-23,,,,0.126,,,,,,0.125,,,,0.156,0.116,,,0.156,,0.268,,,,,,0.334,,,,,0,0.126,0.125,0.142666667,0.268,0.334
22-00,,,,0.126,,,,,,0.126,,,,1.45,0.115,,,0.155,,0.267,,,,,,0.334,,,,,0,0.126,0.126,0.573333333,0.267,0.334
22-01,,,,0.127,,,,,,0.126,,,,0.155,0.115,,,0.157,,0.267,,,,,,0.334,,,,,0,0.127,0.126,0.142333333,0.267,0.334
22-02,,,,1.184,,,,,,1.174,,,,,0.116,,,1.468,,2.461,,,,,,3.33,,,,,0,1.184,1.174,0.792,2.461,3.33
22-03,,,,0.128,,,,,,0.126,,,,1.872,0.116,,,1.452,,0.265,,,,,,0.334,,,,,0,0.128,0.126,1.146666667,0.265,0.334
22-04,,,,0.128,,,,,,0.127,,,,0.155,0.116,,,0.156,,0.265,,,,,,0.333,,,,,0,0.128,0.127,0.142333333,0.265,0.333
22-05,,,,0.128,,,,,,0.127,,,,,0.115,,,0.156,,2.442,,,,,,0.334,,,,,0,0.128,0.127,0.1355,2.442,0.334
