DAY_HOUR,H_M1005,A_M1005,H_M2005,A_M2005,H_M3005,A_M3005,H_M1010,A_M1010,H_M2010,A_M2010,H_M3010,A_M3010,H_M1020,A_M1020,H_M2020,A_M2020,H_M3020,A_M3020,H_M1050,A_M1050,H_M2050,A_M2050,H_M3050,A_M3050,H_M1100,A_M1100,H_M2100,A_M2100,H_M3100,A_M3100,P_OFFICIAL,MEAN_M_5,MEAN_M_10,MEAN_M_20,MEAN_M_50,MEAN_M_100
14-06,,,,0.395,0.414,,,,,0.429,0.376,,,0.407,0.321,,,0.429,,0.385,,,,,,0.357,,,,,0,0.4045,0.4025,0.385666667,0.385,0.357
14-07,,,,0.395,0.413,,,,,0.43,0.376,,,0.407,0.321,,,0.429,,0.385,,,,,,0.356,,,,,0,0.404,0.403,0.385666667,0.385,0.356
14-08,,,,0.395,0.414,,,,,0.43,0.376,,,0.407,0.321,,,0.429,,0.385,,,,,,0.356,,,,,0,0.4045,0.403,0.385666667,0.385,0.356
14-09,,,,0.395,0.414,,,,,0.43,0.376,,,0.407,0.321,,,0.429,,0.385,,,,,,0.357,,,,,0,0.4045,0.403,0.385666667,0.385,0.357
14-10,,,,0.396,0.414,,,,,0.43,0.377,,,0.407,0.321,,,0.429,,0.385,,,,,,0.356,,,,,0,0.405,0.4035,0.385666667,0.385,0.356
14-11,,,,0.396,0.415,,,,,0.43,0.378,,,0.407,0.321,,,0.43,,0.385,,,,,,0.356,,,,,0,0.4055,0.404,0.386,0.385,0.356
14-12,,,,0.396,0.415,,,,,0.431,0.378,,,0.407,0.321,,,0.429,,0.385,,,,,,0.357,,,,,0,0.4055,0.4045,0.385666667,0.385,0.357
14-13,,,,0.396,0.415,,,,,0.431,0.378,,,0.407,0.321,,,0.429,,0.385,,,,,,0.356,,,,,0,0.4055,0.4045,0.385666667,0.385,0.356
14-14,,,,0.395,0.415,,,,,0.431,0.378,,,0.407,0.321,,,0.429,,0.385,,,,,,0.356,,,,,0,0.405,0.4045,0.385666667,0.385,0.356
14-15,,,,0.395,0.414,,,,,0.431,0.378,,,0.407,0.321,,,0.429,,0.385,,,,,,0.356,,,,,0,0.4045,0.4045,0.385666667,0.385,0.356
14-16,,,,0.393,0.414,,,,,0.428,0.378,,,0.407,0.321,,,0.429,,0.385,,,,,,0.356,,,,,0,0.4035,0.403,0.385666667,0.385,0.356
14-17,,,,0.393,0.413,,,,,0.425,0.377,,,0.406,0.321,,,0.429,,0.385,,,,,,0.356,,,,,0,0.403,0.401,0.385333333,0.385,0.356
14-18,,,,0.391,0.412,,,,,0.424,0.376,,,0.407,0.32,,,0.427,,0.385,,,,,,0.356,,,,,0,0.4015,0.4,0.384666667,0.385,0.356
14-19,,,,0.391,0.412,,,,,0.423,0.376,,,0.406,0.32,,,0.428,,0.385,,,,,,0.356,,,,,0,0.4015,0.3995,0.384666667,0.385,0.356
14-20,,,,0.39,0.413,,,,,0.422,0.374,,,0.406,0.319,,,0.427,,0.384,,,,,,0.356,,,,,0,0.4015,0.398,0.384,0.384,0.356
14-21,,,,0.39,0.412,,,,,0.42,0.375,,,0.406,0.319,,,0.427,,0.384,,,,,,0.356,,,,,0,0.401,0.3975,0.384,0.384,0.356
14-22,,,,0.39,0.411,,,,,0.419,0.375,,,0.405,0.318,,,0.426,,0.384,,,,,,0.355,,,,,0,0.4005,0.397,0.383,0.384,0.355
14-23,,,,0.39,0.412,,,,,0.419,0.375,,,0.405,0.318,,,0.426,,0.384,,,,,,0.356,,,,,0,0.401,0.397,0.383,0.384,0.356
15-00,,,,0.39,0.411,,,,,0.419,0.375,,,,0.318,,,0.426,,,,,,,,0.355,,,,,0,0.4005,0.397,0.372,,0.355
15-01,,,,3.599,0.412,,,,,3.875,0.375,,,1.515,0.318,,,0.426,,1.44,,,,,,3.284,,,,,0,2.0055,2.125,0.753,1.44,3.284
15-02,,,,0.39,0.413,,,,,0.418,0.375,,,0.405,0.318,,,0.425,,0.384,,,,,,0.355,,,,,0,0.4015,0.3965,0.382666667,0.384,0.355
15-03,,,,0.391,0.413,,,,,0.419,0.375,,,0.405,0.318,,,0.425,,0.384,,,,,,0.356,,,,,0,0.402,0.397,0.382666667,0.384,0.356
15-04,,,,0.391,0.413,,,,,0.419,0.375,,,0.405,0.318,,,0.425,,0.384,,,,,,0.355,,,,,0,0.402,0.397,0.382666667,0.384,0.355
15-05,,,,0.39,0.412,,,,,0.419,0.374,,,0.405,0.318,,,0.425,,0.384,,,,,,0.355,,,,,0,0.401,0.3965,0.382666667,0.384,0.355
15-06,,,,0.39,0.412,,,,,0.419,0.374,,,0.404,0.318,,,0.425,,0.384,,,,,,0.355,,,,,0,0.401,0.3965,0.382333333,0.384,0.355
15-07,,,,0.391,0.412,,,,,0.419,0.374,,,0.405,0.318,,,0.425,,0.384,,,,,,0.355,,,,,0,0.4015,0.3965,0.382666667,0.384,0.355
15-08,,,,0.391,0.412,,,,,0.419,0.374,,,0.404,0.318,,,0.425,,0.384,,,,,,0.355,,,,,0,0.4015,0.3965,0.382333333,0.384,0.355
15-09,,,,0.391,0.412,,,,,0.42,0.375,,,0.404,0.318,,,0.426,,0.384,,,,,,0.355,,,,,0,0.4015,0.3975,0.382666667,0.384,0.355
15-10,,,,0.391,0.412,,,,,0.42,0.376,,,0.405,0.319,,,0.426,,0.384,,,,,,0.355,,,,,0,0.4015,0.398,0.383333333,0.384,0.355
15-11,,,,0.391,0.413,,,,,0.42,0.376,,,0.405,0.319,,,0.426,,0.384,,,,,,0.355,,,,,0,0.402,0.398,0.383333333,0.384,0.355
15-12,,,,0.391,0.413,,,,,0.421,0.376,,,0.405,0.319,,,0.426,,0.384,,,,,,0.355,,,,,0,0.402,0.3985,0.383333333,0.384,0.355
15-13,,,,0.391,0.413,,,,,0.42,0.376,,,3.738,0.319,,,0.426,,0.384,,,,,,0.355,,,,,0,0.402,0.398,1.494333333,0.384,0.355
15-14,,,,0.39,0.413,,,,,0.42,0.376,,,0.404,0.319,,,0.426,,0.384,,,,,,0.355,,,,,0,0.4015,0.398,0.383,0.384,0.355
15-15,,,,0.39,0.413,,,,,0.42,0.376,,,0.404,0.318,,,0.425,,0.384,,,,,,0.355,,,,,0,0.4015,0.398,0.382333333,0.384,0.355
15-16,,,,0.389,0.412,,,,,0.418,0.376,,,0.404,0.318,,,0.426,,0.384,,,,,,0.355,,,,,0,0.4005,0.397,0.382666667,0.384,0.355
15-17,,,,0.387,0.413,,,,,0.417,0.374,,,0.404,0.318,,,0.425,,0.384,,,,,,0.355,,,,,0,0.4,0.3955,0.382333333,0.384,0.355
15-18,,,,0.385,0.411,,,,,0.416,0.374,,,0.403,0.318,,,0.425,,0.384,,,,,,0.354,,,,,0,0.398,0.395,0.382,0.384,0.354
15-19,,,,0.385,0.411,,,,,0.415,0.373,,,0.404,0.317,,,0.425,,0.384,,,,,,0.354,,,,,0,0.398,0.394,0.382,0.384,0.354
15-20,,,,0.383,0.41,,,,,0.414,0.372,,,0.403,0.317,,,0.424,,0.383,,,,,,0.354,,,,,0,0.3965,0.393,0.381333333,0.383,0.354
15-21,,,,0.383,0.409,,,,,0.413,0.372,,,0.403,0.316,,,0.423,,0.383,,,,,,0.354,,,,,0,0.396,0.3925,0.380666667,0.383,0.354
15-22,,,,0.382,0.41,,,,,0.412,0.371,,,0.403,0.316,,,0.423,,0.383,,,,,,0.354,,,,,0,0.396,0.3915,0.380666667,0.383,0.354
15-23,,,,0.383,0.409,,,,,0.41,0.371,,,0.402,0.315,,,0.424,,0.383,,,,,,0.354,,,,,0,0.396,0.3905,0.380333333,0.383,0.354
16-00,,,,0.382,0.409,,,,,0.41,0.372,,,0.402,0.315,,,0.423,,0.383,,,,,,0.354,,,,,0,0.3955,0.391,0.38,0.383,0.354
16-01,,,,0.383,0.409,,,,,0.411,0.372,,,0.403,0.315,,,0.423,,0.383,,,,,,0.354,,,,,0,0.396,0.3915,0.380333333,0.383,0.354
16-02,,,,0.383,0.409,,,,,0.41,0.372,,,0.403,0.315,,,0.423,,0.383,,,,,,0.354,,,,,0,0.396,0.391,0.380333333,0.383,0.354
16-03,,,,0.383,0.409,,,,,0.411,0.372,,,0.403,0.315,,,0.422,,0.383,,,,,,0.354,,,,,0,0.396,0.3915,0.38,0.383,0.354
16-04,,,,0.384,0.409,,,,,0.411,0.371,,,0.403,0.315,,,0.423,,0.383,,,,,,0.354,,,,,0,0.3965,0.391,0.380333333,0.383,0.354
16-05,,,,0.383,0.41,,,,,0.412,0.371,,,0.402,0.316,,,0.422,,0.383,,,,,,0.353,,,,,0,0.3965,0.3915,0.38,0.383,0.353
16-06,,,,0.383,0.41,,,,,0.41,0.371,,,0.402,0.316,,,0.423,,0.383,,,,,,0.354,,,,,0,0.3965,0.3905,0.380333333,0.383,0.354
16-07,,,,0.383,0.411,,,,,0.411,0.371,,,0.403,0.316,,,0.423,,0.383,,,,,,0.354,,,,,0,0.397,0.391,0.380666667,0.383,0.354
16-08,,,,0.383,0.411,,,,,0.411,0.371,,,0.402,0.316,,,0.423,,0.383,,,,,,0.354,,,,,0,0.397,0.391,0.380333333,0.383,0.354
16-09,,,,0.384,0.411,,,,,0.411,0.371,,,0.403,0.316,,,0.423,,0.383,,,,,,0.354,,,,,0,0.3975,0.391,0.380666667,0.383,0.354
16-10,,,,0.384,0.411,,,,,0.411,0.371,,,0.403,0.316,,,0.423,,0.383,,,,,,0.353,,,,,0,0.3975,0.391,0.380666667,0.383,0.353
16-11,,,,0.385,0.411,,,,,0.411,0.371,,,0.403,0.316,,,0.423,,0.383,,,,,,0.353,,,,,0,0.398,0.391,0.380666667,0.383,0.353
16-12,,,,0.384,0.411,,,,,0.411,0.371,,,0.403,0.316,,,0.423,,0.383,,,,,,0.354,,,,,0,0.3975,0.391,0.380666667,0.383,0.354
16-13,,,,0.384,0.411,,,,,0.411,0.371,,,0.403,0.316,,,0.423,,0.383,,,,,,0.354,,,,,0,0.3975,0.391,0.380666667,0.383,0.354
16-14,,,,0.383,0.411,,,,,0.411,0.371,,,0.403,0.316,,,0.423,,0.383,,,,,,0.354,,,,,0,0.397,0.391,0.380666667,0.383,0.354
16-15,,,,0.383,0.411,,,,,0.41,0.371,,,0.403,0.316,,,0.423,,0.383,,,,,,0.353,,,,,0,0.397,0.3905,0.380666667,0.383,0.353
16-16,,,,0.382,0.41,,,,,0.411,0.371,,,0.403,0.316,,,0.423,,0.383,,,,,,0.354,,,,,0,0.396,0.391,0.380666667,0.383,0.354
16-17,,,,0.38,0.409,,,,,0.41,0.369,,,0.403,0.316,,,0.423,,0.383,,,,,,0.354,,,,,0,0.3945,0.3895,0.380666667,0.383,0.354
16-18,,,,0.378,0.409,,,,,0.41,0.37,,,0.402,0.315,,,0.423,,0.382,,,,,,0.353,,,,,0,0.3935,0.39,0.38,0.382,0.353
16-19,,,,0.377,0.408,,,,,0.408,0.369,,,0.402,0.315,,,0.423,,0.382,,,,,,0.353,,,,,0,0.3925,0.3885,0.38,0.382,0.353
16-20,,,,0.375,0.407,,,,,0.406,0.369,,,0.402,0.313,,,0.422,,0.382,,,,,,0.353,,,,,0,0.391,0.3875,0.379,0.382,0.353
16-21,,,,0.375,0.407,,,,,0.405,0.368,,,0.402,0.313,,,0.422,,0.383,,,,,,0.353,,,,,0,0.391,0.3865,0.379,0.383,0.353
16-22,,,,0.374,0.408,,,,,0.404,0.368,,,0.401,0.313,,,0.422,,0.382,,,,,,0.353,,,,,0,0.391,0.386,0.378666667,0.382,0.353
16-23,,,,0.375,0.407,,,,,0.404,0.368,,,0.401,0.313,,,0.422,,0.382,,,,,,0.352,,,,,0,0.391,0.386,0.378666667,0.382,0.352
17-00,,,,0.375,0.407,,,,,0.404,0.368,,,0.401,0.313,,,0.422,,0.382,,,,,,0.353,,,,,0,0.391,0.386,0.378666667,0.382,0.353
17-01,,,,0.375,0.408,,,,,0.404,0.368,,,0.401,0.313,,,0.421,,0.382,,,,,,0.353,,,,,0,0.3915,0.386,0.378333333,0.382,0.353
17-02,,,,0.375,0.408,,,,,0.404,0.367,,,0.401,0.312,,,0.421,,0.382,,,,,,0.353,,,,,0,0.3915,0.3855,0.378,0.382,0.353
17-03,,,,0.375,0.407,,,,,0.405,0.367,,,0.401,0.313,,,0.422,,0.382,,,,,,0.353,,,,,0,0.391,0.386,0.378666667,0.382,0.353
17-04,,,,0.375,0.407,,,,,0.403,0.367,,,0.4,0.313,,,0.421,,0.382,,,,,,0.353,,,,,0,0.391,0.385,0.378,0.382,0.353
17-05,,,,0.376,0.408,,,,,0.404,0.367,,,0.401,0.313,,,0.421,,0.382,,,,,,0.353,,,,,0,0.392,0.3855,0.378333333,0.382,0.353
17-06,,,,0.376,0.407,,,,,0.404,0.367,,,0.401,0.313,,,0.421,,0.382,,,,,,0.353,,,,,0,0.3915,0.3855,0.378333333,0.382,0.353
17-07,,,,0.376,0.407,,,,,0.405,0.367,,,0.401,0.313,,,0.422,,0.382,,,,,,0.353,,,,,0,0.3915,0.386,0.378666667,0.382,0.353
17-08,,,,0.376,0.407,,,,,0.404,0.368,,,0.401,0.313,,,0.422,,0.382,,,,,,0.353,,,,,0,0.3915,0.386,0.378666667,0.382,0.353
17-09,,,,0.376,0.408,,,,,0.405,0.369,,,0.401,0.312,,,0.422,,0.382,,,,,,0.353,,,,,0,0.392,0.387,0.378333333,0.382,0.353
17-10,,,,0.376,0.407,,,,,0.405,0.369,,,0.401,0.312,,,0.421,,0.382,,,,,,0.353,,,,,0,0.3915,0.387,0.378,0.382,0.353
17-11,,,,0.377,0.408,,,,,0.405,0.369,,,0.401,0.312,,,0.422,,0.382,,,,,,0.352,,,,,0,0.3925,0.387,0.378333333,0.382,0.352
17-12,,,,0.377,0.408,,,,,0.405,0.369,,,0.401,0.313,,,0.422,,0.382,,,,,,0.353,,,,,0,0.3925,0.387,0.378666667,0.382,0.353
17-13,,,,0.376,0.408,,,,,0.405,0.369,,,0.401,0.312,,,0.422,,0.382,,,,,,0.352,,,,,0,0.392,0.387,0.378333333,0.382,0.352
17-14,,,,0.377,0.408,,,,,0.405,0.369,,,0.401,0.313,,,0.422,,0.382,,,,,,0.352,,,,,0,0.3925,0.387,0.378666667,0.382,0.352
17-15,,,,0.376,0.407,,,,,0.404,0.369,,,0.401,0.312,,,0.422,,0.382,,,,,,0.353,,,,,0,0.3915,0.3865,0.378333333,0.382,0.353
17-16,,,,0.375,0.407,,,,,0.405,0.368,,,0.401,0.312,,,0.422,,0.382,,,,,,0.353,,,,,0,0.391,0.3865,0.378333333,0.382,0.353
17-17,,,,0.373,0.407,,,,,0.403,0.367,,,0.401,0.313,,,0.422,,0.382,,,,,,0.353,,,,,0,0.39,0.385,0.378666667,0.382,0.353
17-18,,,,0.372,0.406,,,,,0.403,0.367,,,0.401,0.313,,,0.422,,0.381,,,,,,0.352,,,,,0,0.389,0.385,0.378666667,0.381,0.352
17-19,,,,0.371,0.406,,,,,0.401,0.365,,,0.401,0.312,,,0.422,,0.381,,,,,,0.352,,,,,0,0.3885,0.383,0.378333333,0.381,0.352
17-20,,,,0.37,0.405,,,,,0.401,0.365,,,0.401,0.312,,,0.422,,0.381,,,,,,0.352,,,,,0,0.3875,0.383,0.378333333,0.381,0.352
17-21,,,,0.37,0.404,,,,,0.4,0.364,,,0.4,0.311,,,0.421,,0.381,,,,,,0.352,,,,,0,0.387,0.382,0.377333333,0.381,0.352
17-22,,,,0.369,0.403,,,,,0.4,0.363,,,0.401,0.311,,,0.421,,0.381,,,,,,0.352,,,,,0,0.386,0.3815,0.377666667,0.381,0.352
17-23,,,,0.369,0.402,,,,,0.4,0.363,,,0.4,0.311,,,0.421,,0.381,,,,,,0.351,,,,,0,0.3855,0.3815,0.377333333,0.381,0.351
18-00,,,,0.369,0.401,,,,,0.4,0.363,,,0.4,0.311,,,0.421,,0.381,,,,,,0.352,,,,,0,0.385,0.3815,0.377333333,0.381,0.352
18-01,,,,0.369,0.401,,,,,0.399,0.363,,,0.4,0.311,,,0.421,,0.381,,,,,,0.351,,,,,0,0.385,0.381,0.377333333,0.381,0.351
18-02,,,,0.369,0.401,,,,,0.399,0.362,,,0.4,0.31,,,0.421,,0.381,,,,,,0.352,,,,,0,0.385,0.3805,0.377,0.381,0.352
18-03,,,,0.369,0.4,,,,,0.399,0.362,,,0.4,0.311,,,0.421,,0.381,,,,,,0.352,,,,,0,0.3845,0.3805,0.377333333,0.381,0.352
18-04,,,,0.369,0.399,,,,,0.398,0.362,,,0.4,0.311,,,0.421,,0.381,,,,,,0.352,,,,,0,0.384,0.38,0.377333333,0.381,0.352
18-05,,,,0.369,0.398,,,,,0.399,0.362,,,0.4,0.311,,,0.42,,0.381,,,,,,0.352,,,,,0,0.3835,0.3805,0.377,0.381,0.352
18-06,,,,0.369,0.398,,,,,0.399,0.362,,,0.401,0.311,,,0.421,,0.381,,,,,,0.352,,,,,0,0.3835,0.3805,0.377666667,0.381,0.352
18-07,,,,0.369,0.398,,,,,0.399,0.362,,,0.4,0.311,,,0.421,,0.381,,,,,,0.351,,,,,0,0.3835,0.3805,0.377333333,0.381,0.351
18-08,,,,0.37,0.399,,,,,0.399,0.363,,,0.401,0.311,,,0.421,,0.381,,,,,,0.351,,,,,0,0.3845,0.381,0.377666667,0.381,0.351
18-09,,,,0.37,0.399,,,,,0.399,0.363,,,0.401,0.311,,,0.42,,0.381,,,,,,0.352,,,,,0,0.3845,0.381,0.377333333,0.381,0.352
18-10,,,,0.37,0.399,,,,,0.4,0.363,,,0.4,0.311,,,0.421,,0.381,,,,,,0.352,,,,,0,0.3845,0.3815,0.377333333,0.381,0.352
18-11,,,,0.37,0.399,,,,,0.4,0.364,,,3.709,0.311,,,0.421,,3.524,,,,,,0.352,,,,,0,0.3845,0.382,1.480333333,3.524,0.352
18-12,,,,0.37,0.399,,,,,0.4,0.364,,,0.401,0.311,,,0.421,,0.381,,,,,,0.351,,,,,0,0.3845,0.382,0.377666667,0.381,0.351
18-13,,,,0.369,0.399,,,,,0.4,0.363,,,0.4,0.311,,,0.421,,0.381,,,,,,0.351,,,,,1.1,0.384,0.3815,0.377333333,0.381,0.351
18-14,,,,0.369,0.399,,,,,3.692,0.363,,,0.4,0.312,,,0.422,,0.381,,,,,,0.352,,,,,0,0.384,2.0275,0.378,0.381,0.352
18-15,,,,0.369,0.399,,,,,0.4,0.363,,,0.401,0.311,,,0.422,,0.381,,,,,,0.352,,,,,0,0.384,0.3815,0.378,0.381,0.352
18-16,,,,0.369,0.399,,,,,0.399,0.363,,,0.401,0.31,,,0.421,,0.382,,,,,,0.352,,,,,0,0.384,0.381,0.377333333,0.382,0.352
18-17,,,,0.369,0.398,,,,,0.399,0.363,,,0.401,0.311,,,0.421,,0.381,,,,,,0.352,,,,,0,0.3835,0.381,0.377666667,0.381,0.352
18-18,,,,0.368,0.397,,,,,0.4,0.362,,,0.4,0.311,,,0.421,,0.381,,,,,,0.351,,,,,0,0.3825,0.381,0.377333333,0.381,0.351
18-19,,,,0.368,0.396,,,,,0.399,0.362,,,0.4,0.31,,,0.422,,0.381,,,,,,0.351,,,,,0,0.382,0.3805,0.377333333,0.381,0.351
18-20,,,,0.367,0.396,,,,,0.4,0.362,,,0.401,0.31,,,0.422,,0.381,,,,,,0.351,,,,,0,0.3815,0.381,0.377666667,0.381,0.351
18-21,,,,0.367,0.395,,,,,0.398,0.361,,,0.4,0.31,,,0.42,,0.381,,,,,,0.351,,,,,0,0.381,0.3795,0.376666667,0.381,0.351
18-22,,,,0.367,0.395,,,,,0.398,0.36,,,0.401,0.31,,,0.421,,0.381,,,,,,0.351,,,,,0,0.381,0.379,0.377333333,0.381,0.351
18-23,,,,0.367,0.393,,,,,0.398,0.36,,,0.4,0.309,,,0.421,,0.381,,,,,,0.351,,,,,0,0.38,0.379,0.376666667,0.381,0.351
19-00,,,,0.367,0.393,,,,,0.398,0.361,,,0.4,0.309,,,0.421,,0.381,,,,,,0.351,,,,,0,0.38,0.3795,0.376666667,0.381,0.351
19-01,,,,0.367,0.393,,,,,0.398,0.361,,,0.4,0.309,,,0.42,,0.381,,,,,,0.351,,,,,0,0.38,0.3795,0.376333333,0.381,0.351
19-02,,,,0.367,0.392,,,,,0.398,0.36,,,0.4,0.309,,,0.42,,0.381,,,,,,0.351,,,,,0,0.3795,0.379,0.376333333,0.381,0.351
19-03,,,,0.366,0.391,,,,,0.398,0.36,,,3.7,0.309,,,0.421,,3.811,,,,,,0.351,,,,,0,0.3785,0.379,1.476666667,3.811,0.351
19-04,,,,0.366,0.39,,,,,0.398,0.36,,,3.7,0.309,,,0.421,,3.524,,,,,,0.351,,,,,0,0.378,0.379,1.476666667,3.524,0.351
19-05,,,,0.366,0.391,,,,,0.398,0.36,,,0.4,0.309,,,0.421,,0.381,,,,,,0.351,,,,,0,0.3785,0.379,0.376666667,0.381,0.351
19-06,,,,3.386,0.39,,,,,,0.36,,,0.4,0.309,,,0.42,,0.381,,,,,,3.246,,,,,0,1.888,0.36,0.376333333,0.381,3.246
19-07,,,,0.366,0.39,,,,,0.397,0.36,,,0.4,0.309,,,0.42,,0.381,,,,,,0.351,,,,,0,0.378,0.3785,0.376333333,0.381,0.351
19-08,,,,0.366,0.389,,,,,0.397,0.36,,,0.4,0.309,,,0.421,,0.381,,,,,,0.351,,,,,0,0.3775,0.3785,0.376666667,0.381,0.351
19-09,,,,0.366,0.389,,,,,0.398,0.36,,,0.4,0.309,,,0.421,,0.381,,,,,,0.351,,,,,0,0.3775,0.379,0.376666667,0.381,0.351
19-10,,,,0.366,0.389,,,,,0.397,0.359,,,0.4,0.31,,,0.42,,0.381,,,,,,0.351,,,,,0,0.3775,0.378,0.376666667,0.381,0.351
19-11,,,,0.366,0.388,,,,,0.397,0.359,,,3.708,0.31,,,0.42,,3.524,,,,,,0.351,,,,,0,0.377,0.378,1.479333333,3.524,0.351
19-12,,,,3.385,0.388,,,,,3.673,0.357,,,0.4,0.31,,,0.42,,0.381,,,,,,3.408,,,,,0,1.8865,2.015,0.376666667,0.381,3.408
19-13,,,,0.366,0.388,,,,,0.397,0.357,,,3.794,0.31,,,0.421,,0.381,,,,,,0.351,,,,,0,0.377,0.377,1.508333333,0.381,0.351
19-14,,,,0.365,0.386,,,,,0.396,0.357,,,0.4,0.31,,,0.421,,0.381,,,,,,0.351,,,,,0,0.3755,0.3765,0.377,0.381,0.351
19-15,,,,0.365,0.387,,,,,0.396,0.356,,,0.4,0.309,,,0.421,,0.381,,,,,,0.351,,,,,0,0.376,0.376,0.376666667,0.381,0.351
19-16,,,,0.364,0.385,,,,,0.395,0.357,,,0.4,0.31,,,0.42,,0.381,,,,,,0.351,,,,,0,0.3745,0.376,0.376666667,0.381,0.351
19-17,,,,0.363,0.383,,,,,0.394,0.355,,,0.4,0.309,,,0.42,,0.381,,,,,,0.351,,,,,0,0.373,0.3745,0.376333333,0.381,0.351
19-18,,,,0.362,0.381,,,,,0.393,0.353,,,0.4,0.309,,,0.42,,0.381,,,,,,0.351,,,,,0,0.3715,0.373,0.376333333,0.381,0.351
19-19,,,,0.36,0.379,,,,,0.393,0.35,,,0.4,0.308,,,0.42,,0.381,,,,,,0.35,,,,,0,0.3695,0.3715,0.376,0.381,0.35
19-20,,,,0.359,0.376,,,,,0.392,0.348,,,0.399,0.308,,,0.42,,0.381,,,,,,0.351,,,,,0,0.3675,0.37,0.375666667,0.381,0.351
19-21,,,,0.359,0.374,,,,,0.389,0.347,,,0.4,0.308,,,0.42,,0.381,,,,,,0.35,,,,,0,0.3665,0.368,0.376,0.381,0.35
19-22,,,,0.358,0.372,,,,,0.388,0.346,,,0.4,0.307,,,0.42,,0.381,,,,,,0.35,,,,,0,0.365,0.367,0.375666667,0.381,0.35
19-23,,,,0.358,0.37,,,,,0.387,0.346,,,0.399,0.307,,,0.419,,0.381,,,,,,0.35,,,,,0,0.364,0.3665,0.375,0.381,0.35
20-00,,,,0.358,0.37,,,,,0.386,0.344,,,0.4,0.307,,,0.419,,0.381,,,,,,0.35,,,,,0,0.364,0.365,0.375333333,0.381,0.35
20-01,,,,0.357,0.369,,,,,0.385,0.345,,,0.399,0.307,,,0.42,,0.381,,,,,,0.35,,,,,0,0.363,0.365,0.375333333,0.381,0.35
20-02,,,,0.357,0.368,,,,,0.386,0.344,,,0.399,0.307,,,0.419,,0.381,,,,,,0.35,,,,,0,0.3625,0.365,0.375,0.381,0.35
20-03,,,,0.357,0.366,,,,,0.384,0.343,,,0.399,0.307,,,0.419,,0.381,,,,,,0.35,,,,,0,0.3615,0.3635,0.375,0.381,0.35
20-04,,,,0.357,0.366,,,,,0.385,0.343,,,0.399,0.307,,,0.419,,0.381,,,,,,0.35,,,,,0,0.3615,0.364,0.375,0.381,0.35
20-05,,,,0.357,0.365,,,,,0.385,0.343,,,0.399,0.307,,,0.42,,0.381,,,,,,0.35,,,,,0,0.361,0.364,0.375333333,0.381,0.35
20-06,,,,0.357,0.365,,,,,0.385,0.344,,,0.399,0.307,,,0.42,,0.381,,,,,,0.35,,,,,0,0.361,0.3645,0.375333333,0.381,0.35
20-07,,,,0.357,0.365,,,,,0.385,0.344,,,0.399,0.307,,,0.419,,0.381,,,,,,0.35,,,,,0,0.361,0.3645,0.375,0.381,0.35
20-08,,,,0.357,0.365,,,,,0.384,0.344,,,0.4,0.307,,,0.419,,0.381,,,,,,0.35,,,,,0,0.361,0.364,0.375333333,0.381,0.35
20-09,,,,0.357,0.365,,,,,0.385,0.344,,,0.399,0.308,,,0.419,,0.382,,,,,,0.35,,,,,0,0.361,0.3645,0.375333333,0.382,0.35
20-10,,,,0.357,0.364,,,,,0.385,0.344,,,0.399,0.308,,,0.419,,0.381,,,,,,0.35,,,,,0,0.3605,0.3645,0.375333333,0.381,0.35
20-11,,,,0.357,0.364,,,,,0.385,0.342,,,0.4,0.308,,,0.42,,0.381,,,,,,0.35,,,,,0,0.3605,0.3635,0.376,0.381,0.35
20-12,,,,0.357,0.364,,,,,0.384,0.342,,,0.399,0.307,,,0.419,,0.382,,,,,,0.35,,,,,0,0.3605,0.363,0.375,0.382,0.35
20-13,,,,,0.364,,,,,0.383,0.342,,,0.4,0.308,,,0.419,,,,,,,,,,,,,0,0.364,0.3625,0.375666667,,
20-14,,,,1.339,0.363,,,,,0.384,0.34,,,3.708,0.308,,,,,1.429,,,,,,1.31,,,,,0,0.851,0.362,2.008,1.429,1.31
20-15,,,,0.356,0.362,,,,,0.383,0.34,,,0.399,0.308,,,0.42,,0.381,,,,,,0.35,,,,,0,0.359,0.3615,0.375666667,0.381,0.35
20-16,,,,0.356,0.36,,,,,0.382,0.339,,,0.399,0.307,,,0.419,,0.381,,,,,,0.35,,,,,0,0.358,0.3605,0.375,0.381,0.35
20-17,,,,0.355,0.359,,,,,0.38,0.338,,,0.399,0.307,,,0.419,,0.381,,,,,,0.35,,,,,0,0.357,0.359,0.375,0.381,0.35
20-18,,,,0.354,0.357,,,,,0.378,0.337,,,3.691,0.307,,,0.42,,0.381,,,,,,0.349,,,,,0,0.3555,0.3575,1.472666667,0.381,0.349
20-19,,,,0.353,0.355,,,,,0.377,0.336,,,0.4,0.307,,,0.419,,0.381,,,,,,0.349,,,,,0,0.354,0.3565,0.375333333,0.381,0.349
20-20,,,,0.352,0.354,,,,,0.376,0.334,,,0.399,0.306,,,0.419,,0.381,,,,,,0.349,,,,,0,0.353,0.355,0.374666667,0.381,0.349
20-21,,,,0.352,0.353,,,,,0.375,0.333,,,0.399,0.306,,,0.42,,0.381,,,,,,0.348,,,,,0,0.3525,0.354,0.375,0.381,0.348
20-22,,,,0.351,0.352,,,,,0.374,0.333,,,0.399,0.306,,,0.419,,0.381,,,,,,0.349,,,,,0,0.3515,0.3535,0.374666667,0.381,0.349
