DAY_HOUR,H_M1005,A_M1005,H_M2005,A_M2005,H_M3005,A_M3005,H_M1010,A_M1010,H_M2010,A_M2010,H_M3010,A_M3010,H_M1020,A_M1020,H_M2020,A_M2020,H_M3020,A_M3020,H_M1050,A_M1050,H_M2050,A_M2050,H_M3050,A_M3050,H_M1100,A_M1100,H_M2100,A_M2100,H_M3100,A_M3100,P_OFFICIAL,MEAN_M_5,MEAN_M_10,MEAN_M_20,MEAN_M_50,MEAN_M_100
16-14,,,,0.038,,,,,,0.045,,,,0.023,0.026,,,0.043,,0.062,,,,,,0.166,,,,,0,0.038,0.045,0.030666667,0.062,0.166
16-15,,,,0.038,,,,,,0.045,,,,0.021,0.026,,,0.043,,0.062,,,,,,0.165,,,,,0,0.038,0.045,0.03,0.062,0.165
16-16,,,,0.038,,,,,,0.044,,,,0.022,0.028,,,0.042,,0.062,,,,,,0.165,,,,,0,0.038,0.044,0.030666667,0.062,0.165
16-17,,,,0.037,,,,,,0.044,,,,0.02,0.024,,,0.042,,0.061,,,,,,0.165,,,,,0,0.037,0.044,0.028666667,0.061,0.165
16-18,,,,0.036,,,,,,0.043,,,,0.02,0.027,,,0.04,,0.061,,,,,,0.165,,,,,0,0.036,0.043,0.029,0.061,0.165
16-19,,,,0.036,,,,,,0.043,,,,0.02,0.026,,,0.04,,0.06,,,,,,0.164,,,,,0,0.036,0.043,0.028666667,0.06,0.164
16-20,,,,0.035,,,,,,0.042,,,,0.02,0.024,,,0.039,,0.059,,,,,,0.163,,,,,0,0.035,0.042,0.027666667,0.059,0.163
16-21,,,,0.035,,,,,,0.041,,,,0.176,0.024,,,0.039,,0.546,,,,,,0.163,,,,,0,0.035,0.041,0.079666667,0.546,0.163
16-22,,,,0.035,,,,,,0.041,,,,0.019,0.026,,,0.038,,0.059,,,,,,0.163,,,,,0,0.035,0.041,0.027666667,0.059,0.163
16-23,,,,0.035,,,,,,0.041,,,,0.019,0.025,,,0.037,,0.059,,,,,,0.163,,,,,0,0.035,0.041,0.027,0.059,0.163
17-00,,,,0.323,,,,,,0.379,,,,0.019,0.025,,,0.037,,0.545,,,,,,1.508,,,,,0,0.323,0.379,0.027,0.545,1.508
17-01,,,,0.034,,,,,,0.04,,,,0.019,0.024,,,0.037,,0.059,,,,,,0.162,,,,,0,0.034,0.04,0.026666667,0.059,0.162
17-02,,,,0.035,,,,,,0.04,,,,0.019,0.024,,,0.037,,0.058,,,,,,0.162,,,,,0,0.035,0.04,0.026666667,0.058,0.162
17-03,,,,0.035,,,,,,0.04,,,,0.019,0.026,,,0.037,,0.059,,,,,,0.163,,,,,0,0.035,0.04,0.027333333,0.059,0.163
17-04,,,,0.034,,,,,,0.04,,,,0.019,0.025,,,0.037,,0.059,,,,,,0.163,,,,,0,0.034,0.04,0.027,0.059,0.163
17-05,,,,0.034,,,,,,0.04,,,,0.176,0.025,,,0.038,,0.059,,,,,,0.162,,,,,0,0.034,0.04,0.079666667,0.059,0.162
17-06,,,,0.034,,,,,,0.04,,,,0.019,0.026,,,0.037,,0.059,,,,,,0.163,,,,,0,0.034,0.04,0.027333333,0.059,0.163
17-07,,,,0.035,,,,,,0.04,,,,0.019,0.025,,,0.037,,0.059,,,,,,0.162,,,,,0,0.035,0.04,0.027,0.059,0.162
17-08,,,,0.034,,,,,,0.04,,,,0.019,0.026,,,0.037,,0.058,,,,,,0.163,,,,,0,0.034,0.04,0.027333333,0.058,0.163
17-09,,,,0.034,,,,,,0.04,,,,0.019,0.026,,,0.037,,0.059,,,,,,0.163,,,,,0,0.034,0.04,0.027333333,0.059,0.163
17-10,,,,0.035,,,,,,0.04,,,,0.019,0.026,,,0.037,,0.059,,,,,,0.162,,,,,0,0.035,0.04,0.027333333,0.059,0.162
17-11,,,,0.034,,,,,,0.04,,,,0.019,0.023,,,0.037,,0.058,,,,,,0.163,,,,,0,0.034,0.04,0.026333333,0.058,0.163
17-12,,,,0.035,,,,,,0.04,,,,0.019,0.027,,,0.037,,0.059,,,,,,0.162,,,,,0,0.035,0.04,0.027666667,0.059,0.162
17-13,,,,0.034,,,,,,0.04,,,,0.019,0.025,,,0.038,,0.058,,,,,,0.162,,,,,0,0.034,0.04,0.027333333,0.058,0.162
17-14,,,,0.033,,,,,,0.04,,,,0.019,0.026,,,0.036,,0.059,,,,,,0.162,,,,,0,0.033,0.04,0.027,0.059,0.162
17-15,,,,0.034,,,,,,0.04,,,,0.019,0.026,,,0.037,,0.059,,,,,,0.162,,,,,0,0.034,0.04,0.027333333,0.059,0.162
17-16,,,,0.034,,,,,,0.039,,,,0.019,0.024,,,0.037,,0.058,,,,,,0.162,,,,,0,0.034,0.039,0.026666667,0.058,0.162
17-17,,,,0.034,,,,,,0.039,,,,0.019,0.022,,,0.037,,0.058,,,,,,0.162,,,,,0,0.034,0.039,0.026,0.058,0.162
17-18,,,,0.033,,,,,,0.039,,,,0.019,0.022,,,0.036,,0.058,,,,,,0.161,,,,,0,0.033,0.039,0.025666667,0.058,0.161
17-19,,,,0.033,,,,,,0.038,,,,0.019,0.022,,,0.036,,0.057,,,,,,0.16,,,,,0,0.033,0.038,0.025666667,0.057,0.16
17-20,,,,0.032,,,,,,0.038,,,,0.019,0.022,,,0.036,,0.057,,,,,,0.161,,,,,0,0.032,0.038,0.025666667,0.057,0.161
17-21,,,,0.032,,,,,,0.037,,,,0.019,0.023,,,0.036,,0.056,,,,,,0.161,,,,,0,0.032,0.037,0.026,0.056,0.161
17-22,,,,0.032,,,,,,0.037,,,,0.019,0.024,,,0.034,,0.056,,,,,,0.16,,,,,0,0.032,0.037,0.025666667,0.056,0.16
20-14,,,,0.066,,,,,,0.066,,,,0.098,0.089,,,0.027,,0.055,,,,,,0.153,,,,,,0.066,0.066,0.071333333,0.055,0.153
20-15,,,,0.066,,,,,,0.066,,,,0.097,0.088,,,0.026,,0.055,,,,,,0.152,,,,,0,0.066,0.066,0.070333333,0.055,0.152
20-16,,,,0.063,,,,,,0.065,,,,0.096,0.088,,,0.026,,0.055,,,,,,0.152,,,,,0,0.063,0.065,0.07,0.055,0.152
20-17,,,,0.057,,,,,,0.065,,,,0.096,0.087,,,0.026,,0.054,,,,,,0.151,,,,,0,0.057,0.065,0.069666667,0.054,0.151
20-18,,,,0.057,,,,,,0.064,,,,0.094,0.086,,,0.025,,0.054,,,,,,0.151,,,,,0,0.057,0.064,0.068333333,0.054,0.151
20-19,,,,0.527,,,,,,0.592,,,,0.093,0.085,,,0.026,,0.054,,,,,,1.387,,,,,0,0.527,0.592,0.068,0.054,1.387
20-20,,,,0.056,,,,,,0.064,,,,0.092,0.084,,,0.026,,0.053,,,,,,0.149,,,,,0,0.056,0.064,0.067333333,0.053,0.149
20-21,,,,0.056,,,,,,0.063,,,,0.091,0.082,,,0.025,,0.053,,,,,,0.149,,,,,0,0.056,0.063,0.066,0.053,0.149
20-22,,,,0.056,,,,,,0.064,,,,0.09,0.082,,,0.025,,0.053,,,,,,0.148,,,,,0,0.056,0.064,0.065666667,0.053,0.148
20-23,,,,0.056,,,,,,0.063,,,,0.09,0.082,,,0.025,,0.053,,,,,,0.148,,,,,0,0.056,0.063,0.065666667,0.053,0.148
21-00,,,,0.056,,,,,,0.583,,,,0.089,0.082,,,0.025,,0.053,,,,,,0.149,,,,,0,0.056,0.583,0.065333333,0.053,0.149
21-01,,,,0.056,,,,,,0.063,,,,0.088,0.081,,,0.025,,0.053,,,,,,0.149,,,,,0,0.056,0.063,0.064666667,0.053,0.149
21-02,,,,0.056,,,,,,0.063,,,,0.088,0.08,,,0.025,,0.053,,,,,,0.149,,,,,0,0.056,0.063,0.064333333,0.053,0.149
21-03,,,,0.056,,,,,,0.063,,,,0.088,0.08,,,0.025,,0.053,,,,,,0.149,,,,,0,0.056,0.063,0.064333333,0.053,0.149
21-04,,,,0.056,,,,,,0.063,,,,0.087,0.081,,,0.025,,0.053,,,,,,0.148,,,,,0,0.056,0.063,0.064333333,0.053,0.148
21-05,,,,,,,,,,0.063,,,,0.087,0.08,,,0.025,,,,,,,,,,,,,0,,0.063,0.064,,
21-06,,,,0.207,,,,,,0.063,,,,0.086,0.08,,,0.231,,0.199,,,,,,0.592,,,,,0,0.207,0.063,0.132333333,0.199,0.592
21-07,,,,0.055,,,,,,0.063,,,,0.804,,,,0.025,,0.49,,,,,,0.149,,,,,0,0.055,0.063,0.4145,0.49,0.149
21-08,,,,0.055,,,,,,0.063,0.067,,,0.086,0.078,,,,,0.053,,,,,,0.149,,,,,0,0.055,0.065,0.082,0.053,0.149
21-09,,,,0.055,,,,,,0.063,,,,0.086,0.078,,,0.094,,0.053,,,,,,0.148,,,,,0,0.055,0.063,0.086,0.053,0.148
21-10,,,,0.055,,,,,,0.063,,,,0.85,0.078,,,0.231,,0.516,,,,,,0.149,,,,,0,0.055,0.063,0.386333333,0.516,0.149
21-11,,,,0.055,,,,,,0.063,,,,0.084,0.079,,,0.025,,0.053,,,,,,0.148,,,,,0,0.055,0.063,0.062666667,0.053,0.148
21-12,,,,0.055,,,,,,0.063,,,,0.084,0.08,,,0.025,,0.053,,,,,,0.148,,,,,0,0.055,0.063,0.063,0.053,0.148
21-13,,,,0.055,,,,,,0.063,,,,0.083,0.079,,,0.025,,0.054,,,,,,0.148,,,,,0,0.055,0.063,0.062333333,0.054,0.148
21-14,,,,0.055,,,,,,0.063,,,,0.082,0.078,,,0.025,,0.053,,,,,,0.148,,,,,0,0.055,0.063,0.061666667,0.053,0.148
21-15,,,,0.054,,,,,,0.063,,,,0.081,0.078,,,0.025,,0.053,,,,,,0.147,,,,,0,0.054,0.063,0.061333333,0.053,0.147
21-16,,,,0.054,,,,,,0.062,,,,0.08,0.078,,,0.025,,0.052,,,,,,0.147,,,,,0,0.054,0.062,0.061,0.052,0.147
21-17,,,,0.054,,,,,,0.061,,,,0.078,0.075,,,0.024,,0.052,,,,,,0.147,,,,,0,0.054,0.061,0.059,0.052,0.147
21-18,,,,0.49,,,,,,0.573,,,,0.076,0.075,,,0.024,,0.052,,,,,,0.146,,,,,0,0.49,0.573,0.058333333,0.052,0.146
21-19,,,,0.052,,,,,,0.06,,,,0.068,0.075,,,0.024,,0.051,,,,,,0.145,,,,,0,0.052,0.06,0.055666667,0.051,0.145
21-20,,,,0.472,,,,,,0.059,,,,0.065,0.073,,,0.023,,0.471,,,,,,1.341,,,,,0,0.472,0.059,0.053666667,0.471,1.341
21-21,,,,0.051,,,,,,0.059,,,,0.064,0.072,,,0.023,,0.051,,,,,,0.145,,,,,0,0.051,0.059,0.053,0.051,0.145
21-22,,,,0.05,,,,,,0.059,,,,0.064,0.074,,,0.023,,0.051,,,,,,0.145,,,,,0,0.05,0.059,0.053666667,0.051,0.145
21-23,,,,0.05,,,,,,0.058,,,,0.063,0.071,,,0.023,,0.051,,,,,,0.145,,,,,0,0.05,0.058,0.052333333,0.051,0.145
22-00,,,,0.05,,,,,,0.058,,,,0.062,0.071,,,0.023,,0.05,,,,,,0.145,,,,,0,0.05,0.058,0.052,0.05,0.145
22-01,,,,0.049,,,,,,0.058,,,,0.062,0.071,,,0.023,,0.05,,,,,,0.145,,,,,0,0.049,0.058,0.052,0.05,0.145
22-02,,,,0.049,,,,,,0.058,,,,0.062,0.071,,,0.023,,0.05,,,,,,0.145,,,,,0,0.049,0.058,0.052,0.05,0.145
22-03,,,,0.049,,,,,,0.058,,,,0.061,0.072,,,0.023,,0.05,,,,,,0.145,,,,,0,0.049,0.058,0.052,0.05,0.145
22-04,,,,0.049,,,,,,0.058,,,,0.061,0.071,,,0.023,,0.05,,,,,,0.145,,,,,0,0.049,0.058,0.051666667,0.05,0.145
22-05,,,,0.049,,,,,,0.058,,,,0.061,0.069,,,0.023,,0.051,,,,,,0.145,,,,,0,0.049,0.058,0.051,0.051,0.145
22-06,,,,0.049,,,,,,0.058,,,,0.061,0.07,,,0.023,,0.05,,,,,,0.145,,,,,0,0.049,0.058,0.051333333,0.05,0.145
22-07,,,,0.049,,,,,,0.058,,,,0.06,0.069,,,0.023,,0.05,,,,,,0.145,,,,,0,0.049,0.058,0.050666667,0.05,0.145
22-08,,,,0.049,,,,,,0.058,,,,,0.07,,,0.023,,,,,,,,0.145,,,,,0,0.049,0.058,0.0465,,0.145
22-09,,,,0.049,,,,,,0.058,,,,0.731,0.07,,,0.023,,0.612,,,,,,0.145,,,,,0,0.049,0.058,0.274666667,0.612,0.145
22-10,,,,0.049,,,,,,0.058,,,,0.563,0.069,,,0.023,,0.472,,,,,,0.145,,,,,0,0.049,0.058,0.218333333,0.472,0.145
22-11,,,,0.049,,,,,,0.059,,,,0.06,0.071,,,0.023,,0.051,,,,,,0.145,,,,,0,0.049,0.059,0.051333333,0.051,0.145
22-12,,,,0.049,,,,,,0.058,,,,0.06,0.071,,,0.023,,0.051,,,,,,0.145,,,,,0,0.049,0.058,0.051333333,0.051,0.145
22-13,,,,0.049,,,,,,0.058,,,,0.059,0.071,,,0.023,,0.05,,,,,,0.145,,,,,0,0.049,0.058,0.051,0.05,0.145
22-14,,,,0.049,,,,,,0.057,,,,0.059,0.068,,,0.213,,0.051,,,,,,0.145,,,,,0,0.049,0.057,0.113333333,0.051,0.145
22-15,,,,0.048,,,,,,0.057,,,,0.058,0.067,,,0.023,,0.05,,,,,,0.144,,,,,0,0.048,0.057,0.049333333,0.05,0.144
22-16,,,,0.047,,,,,,0.056,,,,0.057,0.069,,,0.023,,0.049,,,,,,0.144,,,,,0,0.047,0.056,0.049666667,0.049,0.144
22-17,,,,0.046,,,,,,0.056,,,,0.056,0.067,,,0.023,,0.049,,,,,,0.144,,,,,0,0.046,0.056,0.048666667,0.049,0.144
22-18,,,,0.046,,,,,,0.055,,,,0.055,0.067,,,0.023,,0.049,,,,,,0.144,,,,,0,0.046,0.055,0.048333333,0.049,0.144
22-19,,,,0.045,,,,,,0.054,,,,0.491,0.064,,,0.023,,0.444,,,,,,1.323,,,,,0,0.045,0.054,0.192666667,0.444,1.323
22-20,,,,0.044,,,,,,0.054,,,,0.053,0.063,,,0.022,,0.048,,,,,,0.143,,,,,0,0.044,0.054,0.046,0.048,0.143
22-21,,,,0.044,,,,,,0.052,,,,0.051,0.062,,,0.022,,0.047,,,,,,0.143,,,,,0,0.044,0.052,0.045,0.047,0.143
22-22,,,,0.043,,,,,,0.052,,,,0.051,0.062,,,0.022,,0.047,,,,,,0.142,,,,,0,0.043,0.052,0.045,0.047,0.142
22-23,,,,0.043,,,,,,0.052,,,,0.05,0.061,,,0.022,,0.047,,,,,,0.143,,,,,0,0.043,0.052,0.044333333,0.047,0.143
23-00,,,,0.043,,,,,,0.052,,,,0.05,0.06,,,0.022,,0.046,,,,,,0.142,,,,,0,0.043,0.052,0.044,0.046,0.142
23-01,,,,0.043,,,,,,0.052,,,,0.05,0.06,,,0.022,,0.047,,,,,,0.143,,,,,0,0.043,0.052,0.044,0.047,0.143
23-02,,,,0.043,,,,,,0.051,,,,0.049,0.061,,,0.022,,0.047,,,,,,0.143,,,,,0,0.043,0.051,0.044,0.047,0.143
23-03,,,,0.043,,,,,,0.051,,,,0.05,0.062,,,0.022,,0.047,,,,,,0.143,,,,,0,0.043,0.051,0.044666667,0.047,0.143
23-04,,,,0.043,,,,,,0.051,,,,0.049,0.061,,,0.022,,0.047,,,,,,0.142,,,,,0,0.043,0.051,0.044,0.047,0.142
23-05,,,,0.043,,,,,,0.052,,,,0.049,0.058,,,0.022,,0.046,,,,,,0.143,,,,,0,0.043,0.052,0.043,0.046,0.143
23-06,,,,0.043,,,,,,0.051,,,,0.049,0.059,,,0.022,,0.047,,,,,,0.142,,,,,0,0.043,0.051,0.043333333,0.047,0.142
23-07,,,,0.042,,,,,,0.052,,,,0.049,0.06,,,0.022,,0.047,,,,,,0.143,,,,,0,0.042,0.052,0.043666667,0.047,0.143
23-08,,,,0.043,,,,,,0.051,,,,0.049,0.057,,,0.022,,0.046,,,,,,0.143,,,,,0,0.043,0.051,0.042666667,0.046,0.143
23-09,,,,0.042,,,,,,0.051,,,,0.048,0.061,,,0.022,,0.047,,,,,,0.143,,,,,0,0.042,0.051,0.043666667,0.047,0.143
23-10,,,,0.042,,,,,,0.051,,,,0.048,0.059,,,0.022,,0.047,,,,,,0.143,,,,,0,0.042,0.051,0.043,0.047,0.143
23-11,,,,0.042,,,,,,0.051,,,,0.048,0.06,,,0.022,,0.047,,,,,,0.143,,,,,0,0.042,0.051,0.043333333,0.047,0.143
23-12,,,,0.042,,,,,,0.052,,,,0.049,0.059,,,0.022,,0.047,,,,,,0.143,,,,,0,0.042,0.052,0.043333333,0.047,0.143
23-13,,,,0.043,,,,,,0.051,,,,0.048,0.06,,,0.022,,0.047,,,,,,0.143,,,,,0,0.043,0.051,0.043333333,0.047,0.143
23-14,,,,0.043,,,,,,0.051,,,,0.048,0.06,,,0.022,,0.047,,,,,,0.142,,,,,0,0.043,0.051,0.043333333,0.047,0.142
23-15,,,,0.042,,,,,,0.051,,,,0.047,0.06,,,0.022,,0.046,,,,,,0.142,,,,,0,0.042,0.051,0.043,0.046,0.142
23-16,,,,0.041,,,,,,0.05,,,,0.046,0.058,,,0.022,,0.046,,,,,,0.142,,,,,0,0.041,0.05,0.042,0.046,0.142
23-17,,,,0.041,,,,,,0.05,,,,0.045,0.059,,,0.022,,0.046,,,,,,0.142,,,,,0,0.041,0.05,0.042,0.046,0.142
23-18,,,,0.039,,,,,,0.048,,,,0.044,0.057,,,0.022,,0.046,,,,,,0.142,,,,,0,0.039,0.048,0.041,0.046,0.142
23-19,,,,0.039,,,,,,0.047,,,,0.044,0.055,,,0.022,,0.045,,,,,,0.142,,,,,0,0.039,0.047,0.040333333,0.045,0.142
23-20,,,,0.038,,,,,,0.047,,,,0.043,0.054,,,0.021,,0.044,,,,,,0.141,,,,,0,0.038,0.047,0.039333333,0.044,0.141
23-21,,,,0.038,,,,,,0.046,,,,0.043,0.052,,,0.021,,0.044,,,,,,0.141,,,,,0,0.038,0.046,0.038666667,0.044,0.141
23-22,,,,0.037,,,,,,0.045,,,,0.043,0.051,,,0.021,,0.044,,,,,,0.142,,,,,0,0.037,0.045,0.038333333,0.044,0.142
23-23,,,,0.036,,,,,,0.045,,,,0.042,0.05,,,0.021,,0.044,,,,,,0.141,,,,,0,0.036,0.045,0.037666667,0.044,0.141
24-00,,,,0.036,,,,,,0.045,,,,0.041,0.05,,,0.021,,0.044,,,,,,0.141,,,,,0,0.036,0.045,0.037333333,0.044,0.141
24-01,,,,0.036,,,,,,0.046,,,,0.041,0.05,,,0.021,,0.044,,,,,,0.141,,,,,0,0.036,0.046,0.037333333,0.044,0.141
24-02,,,,0.037,,,,,,0.045,,,,0.04,0.05,,,0.021,,0.044,,,,,,0.141,,,,,0,0.037,0.045,0.037,0.044,0.141
24-03,,,,0.036,,,,,,0.045,,,,0.041,0.052,,,0.021,,0.044,,,,,,0.141,,,,,0,0.036,0.045,0.038,0.044,0.141
24-04,,,,0.036,,,,,,0.045,,,,0.04,0.052,,,0.021,,0.043,,,,,,0.141,,,,,0,0.036,0.045,0.037666667,0.043,0.141
24-05,,,,0.036,,,,,,0.045,,,,0.04,0.053,,,0.021,,0.044,,,,,,0.141,,,,,0,0.036,0.045,0.038,0.044,0.141
24-06,,,,0.037,,,,,,0.045,,,,0.04,0.051,,,0.021,,0.044,,,,,,0.141,,,,,0,0.037,0.045,0.037333333,0.044,0.141
24-07,,,,0.036,,,,,,0.045,,,,0.04,0.052,,,0.021,,0.044,,,,,,0.141,,,,,0,0.036,0.045,0.037666667,0.044,0.141
24-08,,,,0.036,,,,,,0.045,,,,0.041,0.052,,,0.021,,0.044,,,,,,0.141,,,,,0,0.036,0.045,0.038,0.044,0.141
24-09,,,,0.037,,,,,,0.045,,,,0.04,0.053,,,0.021,,0.044,,,,,,0.141,,,,,0,0.037,0.045,0.038,0.044,0.141
24-10,,,,0.036,,,,,,0.045,,,,0.04,0.053,,,0.021,,0.044,,,,,,0.141,,,,,0,0.036,0.045,0.038,0.044,0.141
24-11,,,,0.036,,,,,,0.045,,,,0.04,0.053,,,0.021,,0.044,,,,,,0.141,,,,,0,0.036,0.045,0.038,0.044,0.141
24-12,,,,0.037,,,,,,0.045,,,,0.04,0.052,,,0.021,,0.044,,,,,,0.141,,,,,0,0.037,0.045,0.037666667,0.044,0.141
24-13,,,,0.036,,,,,,0.045,,,,0.04,0.052,,,0.021,,0.044,,,,,,0.141,,,,,0,0.036,0.045,0.037666667,0.044,0.141
24-14,,,,0.036,,,,,,0.045,,,,0.04,0.053,,,0.021,,0.044,,,,,,0.141,,,,,0,0.036,0.045,0.038,0.044,0.141
24-15,,,,0.036,,,,,,0.044,,,,0.039,0.051,,,0.021,,0.044,,,,,,0.142,,,,,0,0.036,0.044,0.037,0.044,0.142
24-16,,,,0.036,,,,,,0.043,,,,0.038,0.052,,,0.021,,0.043,,,,,,0.141,,,,,0,0.036,0.043,0.037,0.043,0.141
24-17,,,,0.035,,,,,,0.043,,,,0.037,0.049,,,0.02,,0.043,,,,,,0.141,,,,,0,0.035,0.043,0.035333333,0.043,0.141
24-18,,,,0.034,,,,,,0.043,,,,0.036,0.048,,,0.02,,0.042,,,,,,0.141,,,,,0,0.034,0.043,0.034666667,0.042,0.141
24-19,,,,0.034,,,,,,0.042,,,,0.036,0.047,,,0.02,,0.042,,,,,,0.141,,,,,0,0.034,0.042,0.034333333,0.042,0.141
24-20,,,,0.033,,,,,,0.041,,,,0.035,0.045,,,0.02,,0.041,,,,,,0.141,,,,,0,0.033,0.041,0.033333333,0.041,0.141
24-21,,,,0.033,,,,,,0.041,,,,0.035,0.045,,,0.02,,0.041,,,,,,0.14,,,,,0,0.033,0.041,0.033333333,0.041,0.14
24-22,,,,0.032,,,,,,0.04,,,,0.035,0.044,,,0.02,,0.041,,,,,,0.14,,,,,0,0.032,0.04,0.033,0.041,0.14
24-23,,,,0.032,,,,,,0.04,,,,0.035,0.044,,,0.02,,0.041,,,,,,0.141,,,,,0,0.032,0.04,0.033,0.041,0.141
25-00,,,,0.032,,,,,,0.04,,,,0.033,0.044,,,0.02,,0.041,,,,,,0.14,,,,,0,0.032,0.04,0.032333333,0.041,0.14
25-01,,,,0.032,,,,,,0.04,,,,0.033,0.043,,,0.02,,0.041,,,,,,0.141,,,,,0,0.032,0.04,0.032,0.041,0.141
25-02,,,,0.032,,,,,,0.039,,,,0.032,0.044,,,0.02,,0.041,,,,,,0.14,,,,,0,0.032,0.039,0.032,0.041,0.14
25-03,,,,0.032,,,,,,0.04,,,,0.03,0.045,,,0.02,,0.041,,,,,,0.14,,,,,0,0.032,0.04,0.031666667,0.041,0.14
25-04,,,,0.031,,,,,,0.039,,,,0.305,0.043,,,0.02,,0.041,,,,,,0.14,,,,,0,0.031,0.039,0.122666667,0.041,0.14
25-05,,,,0.032,,,,,,0.04,,,,0.029,0.043,,,0.02,,0.041,,,,,,0.14,,,,,0,0.032,0.04,0.030666667,0.041,0.14
25-06,,,,0.032,,,,,,0.04,,,,0.025,0.043,,,0.02,,0.041,,,,,,0.14,,,,,0,0.032,0.04,0.029333333,0.041,0.14
25-07,,,,0.031,,,,,,0.039,,,,0.029,0.042,,,0.02,,0.041,,,,,,0.14,,,,,0,0.031,0.039,0.030333333,0.041,0.14
25-08,,,,0.031,,,,,,0.039,,,,0.023,0.043,,,0.02,,0.041,,,,,,0.141,,,,,0,0.031,0.039,0.028666667,0.041,0.141
25-09,,,,0.032,,,,,,0.039,,,,0.026,0.043,,,0.02,,0.041,,,,,,0.14,,,,,0,0.032,0.039,0.029666667,0.041,0.14
25-10,,,,0.032,,,,,,0.039,,,,0.026,0.044,,,0.02,,0.041,,,,,,0.14,,,,,0,0.032,0.039,0.03,0.041,0.14
25-11,,,,0.031,,,,,,0.04,,,,0.024,0.044,,,0.02,,0.041,,,,,,0.14,,,,,0,0.031,0.04,0.029333333,0.041,0.14
25-12,,,,0.032,,,,,,0.039,,,,0.022,0.047,,,0.02,,0.041,,,,,,0.14,,,,,0,0.032,0.039,0.029666667,0.041,0.14
25-13,,,,0.032,,,,,,0.039,,,,0.029,0.045,,,0.02,,0.041,,,,,,0.14,,,,,0,0.032,0.039,0.031333333,0.041,0.14
25-14,,,,0.031,,,,,,0.039,,,,0.021,0.041,,,0.02,,0.041,,,,,,0.14,,,,,0.2,0.031,0.039,0.027333333,0.041,0.14
25-15,,,,0.031,,,,,,0.038,,,,0.02,0.043,,,0.02,,0.041,,,,,,0.14,,,,,0,0.031,0.038,0.027666667,0.041,0.14
25-16,,,,0.03,,,,,,0.038,,,,0.02,0.045,,,0.02,,0.04,,,,,,0.14,,,,,0,0.03,0.038,0.028333333,0.04,0.14
25-17,,,,0.03,,,,,,0.037,,,,0.02,0.041,,,0.02,,0.039,,,,,,0.14,,,,,0,0.03,0.037,0.027,0.039,0.14
25-18,,,,0.029,,,,,,0.036,,,,0.02,0.041,,,0.019,,0.039,,,,,,0.139,,,,,0,0.029,0.036,0.026666667,0.039,0.139
25-19,,,,0.029,,,,,,0.036,,,,0.019,0.038,,,0.019,,0.038,,,,,,0.139,,,,,0,0.029,0.036,0.025333333,0.038,0.139
25-20,,,,0.028,,,,,,0.034,,,,0.019,0.038,,,0.019,,0.038,,,,,,0.139,,,,,0,0.028,0.034,0.025333333,0.038,0.139
25-21,,,,0.027,,,,,,0.033,,,,0.019,0.038,,,0.019,,0.038,,,,,,0.139,,,,,0,0.027,0.033,0.025333333,0.038,0.139
25-22,,,,0.027,,,,,,0.03,,,,0.019,0.038,,,0.019,,0.037,,,,,,0.138,,,,,0,0.027,0.03,0.025333333,0.037,0.138
25-23,,,,0.027,,,,,,0.027,,,,0.019,0.036,,,0.019,,0.037,,,,,,0.138,,,,,0,0.027,0.027,0.024666667,0.037,0.138
26-00,,,,0.026,,,,,,0.028,,,,0.019,0.036,,,0.019,,0.037,,,,,,0.139,,,,,0,0.026,0.028,0.024666667,0.037,0.139
26-01,,,,0.027,,,,,,0.028,,,,0.019,0.038,,,0.019,,0.037,,,,,,0.138,,,,,0.5,0.027,0.028,0.025333333,0.037,0.138
26-02,,,,0.026,,,,,,0.027,,,,0.019,0.038,,,0.019,,0.037,,,,,,0.139,,,,,0,0.026,0.027,0.025333333,0.037,0.139
26-03,,,,0.026,,,,,,0.027,,,,0.019,0.036,,,0.019,,0.037,,,,,,0.139,,,,,0,0.026,0.027,0.024666667,0.037,0.139
26-04,,,,0.026,,,,,,0.028,,,,0.019,0.038,,,0.019,,0.037,,,,,,0.139,,,,,0,0.026,0.028,0.025333333,0.037,0.139
26-05,,,,0.026,,,,,,0.028,,,,0.019,0.036,,,0.019,,0.036,,,,,,0.139,,,,,0,0.026,0.028,0.024666667,0.036,0.139
26-06,,,,0.026,,,,,,0.026,,,,0.019,0.037,,,0.019,,0.037,,,,,,0.139,,,,,0,0.026,0.026,0.025,0.037,0.139
26-07,,,,0.026,,,,,,0.027,,,,0.019,0.036,,,0.019,,0.037,,,,,,0.139,,,,,0,0.026,0.027,0.024666667,0.037,0.139
26-08,,,,0.026,,,,,,0.026,,,,0.019,0.037,,,0.019,,0.037,,,,,,0.139,,,,,0,0.026,0.026,0.025,0.037,0.139
26-09,,,,0.026,,,,,,0.027,,,,0.019,0.038,,,0.019,,0.037,,,,,,0.139,,,,,0,0.026,0.027,0.025333333,0.037,0.139
26-10,,,,0.027,,,,,,0.027,,,,0.019,0.036,,,0.019,,0.037,,,,,,0.139,,,,,0,0.027,0.027,0.024666667,0.037,0.139
26-11,,,,0.026,,,,,,0.026,,,,0.019,0.035,,,0.019,,0.037,,,,,,0.139,,,,,0,0.026,0.026,0.024333333,0.037,0.139
