DAY_HOUR,H_M1005,A_M1005,H_M2005,A_M2005,H_M3005,A_M3005,H_M1010,A_M1010,H_M2010,A_M2010,H_M3010,A_M3010,H_M1020,A_M1020,H_M2020,A_M2020,H_M3020,A_M3020,H_M1050,A_M1050,H_M2050,A_M2050,H_M3050,A_M3050,H_M1100,A_M1100,H_M2100,A_M2100,H_M3100,A_M3100,P_OFFICIAL,MEAN_M_5,MEAN_M_10,MEAN_M_20,MEAN_M_50,MEAN_M_100
08-04,,,,0.013,,,,,,0.015,,,,0.013,0.018,,,0.013,,0.015,,,,,,0.112,,,,,0,0.013,0.015,0.014666667,0.015,0.112
08-05,,,,0.013,,,,,,0.015,,,,0.013,0.02,,,0.013,,0.015,,,,,,0.112,,,,,0,0.013,0.015,0.015333333,0.015,0.112
08-06,,,,0.013,,,,,,0.015,,,,0.013,0.02,,,0.013,,0.015,,,,,,0.112,,,,,0,0.013,0.015,0.015333333,0.015,0.112
08-07,,,,0.013,,,,,,0.015,,,,0.013,0.018,,,0.013,,0.015,,,,,,0.112,,,,,0,0.013,0.015,0.014666667,0.015,0.112
08-08,,,,0.013,,,,,,0.015,,,,0.013,0.018,,,0.013,,0.015,,,,,,0.112,,,,,0,0.013,0.015,0.014666667,0.015,0.112
08-09,,,,0.013,,,,,,0.015,,,,0.013,0.018,,,0.013,,0.015,,,,,,0.112,,,,,0,0.013,0.015,0.014666667,0.015,0.112
08-10,,,,0.013,,,,,,0.015,,,,0.013,0.018,,,0.013,,0.015,,,,,,0.112,,,,,0,0.013,0.015,0.014666667,0.015,0.112
08-11,,,,0.013,,,,,,0.015,,,,0.013,0.017,,,0.013,,0.015,,,,,,0.112,,,,,0,0.013,0.015,0.014333333,0.015,0.112
08-12,,,,0.012,,,,,,0.015,,,,0.013,0.016,,,0.013,,0.015,,,,,,0.112,,,,,0,0.012,0.015,0.014,0.015,0.112
08-13,,,,0.013,,,,,,0.015,,,,0.013,0.016,,,0.013,,0.015,,,,,,0.112,,,,,0,0.013,0.015,0.014,0.015,0.112
08-14,,,,0.013,,,,,,0.015,,,,0.013,0.016,,,0.013,,0.015,,,,,,0.111,,,,,0,0.013,0.015,0.014,0.015,0.111
08-15,,,,0.013,,,,,,0.015,,,,0.013,0.016,,,0.013,,0.015,,,,,,0.112,,,,,0,0.013,0.015,0.014,0.015,0.112
08-16,,,,0.012,,,,,,0.015,,,,0.013,0.017,,,0.013,,0.015,,,,,,0.112,,,,,0,0.012,0.015,0.014333333,0.015,0.112
08-17,,,,0.013,,,,,,0.015,,,,0.013,0.017,,,0.013,,0.015,,,,,,0.111,,,,,0,0.013,0.015,0.014333333,0.015,0.111
08-18,,,,0.012,,,,,,0.015,,,,0.013,0.016,,,0.013,,0.015,,,,,,0.111,,,,,0,0.012,0.015,0.014,0.015,0.111
08-19,,,,0.012,,,,,,0.015,,,,0.013,0.016,,,0.013,,0.015,,,,,,0.111,,,,,0,0.012,0.015,0.014,0.015,0.111
08-20,,,,0.013,,,,,,0.014,,,,0.013,0.017,,,0.013,,0.015,,,,,,0.11,,,,,0,0.013,0.014,0.014333333,0.015,0.11
08-21,,,,0.012,,,,,,0.015,,,,0.013,0.015,,,0.013,,0.014,,,,,,0.11,,,,,0,0.012,0.015,0.013666667,0.014,0.11
08-22,,,,0.012,,,,,,0.015,,,,0.013,0.016,,,0.013,,0.014,,,,,,0.11,,,,,0,0.012,0.015,0.014,0.014,0.11
08-23,,,,0.013,,,,,,0.015,,,,0.013,0.017,,,0.013,,0.014,,,,,,0.11,,,,,0,0.013,0.015,0.014333333,0.014,0.11
09-00,,,,0.012,,,,,,0.015,,,,0.013,0.016,,,0.013,,0.014,,,,,,0.11,,,,,0.2,0.012,0.015,0.014,0.014,0.11
09-01,,,,0.012,,,,,,0.015,,,,0.013,0.016,,,0.013,,0.014,,,,,,0.11,,,,,0,0.012,0.015,0.014,0.014,0.11
09-02,,,,0.012,,,,,,0.014,,,,0.013,0.016,,,0.013,,0.014,,,,,,0.11,,,,,0,0.012,0.014,0.014,0.014,0.11
09-03,,,,0.012,,,,,,0.015,,,,0.013,0.016,,,0.013,,0.015,,,,,,0.11,,,,,0,0.012,0.015,0.014,0.015,0.11
09-04,,,,0.012,,,,,,0.015,,,,0.013,0.014,,,0.013,,0.014,,,,,,0.11,,,,,0,0.012,0.015,0.013333333,0.014,0.11
09-05,,,,0.013,,,,,,0.015,,,,0.013,0.017,,,0.013,,0.014,,,,,,0.11,,,,,0,0.013,0.015,0.014333333,0.014,0.11
09-06,,,,0.012,,,,,,0.015,,,,0.013,0.017,,,0.013,,0.014,,,,,,0.11,,,,,0,0.012,0.015,0.014333333,0.014,0.11
09-07,,,,0.012,,,,,,0.015,,,,0.013,0.017,,,0.013,,0.014,,,,,,0.11,,,,,0.6,0.012,0.015,0.014333333,0.014,0.11
09-08,,,,0.012,,,,,,0.015,,,,0.013,0.017,,,0.013,,0.014,,,,,,0.11,,,,,0,0.012,0.015,0.014333333,0.014,0.11
09-09,,,,0.012,,,,,,0.015,,,,0.013,0.016,,,0.013,,0.014,,,,,,0.111,,,,,0,0.012,0.015,0.014,0.014,0.111
09-10,,,,0.012,,,,,,0.015,,,,0.013,0.017,,,0.013,,0.014,,,,,,0.111,,,,,0,0.012,0.015,0.014333333,0.014,0.111
09-11,,,,0.012,,,,,,0.015,,,,0.013,0.016,,,0.013,,0.014,,,,,,0.11,,,,,0,0.012,0.015,0.014,0.014,0.11
09-12,,,,0.012,,,,,,0.015,,,,0.013,0.016,,,0.013,,0.014,,,,,,0.11,,,,,0,0.012,0.015,0.014,0.014,0.11
09-13,,,,0.012,,,,,,0.015,,,,0.013,0.017,,,0.013,,0.014,,,,,,0.111,,,,,0,0.012,0.015,0.014333333,0.014,0.111
09-14,,,,0.012,,,,,,0.015,,,,0.013,0.015,,,0.013,,0.014,,,,,,0.11,,,,,0,0.012,0.015,0.013666667,0.014,0.11
09-15,,,,0.012,,,,,,0.014,,,,0.013,0.016,,,0.013,,0.014,,,,,,0.11,,,,,0,0.012,0.014,0.014,0.014,0.11
09-16,,,,0.012,,,,,,0.014,,,,0.013,0.016,,,0.013,,0.014,,,,,,0.109,,,,,0,0.012,0.014,0.014,0.014,0.109
09-17,,,,0.012,,,,,,0.014,,,,0.013,0.014,,,0.013,,0.014,,,,,,0.109,,,,,0,0.012,0.014,0.013333333,0.014,0.109
09-18,,,,0.012,,,,,,0.014,,,,0.013,0.014,,,0.013,,0.014,,,,,,0.108,,,,,0,0.012,0.014,0.013333333,0.014,0.108
09-19,,,,0.012,,,,,,0.014,,,,0.013,0.012,,,0.013,,0.014,,,,,,0.108,,,,,0,0.012,0.014,0.012666667,0.014,0.108
09-20,,,,0.012,,,,,,0.014,,,,0.013,0.014,,,0.013,,0.014,,,,,,0.108,,,,,0,0.012,0.014,0.013333333,0.014,0.108
09-21,,,,0.012,,,,,,0.014,,,,0.013,0.014,,,0.013,,0.014,,,,,,0.108,,,,,0,0.012,0.014,0.013333333,0.014,0.108
09-22,,,,0.012,,,,,,0.014,,,,0.013,0.015,,,0.013,,0.014,,,,,,0.108,,,,,0,0.012,0.014,0.013666667,0.014,0.108
09-23,,,,0.012,,,,,,0.014,,,,0.013,0.017,,,0.013,,0.014,,,,,,0.108,,,,,0,0.012,0.014,0.014333333,0.014,0.108
10-00,,,,0.012,,,,,,0.014,,,,0.013,0.017,,,0.013,,0.014,,,,,,0.108,,,,,0,0.012,0.014,0.014333333,0.014,0.108
10-01,,,,0.012,,,,,,0.014,,,,0.013,0.017,,,0.013,,0.014,,,,,,0.108,,,,,0,0.012,0.014,0.014333333,0.014,0.108
10-02,,,,0.012,,,,,,0.014,,,,0.013,0.018,,,0.013,,0.014,,,,,,0.108,,,,,0,0.012,0.014,0.014666667,0.014,0.108
10-03,,,,0.012,,,,,,0.014,,,,0.013,0.016,,,0.013,,0.014,,,,,,0.108,,,,,0,0.012,0.014,0.014,0.014,0.108
10-04,,,,0.012,,,,,,0.014,,,,0.013,0.017,,,0.013,,0.014,,,,,,0.108,,,,,0,0.012,0.014,0.014333333,0.014,0.108
10-05,,,,0.012,,,,,,0.014,,,,0.013,0.015,,,0.013,,0.014,,,,,,0.108,,,,,0,0.012,0.014,0.013666667,0.014,0.108
10-06,,,,0.012,,,,,,0.014,,,,0.013,0.016,,,0.013,,0.014,,,,,,0.108,,,,,0,0.012,0.014,0.014,0.014,0.108
10-07,,,,0.012,,,,,,0.014,,,,0.013,0.016,,,0.013,,0.014,,,,,,0.108,,,,,0,0.012,0.014,0.014,0.014,0.108
10-08,,,,0.012,,,,,,0.014,,,,0.013,0.017,,,0.013,,0.014,,,,,,0.108,,,,,0,0.012,0.014,0.014333333,0.014,0.108
10-09,,,,0.012,,,,,,0.014,,,,0.013,0.016,,,0.013,,0.014,,,,,,0.108,,,,,0,0.012,0.014,0.014,0.014,0.108
10-10,,,,0.012,,,,,,0.014,,,,0.013,0.016,,,0.013,,0.014,,,,,,0.108,,,,,0,0.012,0.014,0.014,0.014,0.108
10-11,,,,0.012,,,,,,0.014,,,,0.013,0.017,,,0.013,,0.014,,,,,,0.108,,,,,0,0.012,0.014,0.014333333,0.014,0.108
10-12,,,,0.012,,,,,,0.014,,,,0.013,0.017,,,0.013,,0.014,,,,,,0.108,,,,,0,0.012,0.014,0.014333333,0.014,0.108
10-13,,,,0.012,,,,,,0.014,,,,0.013,0.017,,,0.013,,0.014,,,,,,0.108,,,,,0,0.012,0.014,0.014333333,0.014,0.108
10-14,,,,0.012,,,,,,0.014,,,,0.013,0.015,,,0.013,,0.014,,,,,,0.108,,,,,0,0.012,0.014,0.013666667,0.014,0.108
10-15,,,,0.012,,,,,,0.014,,,,0.013,0.016,,,0.013,,0.014,,,,,,0.108,,,,,0,0.012,0.014,0.014,0.014,0.108
10-16,,,,0.012,,,,,,0.014,,,,0.013,0.015,,,0.013,,0.014,,,,,,0.108,,,,,0,0.012,0.014,0.013666667,0.014,0.108
10-17,,,,0.012,,,,,,0.014,,,,0.013,0.012,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.012666667,0.014,0.107
10-18,,,,0.012,,,,,,0.014,,,,0.013,0.013,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.013,0.014,0.107
10-19,,,,0.012,,,,,,0.014,,,,0.013,0.013,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.013,0.014,0.107
10-20,,,,0.012,,,,,,0.014,,,,0.013,0.014,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.013333333,0.014,0.107
10-21,,,,0.012,,,,,,0.014,,,,0.013,0.012,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.012666667,0.014,0.107
10-22,,,,0.012,,,,,,0.014,,,,0.013,0.012,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.012666667,0.014,0.107
10-23,,,,0.012,,,,,,0.014,,,,0.013,0.012,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.012666667,0.014,0.107
11-00,,,,0.012,,,,,,0.014,,,,0.013,0.013,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.013,0.014,0.107
11-01,,,,0.012,,,,,,0.014,,,,0.013,0.015,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.013666667,0.014,0.107
11-02,,,,0.012,,,,,,0.014,,,,0.013,0.012,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.012666667,0.014,0.107
11-03,,,,0.012,,,,,,0.014,,,,0.013,0.014,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.013333333,0.014,0.107
11-04,,,,0.012,,,,,,0.014,,,,0.013,0.013,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.013,0.014,0.107
11-05,,,,0.012,,,,,,0.014,,,,0.013,0.014,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.013333333,0.014,0.107
11-06,,,,0.012,,,,,,0.014,,,,0.013,0.015,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.013666667,0.014,0.107
11-07,,,,0.012,,,,,,0.014,,,,0.013,0.012,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.012666667,0.014,0.107
11-08,,,,0.012,,,,,,0.014,,,,0.013,0.013,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.013,0.014,0.107
11-09,,,,0.012,,,,,,0.014,,,,0.013,0.013,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.013,0.014,0.107
11-10,,,,0.012,,,,,,0.014,,,,0.013,0.014,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.013333333,0.014,0.107
11-11,,,,0.012,,,,,,0.014,,,,0.013,0.013,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.013,0.014,0.107
11-12,,,,0.012,,,,,,0.014,,,,0.013,0.014,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.013333333,0.014,0.107
11-13,,,,0.012,,,,,,0.014,,,,0.013,0.015,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.013666667,0.014,0.107
11-14,,,,0.012,,,,,,0.014,,,,0.013,0.012,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.012666667,0.014,0.107
11-15,,,,0.012,,,,,,0.014,,,,0.013,0.014,,,0.013,,0.014,,,,,,0.107,,,,,8.9,0.012,0.014,0.013333333,0.014,0.107
11-16,,,,0.012,,,,,,0.014,,,,0.013,0.014,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.013333333,0.014,0.107
11-17,,,,0.012,,,,,,0.014,,,,0.014,0.012,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.013,0.014,0.107
11-18,,,,0.012,,,,,,0.014,,,,0.016,0.013,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.014,0.014,0.107
11-19,,,,0.012,,,,,,0.014,,,,0.024,0.014,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.017,0.014,0.107
11-20,,,,0.012,,,,,,0.014,,,,0.043,0.014,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.023333333,0.014,0.107
11-21,,,,0.012,,,,,,0.014,,,,0.053,0.014,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.026666667,0.014,0.107
11-22,,,,0.012,,,,,,0.014,,,,0.059,0.012,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.028,0.014,0.107
11-23,,,,0.012,,,,,,0.014,,,,0.063,0.014,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.03,0.014,0.107
12-00,,,,0.012,,,,,,0.014,,,,0.066,0.014,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.031,0.014,0.107
12-01,,,,0.012,,,,,,0.014,,,,0.078,0.014,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.035,0.014,0.107
12-02,,,,0.012,,,,,,0.014,,,,0.082,0.014,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.036333333,0.014,0.107
12-03,,,,0.012,,,,,,0.014,,,,0.085,0.013,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.037,0.014,0.107
12-04,,,,0.012,,,,,,0.014,,,,0.087,0.013,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.037666667,0.014,0.107
12-05,,,,0.012,,,,,,0.014,,,,0.088,0.012,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.037666667,0.014,0.107
12-06,,,,0.012,,,,,,0.014,,,,0.089,0.015,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.039,0.014,0.107
12-07,,,,0.012,,,,,,0.014,,,,0.09,0.016,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.039666667,0.014,0.107
12-08,,,,0.012,,,,,,0.014,,,,0.091,0.016,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.04,0.014,0.107
12-09,,,,0.012,,,,,,0.014,,,,0.091,0.016,,,0.012,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.039666667,0.014,0.107
12-10,,,,0.012,,,,,,0.014,,,,0.091,0.015,,,0.012,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.039333333,0.014,0.107
12-11,,,,0.012,,,,,,0.014,,,,0.091,0.017,,,0.012,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.04,0.014,0.107
12-12,,,,0.012,,,,,,0.014,,,,0.091,0.017,,,0.012,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.04,0.014,0.107
12-13,,,,0.012,,,,,,0.014,,,,0.091,0.018,,,0.012,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.040333333,0.014,0.107
12-14,,,,0.012,,,,,,0.014,,,,0.091,0.015,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.039666667,0.014,0.107
12-15,,,,0.012,,,,,,0.014,,,,0.091,0.016,,,0.013,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.04,0.014,0.107
12-16,,,,0.012,,,,,,0.014,,,,0.09,0.02,,,0.013,,0.014,,,,,,0.106,,,,,0,0.012,0.014,0.041,0.014,0.106
12-17,,,,0.012,,,,,,0.014,,,,0.09,0.019,,,0.012,,0.014,,,,,,0.107,,,,,0,0.012,0.014,0.040333333,0.014,0.107
12-18,,,,0.012,,,,,,0.014,,,,0.09,0.02,,,0.013,,0.014,,,,,,0.106,,,,,0,0.012,0.014,0.041,0.014,0.106
12-19,,,,0.012,,,,,,0.014,,,,0.089,0.018,,,0.013,,0.014,,,,,,0.106,,,,,0,0.012,0.014,0.04,0.014,0.106
12-20,,,,0.012,,,,,,0.014,,,,0.088,0.019,,,0.013,,0.014,,,,,,0.106,,,,,0,0.012,0.014,0.04,0.014,0.106
12-21,,,,0.012,,,,,,0.014,,,,0.088,0.019,,,0.013,,0.014,,,,,,0.106,,,,,0,0.012,0.014,0.04,0.014,0.106
12-22,,,,0.012,,,,,,0.014,,,,0.087,0.023,,,0.013,,0.014,,,,,,0.106,,,,,0,0.012,0.014,0.041,0.014,0.106
12-23,,,,0.013,,,,,,0.014,,,,0.087,0.022,,,0.013,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.040666667,0.014,0.106
13-00,,,,0.012,,,,,,0.014,,,,0.086,0.022,,,0.013,,0.014,,,,,,0.106,,,,,0,0.012,0.014,0.040333333,0.014,0.106
13-01,,,,0.012,,,,,,0.014,,,,0.086,0.022,,,0.013,,0.014,,,,,,0.106,,,,,0,0.012,0.014,0.040333333,0.014,0.106
13-02,,,,0.013,,,,,,0.014,,,,0.086,0.024,,,0.013,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.041,0.014,0.106
13-03,,,,0.012,,,,,,0.014,,,,0.086,0.022,,,0.013,,0.014,,,,,,0.106,,,,,0,0.012,0.014,0.040333333,0.014,0.106
13-04,,,,0.013,,,,,,0.014,,,,0.086,0.024,,,0.013,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.041,0.014,0.106
13-05,,,,0.013,,,,,,0.014,,,,0.085,0.025,,,0.012,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.040666667,0.014,0.106
13-06,,,,0.013,,,,,,0.014,,,,0.085,0.026,,,0.012,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.041,0.014,0.106
13-07,,,,0.013,,,,,,0.014,,,,0.084,0.027,,,0.013,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.041333333,0.014,0.106
13-08,,,,0.013,,,,,,0.014,,,,0.084,0.027,,,0.013,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.041333333,0.014,0.106
13-09,,,,0.013,,,,,,0.014,,,,0.084,0.024,,,0.013,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.040333333,0.014,0.106
13-10,,,,0.013,,,,,,0.014,,,,0.084,0.025,,,0.013,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.040666667,0.014,0.106
13-11,,,,0.013,,,,,,0.014,,,,0.083,0.028,,,0.013,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.041333333,0.014,0.106
13-12,,,,0.013,,,,,,0.014,,,,0.083,0.025,,,0.013,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.040333333,0.014,0.106
13-13,,,,0.013,,,,,,0.014,,,,0.082,0.027,,,0.012,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.040333333,0.014,0.106
13-14,,,,0.013,,,,,,0.014,,,,0.082,0.028,,,0.012,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.040666667,0.014,0.106
13-15,,,,0.013,,,,,,0.014,,,,0.082,0.027,,,0.013,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.040666667,0.014,0.106
13-16,,,,0.013,,,,,,0.014,,,,0.081,0.028,,,0.012,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.040333333,0.014,0.106
13-17,,,,0.013,,,,,,0.014,,,,0.08,0.027,,,0.012,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.039666667,0.014,0.106
13-18,,,,0.013,,,,,,0.014,,,,0.079,0.026,,,0.013,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.039333333,0.014,0.106
13-19,,,,0.013,,,,,,0.014,,,,0.078,0.027,,,0.012,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.039,0.014,0.106
13-20,,,,0.013,,,,,,0.014,,,,0.071,0.027,,,0.013,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.037,0.014,0.106
13-21,,,,0.013,,,,,,0.014,,,,0.066,0.028,,,0.013,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.035666667,0.014,0.106
13-22,,,,0.013,,,,,,0.014,,,,0.066,0.028,,,0.012,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.035333333,0.014,0.106
13-23,,,,0.013,,,,,,0.014,,,,0.066,0.031,,,0.013,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.036666667,0.014,0.106
14-00,,,,0.013,,,,,,0.014,,,,0.066,0.032,,,0.012,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.036666667,0.014,0.106
14-01,,,,0.013,,,,,,0.014,,,,0.066,0.03,,,0.013,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.036333333,0.014,0.106
14-02,,,,0.013,,,,,,0.014,,,,0.065,0.029,,,0.013,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.035666667,0.014,0.106
14-03,,,,0.013,,,,,,0.014,,,,0.065,0.029,,,0.013,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.035666667,0.014,0.106
14-04,,,,0.013,,,,,,0.014,,,,0.065,0.028,,,0.013,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.035333333,0.014,0.106
14-05,,,,0.013,,,,,,0.014,,,,0.065,0.03,,,0.013,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.036,0.014,0.106
14-06,,,,0.013,,,,,,0.014,,,,,0.031,,,0.013,,0.129,,,,,,0.106,,,,,0,0.013,0.014,0.022,0.129,0.106
14-07,,,,0.013,,,,,,0.014,,,,0.24,0.029,,,0.012,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.093666667,0.014,0.106
14-08,,,,0.013,,,,,,0.014,,,,0.064,0.03,,,0.013,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.035666667,0.014,0.106
14-09,,,,0.013,,,,,,0.014,,,,0.064,0.028,,,0.013,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.035,0.014,0.106
14-10,,,,0.013,,,,,,0.014,,,,0.064,0.029,,,0.013,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.035333333,0.014,0.106
14-11,,,,0.013,,,,,,0.014,,,,0.064,0.029,,,0.013,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.035333333,0.014,0.106
14-12,,,,0.013,,,,,,0.014,,,,0.064,0.032,,,0.013,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.036333333,0.014,0.106
14-13,,,,0.013,,,,,,0.014,,,,0.064,0.031,,,0.013,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.036,0.014,0.106
14-14,,,,0.013,,,,,,0.014,,,,0.064,0.032,,,0.013,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.036333333,0.014,0.106
14-15,,,,0.013,,,,,,0.014,,,,0.064,0.029,,,0.012,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.035,0.014,0.106
14-16,,,,0.013,,,,,,0.014,,,,0.063,0.03,,,0.013,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.035333333,0.014,0.106
14-17,,,,0.013,,,,,,0.014,,,,0.062,0.029,,,0.012,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.034333333,0.014,0.106
14-18,,,,0.013,,,,,,0.014,,,,0.061,0.029,,,0.013,,0.014,,,,,,0.106,,,,,0,0.013,0.014,0.034333333,0.014,0.106
14-19,,,,0.013,,,,,,0.014,,,,0.06,0.032,,,0.013,,0.014,,,,,,0.105,,,,,0,0.013,0.014,0.035,0.014,0.105
14-20,,,,0.013,,,,,,0.014,,,,0.059,0.03,,,0.012,,0.014,,,,,,0.105,,,,,0,0.013,0.014,0.033666667,0.014,0.105
14-21,,,,0.013,,,,,,0.014,,,,0.058,0.028,,,0.012,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.032666667,0.013,0.105
14-22,,,,0.013,,,,,,0.014,,,,0.058,0.031,,,0.012,,0.014,,,,,,0.105,,,,,0,0.013,0.014,0.033666667,0.014,0.105
14-23,,,,0.013,,,,,,0.014,,,,0.057,0.031,,,0.012,,0.014,,,,,,0.105,,,,,0,0.013,0.014,0.033333333,0.014,0.105
15-00,,,,0.013,,,,,,0.014,,,,0.056,0.031,,,0.012,,0.014,,,,,,0.105,,,,,0,0.013,0.014,0.033,0.014,0.105
15-01,,,,0.013,,,,,,0.014,,,,0.056,0.031,,,0.012,,0.014,,,,,,0.105,,,,,0,0.013,0.014,0.033,0.014,0.105
15-02,,,,0.013,,,,,,0.014,,,,0.056,0.029,,,0.012,,0.014,,,,,,0.105,,,,,0,0.013,0.014,0.032333333,0.014,0.105
15-03,,,,0.013,,,,,,0.014,,,,0.056,0.03,,,0.013,,0.014,,,,,,0.105,,,,,0,0.013,0.014,0.033,0.014,0.105
15-04,,,,0.013,,,,,,0.014,,,,0.056,0.03,,,0.012,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.032666667,0.013,0.105
15-05,,,,0.013,,,,,,0.014,,,,0.056,0.03,,,0.012,,0.014,,,,,,0.105,,,,,0,0.013,0.014,0.032666667,0.014,0.105
15-06,,,,0.013,,,,,,0.014,,,,0.056,0.03,,,0.012,,0.014,,,,,,0.105,,,,,0,0.013,0.014,0.032666667,0.014,0.105
15-07,,,,0.013,,,,,,0.014,,,,0.055,0.031,,,0.012,,0.014,,,,,,0.105,,,,,0,0.013,0.014,0.032666667,0.014,0.105
15-08,,,,0.013,,,,,,0.014,,,,0.055,0.03,,,0.012,,0.014,,,,,,0.105,,,,,0,0.013,0.014,0.032333333,0.014,0.105
15-09,,,,0.013,,,,,,0.014,,,,0.055,0.03,,,0.012,,0.013,,,,,,0.105,,,,,0.5,0.013,0.014,0.032333333,0.013,0.105
15-10,,,,0.014,,,,,,0.014,,,,0.055,0.029,,,0.013,,0.014,,,,,,0.105,,,,,0,0.014,0.014,0.032333333,0.014,0.105
